"ITEM_ID","ITEM_ACTION_ID","TRIALID","TREATMENTORTESTTYPE","STARTDATE","DURATION","TREATMENTANDTESTNOTES","CONDITIONDESCRIPTION","TREATMENTMEASUREMENT1","TREATMENTUNITOFMEASUREMENT1","TREATMENTMEASUREMENT2","TREATMENTUNITOFMEASUREMENT2"
1453969,1477886,3694,"Move",29-MAY-13,""," ","",2,"",,""
1440767,1434889,92,"Germinate",05-SEP-08,""," ","",2,"",,""
1286556,1762226,,"Move",18-MAY-17,""," ","",-0.332,"",,""
1440718,1434539,42,"Germinate",07-AUG-08,""," ","",2,"",,""
1440992,1673863,,"Move",07-MAR-16,""," ","",-3.52,"",,""
1311397,1534878,,"Propagate",01-APR-14,""," ","",-0.001,"",,""
1352313,1753116,,"Move",23-JUN-16,""," ","",0.847,"",,""
1511523,1597951,,"New stock",23-FEB-15,""," ","",62,"",,""
1474434,1535061,3976,"Germinate",07-FEB-14,""," ","",1,"",,""
1569909,1661174,4219,"Move",15-SEP-15,""," ","",-21,"",,""
1222376,1753089,,"Move",17-JUN-16,""," ","",-29.9,"",,""
1579101,1766768,,"Move",26-JUN-17,""," ","",-5311,"",,""
1607834,1760556,4308,"Germinate",06-APR-17,""," ","",3,"",,""
1493594,1560945,4158,"Germinate",20-DEC-12,""," ","",1,"",,""
1459973,1490250,3753,"Propagate",10-JAN-12,""," ","",0,"",,""
1461577,1518806,,"Move",30-JAN-14,""," ","",-8677,"",,""
1582067,1820861,,"Move",13-JAN-17,""," ","",-656,"",,""
1440698,1435159,22,"Germinate",10-OCT-08,""," ","",0,"",,""
1162175,1472969,,"Propagate",02-FEB-12,""," ","",-20,"",,""
1241504,1575592,,"Propagate",01-DEC-10,""," ","",-15,"",,""
1348993,1767003,,"Move",26-JUN-17,""," ","",-0.653,"",,""
1440700,1436045,24,"Germinate",28-JUL-09,""," ","",0,"",,""
1143336,1826390,,"Move",01-SEP-17,""," ","",0.0002,"",,""
1458995,1487248,,"New stock",21-AUG-13,""," ","",100,"",,""
1210209,1766714,,"Move",23-JUN-17,""," ","",2.705,"",,""
1282029,1723136,,"Move",07-OCT-16,""," ","",0.367,"",,""
1184915,1742456,,"Move",21-FEB-17,""," ","",1.073,"",,""
1596531,1735556,,"Move",10-JAN-17,""," ","",70,"",,""
1586106,1697630,,"New stock",10-JUN-16,""," ","",415,"",,""
1473101,1570513,3953,"Germinate",01-OCT-14,""," ","",1,"",,""
1456973,1479780,,"Propagate",22-JUL-13,""," ","",-25,"",,""
1479749,1559721,3994,"Germinate",12-AUG-14,""," ","",1,"",,""
1582371,1688452,,"New stock",06-MAY-16,""," ","",3068,"",,""
1472806,1530473,3948,"Propagate",19-NOV-12,""," ","",0,"",,""
1469294,1519377,3849,"Germinate",19-JUL-13,""," ","",8,"",,""
1440841,1437040,358,"Germinate",21-DEC-09,""," ","",0,"",,""
1472594,1532447,3930,"Move",18-MAR-14,""," ","",-10,"",,""
1440735,1436730,58,"Germinate",07-OCT-09,""," ","",3,"",,""
1472806,1530493,3948,"Germinate",10-JAN-13,""," ","",2,"",,""
1440926,1433786,447,"Germinate",29-MAY-08,""," ","",2,"",,""
1440741,1436945,65,"Germinate",17-NOV-09,""," ","",6,"",,""
1457008,1478453,,"New stock",18-JUL-13,""," ","",30,"",,""
1569925,1661284,4222,"Germinate",27-AUG-15,""," ","",1,"",,""
1569834,1660966,4213,"Germinate",27-AUG-15,""," ","",1,"",,""
1470149,1522770,,"New stock",12-OCT-12,""," ","",60,"",,""
1509092,1649546,,"Propagate",22-OCT-15,""," ","",-0.026,"",,""
1337823,1756418,,"Move",10-APR-17,""," ","",-0.261,"",,""
1467395,1514073,3829,"Propagate",12-JUL-12,""," ","",0,"",,""
1610337,1762664,,"New stock",22-MAY-16,""," ","",40,"",,""
1462807,1498492,,"Propagate",18-JUL-13,""," ","",-25,"",,""
1472571,1531606,3935,"Germinate",11-MAR-14,""," ","",17,"",,""
1457357,1520068,3726,"Germinate",26-SEP-13,""," ","",1,"",,""
1585930,1820773,,"Move",13-JAN-17,""," ","",27,"",,""
1474418,1534929,3973,"Germinate",16-JAN-14,""," ","",4,"",,""
1337892,1792251,,"Move",15-APR-14,""," ","",-1.56,"",,""
1144164,1766993,,"Move",26-JUN-17,""," ","",-4.789,"",,""
1179881,1756673,,"Move",11-APR-17,""," ","",1.023,"",,""
1440859,1436842,375,"Germinate",29-OCT-09,""," ","",0,"",,""
1608087,1753364,,"New stock",28-MAR-17,""," ","",147,"",,""
1459948,1490231,3752,"Germinate",02-FEB-12,""," ","",1,"",,""
1450721,1462892,3683,"Move",13-DEC-12,""," ","",-22,"",,""
1497494,1568023,4166,"Propagate",18-SEP-14,""," ","",0,"",,""
1466900,1531895,,"Propagate",13-MAR-14,""," ","",-3,"",,""
1440911,1436749,428,"Germinate",07-OCT-09,""," ","",12,"",,""
1469324,1519462,3853,"Germinate",19-JUN-13,""," ","",2,"",,""
1582090,1820912,,"Move",13-JAN-17,""," ","",996,"",,""
1467394,1514214,3829,"Germinate",19-JUL-12,""," ","",2,"",,""
1385723,1734551,,"Move",16-DEC-16,""," ","",-0.003,"",,""
1497519,1568077,4169,"Propagate",19-SEP-14,""," ","",0,"",,""
1603476,1735323,4284,"Propagate",04-JAN-17,""," ","",0,"",,""
1454909,1472738,3706,"Germinate",22-MAR-12,""," ","",1,"",,""
1491811,1561182,4005,"Germinate",15-AUG-14,""," ","",2,"",,""
1607592,1760622,4301,"Germinate",04-APR-17,""," ","",1,"",,""
1466886,1535018,,"Propagate",12-DEC-13,""," ","",-25,"",,""
1239191,1805123,,"Move",24-JAN-18,""," ","",8.26,"",,""
1205591,1765401,,"Move",28-SEP-16,""," ","",0.017,"",,""
1641566,1818886,,"New stock",20-MAR-18,""," ","",921,"",,""
1586475,1821019,,"Move",13-JAN-17,""," ","",-954,"",,""
1449902,1529038,,"Move",03-MAR-14,""," ","",-65,"",,""
1440791,1436196,116,"Germinate",12-AUG-09,""," ","",0,"",,""
1336714,1792241,,"Move",15-APR-14,""," ","",3.017,"",,""
1467284,1533610,,"Propagate",25-MAR-14,""," ","",-25,"",,""
1346511,1825776,,"Move",09-MAR-17,""," ","",0.029,"",,""
1337044,1792305,,"Move",22-NOV-17,""," ","",0,"",,""
1440761,1436200,86,"Germinate",12-AUG-09,""," ","",0,"",,""
1471826,1526699,3895,"Germinate",14-JUN-14,""," ","",1,"",,""
1466877,1512129,,"New stock",27-NOV-13,""," ","",129,"",,""
1447148,1649241,,"Propagate",20-OCT-15,""," ","",-25,"",,""
1596114,1721297,4276,"Germinate",07-OCT-16,""," ","",1,"",,""
1466889,1524644,,"Propagate",24-FEB-14,""," ","",-25,"",,""
1603506,1739108,4292,"Move",06-FEB-17,""," ","",-4,"",,""
1312712,1758826,,"Move",20-APR-17,""," ","",-2.611,"",,""
1327485,1720513,,"Move",19-JUL-16,""," ","",-51,"",,""
1511045,1597351,,"New stock",18-FEB-15,""," ","",104,"",,""
1440830,1433808,348,"Germinate",05-JUN-08,""," ","",0,"",,""
1637066,1806518,,"New stock",31-JAN-18,""," ","",29,"",,""
1451411,1466206,3689,"Move",17-DEC-12,""," ","",-6,"",,""
1603270,1740131,4295,"Move",13-FEB-17,""," ","",-3,"",,""
1451409,1464629,3689,"Germinate",17-JAN-13,""," ","",1,"",,""
1625224,1776842,,"New stock",05-SEP-17,""," ","",11,"",,""
1413137,1524143,,"Propagate",22-OCT-12,""," ","",-0.496,"",,""
1586210,1697903,,"New stock",14-JUN-16,""," ","",2659,"",,""
1173694,1763526,,"Move",25-MAY-17,""," ","",1,"",,""
1440873,1434541,390,"Germinate",07-AUG-08,""," ","",0,"",,""
1610348,1764719,,"Propagate",13-JUL-16,""," ","",-10,"",,""
1586033,1803467,,"Move",11-JAN-18,""," ","",391,"",,""
1577936,1673584,,"New stock",03-MAR-16,""," ","",6026,"",,""
1440849,1434143,365,"Germinate",02-JUL-08,""," ","",0,"",,""
1138102,1826326,,"Move",23-JUN-17,""," ","",0.174,"",,""
1473683,1538839,3957,"Germinate",22-APR-14,""," ","",2,"",,""
1150712,1814878,,"Move",07-MAR-18,""," ","",0.447,"",,""
1472242,1528627,3922,"Germinate",24-DEC-13,""," ","",4,"",,""
1588346,1707071,4269,"Move",04-AUG-16,""," ","",-21,"",,""
1530880,1736486,,"Move",13-JAN-17,""," ","",-1.229,"",,""
1399761,1768286,,"Move",04-JUL-17,""," ","",-0.18,"",,""
1492904,1563321,4023,"Germinate",29-AUG-14,""," ","",2,"",,""
1607853,1752557,4312,"Germinate",02-MAR-17,""," ","",3,"",,""
1610482,1764702,,"Propagate",13-JUL-16,""," ","",0,"",,""
1589462,1704957,,"New stock",27-JUL-16,""," ","",7.372,"",,""
1493564,1560856,4149,"Germinate",02-NOV-12,""," ","",17,"",,""
1461593,1493849,,"New stock",18-SEP-13,""," ","",18.525,"",,""
1606733,1746053,,"New stock",07-MAR-17,""," ","",465,"",,""
1440831,1434875,349,"Germinate",05-SEP-08,""," ","",0,"",,""
1165987,1814889,,"Move",07-MAR-18,""," ","",16.175,"",,""
1175724,1826318,,"Move",22-JUN-17,""," ","",0.0549,"",,""
1173455,1814903,,"Move",07-MAR-18,""," ","",-1.73,"",,""
1493583,1560911,4154,"Germinate",28-NOV-12,""," ","",1,"",,""
1338315,1792273,,"Move",22-NOV-17,""," ","",-4.478,"",,""
1473606,1540551,3956,"Germinate",29-APR-14,""," ","",1,"",,""
1607827,1760568,4307,"Germinate",06-APR-17,""," ","",3,"",,""
1471106,1535376,3890,"Move",18-MAR-14,""," ","",-22,"",,""
1166476,1723256,,"Move",21-SEP-16,""," ","",-0.492,"",,""
1336613,1739845,,"Move",01-FEB-17,""," ","",-0.1,"",,""
1457358,1520087,3726,"Germinate",20-SEP-13,""," ","",2,"",,""
1161425,1758843,,"Move",20-APR-17,""," ","",1.18,"",,""
1440770,1436058,95,"Germinate",28-JUL-09,""," ","",1,"",,""
1403976,1768283,,"Move",04-JUL-17,""," ","",1.498,"",,""
1440747,1434612,72,"Germinate",14-AUG-08,""," ","",0,"",,""
1632521,1794549,,"New stock",28-NOV-17,""," ","",77,"",,""
1440849,1435235,365,"Germinate",20-OCT-08,""," ","",1,"",,""
1167107,1643261,,"Move",01-SEP-15,""," ","",-3,"",,""
1569927,1661304,4223,"Move",03-SEP-15,""," ","",-24,"",,""
1459977,1490415,3754,"Propagate",10-JAN-12,""," ","",0,"",,""
1603450,1735203,,"New stock",10-JAN-17,""," ","",20,"",,""
1323421,1798495,,"Move",15-APR-14,""," ","",-13.053,"",,""
1440757,1434694,81,"Germinate",21-AUG-08,""," ","",5,"",,""
1440842,1437055,359,"Germinate",07-JAN-10,""," ","",0,"",,""
1588356,1705543,4272,"Germinate",28-JUL-16,""," ","",1,"",,""
1531230,1644126,,"New stock",11-SEP-15,""," ","",9.824,"",,""
1406707,1587826,,"Move",19-JAN-15,""," ","",20,"",,""
1459608,1489194,3751,"Propagate",24-JUL-13,""," ","",0,"",,""
1338130,1558385,,"Propagate",30-JUL-14,""," ","",-0.223,"",,""
1167512,1765393,,"Move",28-SEP-16,""," ","",0.281,"",,""
1440698,1435428,22,"Germinate",14-NOV-08,""," ","",0,"",,""
1626650,1780707,,"Move",28-SEP-17,""," ","",-30,"",,""
1182530,1807033,,"Move",05-FEB-18,""," ","",-0.5549,"",,""
1569785,1659761,4202,"Germinate",06-AUG-15,""," ","",3,"",,""
1149221,1825779,,"Move",09-MAR-17,""," ","",0.0222,"",,""
1190926,1832490,,"Move",30-MAY-18,""," ","",-4.471,"",,""
1479590,1551429,3989,"Propagate",18-JUN-14,""," ","",0,"",,""
1510839,1596807,,"New stock",17-FEB-15,""," ","",158,"",,""
1588336,1707031,4264,"Germinate",04-AUG-16,""," ","",1,"",,""
1607835,1753253,4309,"Germinate",28-MAR-17,""," ","",7,"",,""
1238336,1723857,,"Move",26-OCT-16,""," ","",1.167,"",,""
1440800,1434136,126,"Germinate",02-JUL-08,""," ","",0,"",,""
1457371,1500944,3729,"Move",15-OCT-13,""," ","",-4,"",,""
1449902,1529039,,"Move",03-MAR-14,""," ","",65,"",,""
1440919,1436374,438,"Germinate",01-SEP-09,""," ","",0,"",,""
1493529,1560466,4138,"Germinate",29-OCT-12,""," ","",1,"",,""
1286055,1794206,,"Move",28-NOV-17,""," ","",-0.167,"",,""
1470151,1522798,3882,"Germinate",23-OCT-12,""," ","",17,"",,""
1256339,1589232,,"Move",20-JAN-15,""," ","",4.44,"",,""
1202188,1751958,,"Move",21-MAR-17,""," ","",0.953,"",,""
1491944,1561748,4020,"Germinate",22-AUG-14,""," ","",3,"",,""
1400849,1703885,,"Move",07-JUL-16,""," ","",-0.541,"",,""
1440874,1434362,391,"Move",22-JUL-08,""," ","",2,"",,""
1513055,1601199,,"New stock",05-MAR-15,""," ","",5.101,"",,""
1210214,1766716,,"Move",23-JUN-17,""," ","",0.134,"",,""
1338244,1621763,,"Move",29-JUN-15,""," ","",-1,"",,""
1234682,1765330,,"Move",08-JUN-17,""," ","",-0.398,"",,""
1475241,1568022,,"Propagate",18-SEP-14,""," ","",-25,"",,""
1468739,1517613,3832,"Germinate",01-AUG-12,""," ","",1,"",,""
1469069,1518262,3836,"Germinate",19-JUL-13,""," ","",1,"",,""
1497523,1570862,4171,"Germinate",09-OCT-14,""," ","",8,"",,""
1440764,1435125,89,"Germinate",09-OCT-08,""," ","",0,"",,""
1155447,1756440,,"Move",10-APR-17,""," ","",-2.423,"",,""
1304749,1682817,,"Move",13-APR-16,""," ","",2,"",,""
1467278,1518302,,"Propagate",25-JUN-13,""," ","",-25,"",,""
1469341,1519530,3857,"Germinate",30-MAY-13,""," ","",1,"",,""
1595138,1821651,,"Move",13-JAN-17,""," ","",-6,"",,""
1337219,1798499,,"Move",15-APR-14,""," ","",-98.4,"",,""
1336306,1798524,,"Move",15-APR-14,""," ","",36.7,"",,""
1371139,1502556,,"Move",21-OCT-13,""," ","",1132,"",,""
1210117,1751916,,"Move",21-MAR-17,""," ","",-1.855,"",,""
1569785,1659763,4202,"Germinate",20-AUG-15,""," ","",2,"",,""
1464707,1504996,,"New stock",31-OCT-13,""," ","",30,"",,""
1475360,1538237,3983,"Move",14-APR-14,""," ","",-107,"",,""
1467599,1515694,,"New stock",11-DEC-13,""," ","",193,"",,""
1440940,1435929,3665,"Germinate",15-JUL-09,""," ","",20,"",,""
1459980,1490557,3755,"Propagate",11-JAN-12,""," ","",0,"",,""
1352283,1765385,,"Move",28-SEP-16,""," ","",0.358,"",,""
1264461,1705168,,"Move",14-JUL-16,""," ","",0.157,"",,""
1440696,1434787,19,"Germinate",27-AUG-08,""," ","",5,"",,""
1185659,1743841,,"Move",28-FEB-17,""," ","",1.726,"",,""
1607841,1752713,4310,"Germinate",23-MAR-17,""," ","",1,"",,""
1479525,1551291,,"New stock",18-JUN-14,""," ","",445,"",,""
1586085,1736371,,"Move",13-JAN-17,""," ","",-1125,"",,""
1413186,1416921,,"Propagate",12-JUL-12,""," ","",-0.01,"",,""
1440874,1434723,391,"Germinate",21-AUG-08,""," ","",1,"",,""
1586114,1697638,,"New stock",10-JUN-16,""," ","",7,"",,""
1610336,1762663,,"New stock",22-MAY-16,""," ","",18,"",,""
1463726,1501951,,"New stock",20-JAN-12,""," ","",50,"",,""
1479547,1551338,3985,"Propagate",18-JUN-14,""," ","",0,"",,""
1625229,1776860,,"New stock",05-SEP-17,""," ","",10,"",,""
1261808,1829678,,"Move",21-MAY-18,""," ","",-0.759,"",,""
1269674,1700506,,"Move",28-JUN-16,""," ","",-21.05,"",,""
1467394,1514071,3829,"Propagate",12-JUL-12,""," ","",0,"",,""
1440920,1436278,440,"Germinate",19-AUG-09,""," ","",0,"",,""
1440800,1434991,126,"Germinate",18-SEP-08,""," ","",2,"",,""
1376742,1763499,,"Move",25-MAY-17,""," ","",-3.817,"",,""
1440777,1435152,102,"Germinate",10-OCT-08,""," ","",0,"",,""
1478547,1680093,,"Move",07-APR-16,""," ","",62,"",,""
1464636,1504972,,"New stock",30-OCT-13,""," ","",18.073,"",,""
1582358,1820966,,"Move",13-JAN-17,""," ","",744,"",,""
1589485,1736566,,"Move",16-JAN-17,""," ","",122,"",,""
1473059,1652524,,"Move",10-NOV-15,""," ","",-60,"",,""
1472566,1529404,3926,"Propagate",03-MAR-14,""," ","",0,"",,""
1462807,1498497,,"Propagate",18-JUL-13,""," ","",-25,"",,""
1166764,1686729,,"Move",26-APR-16,""," ","",-0.015,"",,""
1472552,1529387,,"New stock",04-MAR-14,""," ","",685,"",,""
1474436,1535082,3977,"Germinate",24-JAN-14,""," ","",1,"",,""
1210214,1766715,,"Move",23-JUN-17,""," ","",-0.134,"",,""
1588427,1702814,,"New stock",15-JUL-16,""," ","",224,"",,""
1183917,1626291,,"Move",14-JUL-15,""," ","",-250,"",,""
1138102,1764950,,"Move",01-JUN-17,""," ","",-2.895,"",,""
1462774,1524604,,"Propagate",19-FEB-14,""," ","",-25,"",,""
1440828,1434286,346,"Germinate",11-JUL-08,""," ","",0,"",,""
1369990,1751911,,"Move",21-MAR-17,""," ","",3.218,"",,""
1607604,1753235,4301,"Germinate",28-MAR-17,""," ","",1,"",,""
1586106,1804419,,"Move",18-AUG-16,""," ","",60,"",,""
1440723,1434371,45,"Germinate",22-JUL-08,""," ","",1,"",,""
1569844,1658806,4216,"Propagate",16-JUL-15,""," ","",0,"",,""
1440793,1436410,118,"Germinate",01-SEP-09,""," ","",0,"",,""
1275439,1825691,,"Move",01-DEC-16,""," ","",0.1697,"",,""
1511085,1597384,,"New stock",18-FEB-15,""," ","",189,"",,""
1530581,1679850,,"Move",07-APR-16,""," ","",28,"",,""
1511487,1597915,,"New stock",23-FEB-15,""," ","",3,"",,""
1232247,1768323,,"Move",04-JUL-17,""," ","",6.612,"",,""
1353476,1501014,,"Propagate",28-AUG-13,""," ","",-5,"",,""
1440747,1434771,72,"Germinate",27-AUG-08,""," ","",0,"",,""
1411430,1414842,,"New stock",17-JUL-12,""," ","",1866,"",,""
1581491,1685467,,"New stock",21-APR-16,""," ","",225,"",,""
1440817,1434320,334,"Germinate",22-JUL-08,""," ","",0,"",,""
1569831,1660930,4213,"Germinate",06-AUG-15,""," ","",7,"",,""
1440705,1435019,29,"Germinate",19-SEP-08,""," ","",0,"",,""
1581497,1820898,,"Move",13-JAN-17,""," ","",-210,"",,""
1471846,1526751,3898,"Propagate",04-JUL-13,""," ","",0,"",,""
1474410,1534888,3970,"Propagate",01-APR-14,""," ","",0,"",,""
1453969,1477861,3694,"Germinate",23-MAY-13,""," ","",2,"",,""
1469704,1521484,3876,"Propagate",31-AUG-12,""," ","",0,"",,""
1581486,1806414,,"Move",18-AUG-17,""," ","",-75,"",,""
1375033,1814840,,"Move",07-MAR-18,""," ","",-0.361,"",,""
1587543,1701661,,"New stock",07-JUL-16,""," ","",2.266,"",,""
1440778,1434825,103,"Germinate",27-AUG-08,""," ","",4,"",,""
1497521,1570654,4170,"Germinate",02-OCT-14,""," ","",6,"",,""
1152595,1814927,,"Move",07-MAR-18,""," ","",-1,"",,""
1404027,1767618,,"Move",28-JUN-17,""," ","",7.2,"",,""
1468748,1517658,3835,"Germinate",09-AUG-12,""," ","",1,"",,""
1440836,1436584,354,"Germinate",16-SEP-09,""," ","",0,"",,""
1304687,1742440,,"Move",21-FEB-17,""," ","",0.668,"",,""
1628134,1783547,,"New stock",11-OCT-17,""," ","",181,"",,""
1361558,1587909,,"Move",19-JAN-15,""," ","",6,"",,""
1469221,1519022,,"Propagate",30-JAN-14,""," ","",-10,"",,""
1479528,1551293,,"New stock",18-JUN-14,""," ","",7464,"",,""
1455066,1473335,3724,"Germinate",06-JUL-11,""," ","",1,"",,""
1345872,1807066,,"Move",05-FEB-18,""," ","",4.6824,"",,""
1472129,1528251,3916,"Germinate",05-DEC-13,""," ","",12,"",,""
1256971,1720537,,"Move",03-AUG-16,""," ","",-0.729,"",,""
1156816,1759597,,"Move",26-APR-17,""," ","",2.665,"",,""
1343247,1654880,,"Move",23-NOV-15,""," ","",-304,"",,""
1440786,1436360,111,"Germinate",25-AUG-09,""," ","",0,"",,""
1459948,1490227,3752,"Propagate",05-JAN-12,""," ","",0,"",,""
1467231,1513526,3821,"Move",04-DEC-13,""," ","",-4,"",,""
1449902,1529040,,"Propagate",03-MAR-14,""," ","",-5,"",,""
1515785,1620917,4177,"Move",22-JUN-15,""," ","",-14,"",,""
1582366,1688428,,"New stock",06-MAY-16,""," ","",578,"",,""
1440769,1436147,94,"Germinate",05-AUG-09,""," ","",0,"",,""
1205055,1702570,,"Move",13-JUL-16,""," ","",2.932,"",,""
1226338,1765349,,"Move",08-JUN-17,""," ","",7.108,"",,""
1376862,1719094,,"Propagate",23-SEP-16,""," ","",-0.357,"",,""
1586469,1821014,,"Move",28-MAR-18,""," ","",929,"",,""
1459602,1489170,3749,"Germinate",23-AUG-13,""," ","",6,"",,""
1585911,1697423,,"New stock",08-JUN-16,""," ","",1915,"",,""
1603463,1736962,4281,"Germinate",18-JAN-17,""," ","",2,"",,""
1380270,1756703,,"Move",11-APR-17,""," ","",0.067,"",,""
1462818,1498519,3774,"Germinate",02-AUG-13,""," ","",1,"",,""
1440763,1436182,88,"Germinate",12-AUG-09,""," ","",0,"",,""
1312345,1814846,,"Move",07-MAR-18,""," ","",-0.72,"",,""
1625170,1776748,,"New stock",05-SEP-17,""," ","",17,"",,""
1351218,1751900,,"Move",21-MAR-17,""," ","",-4.406,"",,""
1440688,1436585,11,"Germinate",16-SEP-09,""," ","",0,"",,""
1513024,1601004,,"New stock",05-MAR-15,""," ","",457,"",,""
1346511,1825775,,"Move",09-MAR-17,""," ","",-0.029,"",,""
1585881,1820884,,"Move",13-JAN-17,""," ","",-923,"",,""
1232184,1751875,,"Move",21-MAR-17,""," ","",-29.023,"",,""
1173037,1723224,,"Move",10-AUG-16,""," ","",-2,"",,""
1581505,1820924,,"Move",13-JAN-17,""," ","",78,"",,""
1586110,1820836,,"Move",13-JAN-17,""," ","",-16,"",,""
1165755,1705137,,"Move",22-JUN-16,""," ","",0.992,"",,""
1587019,1806459,,"Move",18-AUG-17,""," ","",35,"",,""
1586474,1736383,,"Move",13-JAN-17,""," ","",-1241,"",,""
1568984,1682342,,"Move",12-APR-16,""," ","",34,"",,""
1440786,1436176,111,"Germinate",12-AUG-09,""," ","",0,"",,""
1440767,1434412,92,"Germinate",30-JUL-08,""," ","",1,"",,""
1403854,1705141,,"Move",22-JUN-16,""," ","",0.474,"",,""
1307538,1663091,,"Propagate",08-JAN-16,""," ","",-1.4,"",,""
1493519,1560452,4134,"Germinate",02-OCT-12,""," ","",25,"",,""
1465459,1506350,3808,"Germinate",15-MAR-12,""," ","",2,"",,""
1494837,1562220,,"New stock",27-AUG-14,""," ","",30.411,"",,""
1478555,1549638,,"New stock",04-JUN-14,""," ","",0.009,"",,""
1333529,1807554,,"Move",06-FEB-18,""," ","",-9.481,"",,""
1440903,1436595,422,"Germinate",16-SEP-09,""," ","",0,"",,""
1577949,1682965,4229,"Germinate",14-APR-16,""," ","",1,"",,""
1493594,1560946,4158,"Germinate",02-JAN-13,""," ","",1,"",,""
1607583,1752115,,"Propagate",16-FEB-17,""," ","",-6.845,"",,""
1470694,1524104,3885,"Propagate",22-OCT-12,""," ","",0,"",,""
1586468,1806506,,"Move",18-AUG-17,""," ","",-25,"",,""
1511579,1598011,,"New stock",23-FEB-15,""," ","",54,"",,""
1248811,1696557,,"Move",31-MAY-16,""," ","",0.345,"",,""
1478560,1549640,,"New stock",04-JUN-14,""," ","",0.095,"",,""
1440873,1434631,390,"Germinate",14-AUG-08,""," ","",1,"",,""
1517433,1610466,4179,"Propagate",02-APR-15,""," ","",0,"",,""
1334831,1765360,,"Move",23-SEP-16,""," ","",-0.544,"",,""
1493546,1560556,4143,"Germinate",26-OCT-12,""," ","",4,"",,""
1440852,1435270,368,"Germinate",27-OCT-08,""," ","",0,"",,""
1630179,1787989,,"New stock",01-NOV-17,""," ","",279,"",,""
1449909,1459970,3675,"Germinate",03-JAN-13,""," ","",1,"",,""
1469638,1521233,3871,"Germinate",12-DEC-13,""," ","",1,"",,""
1310464,1758293,,"Move",18-APR-17,""," ","",0.184,"",,""
1471913,1527418,3904,"Germinate",24-DEC-13,""," ","",2,"",,""
1440936,1435732,3659,"Germinate",12-MAY-09,""," ","",0,"",,""
1440797,1434328,123,"Germinate",22-JUL-08,""," ","",1,"",,""
1474434,1535060,3976,"Germinate",16-JAN-14,""," ","",2,"",,""
1440859,1436776,375,"Germinate",14-OCT-09,""," ","",3,"",,""
1440863,1436357,379,"Germinate",25-AUG-09,""," ","",0,"",,""
1525889,1680029,,"Move",07-APR-16,""," ","",-265,"",,""
1396846,1705199,,"Move",30-JUN-16,""," ","",-1.974,"",,""
1210711,1825716,,"Move",09-FEB-17,""," ","",-0.1041,"",,""
1610494,1764790,,"Germinate",28-JUL-16,""," ","",4,"",,""
1586252,1698129,,"New stock",14-JUN-16,""," ","",3222,"",,""
1440782,1434105,107,"Germinate",02-JUL-08,""," ","",0,"",,""
1607600,1752700,4301,"Germinate",21-MAR-17,""," ","",2,"",,""
1569817,1660621,4209,"Germinate",06-AUG-15,""," ","",5,"",,""
1440835,1436114,353,"Germinate",05-AUG-09,""," ","",0,"",,""
1440759,1434517,83,"Germinate",07-AUG-08,""," ","",0,"",,""
1459599,1492099,3748,"Germinate",30-AUG-13,""," ","",1,"",,""
1440837,1437039,355,"Germinate",21-DEC-09,""," ","",0,"",,""
1473785,1533967,3962,"Propagate",26-MAR-14,""," ","",0,"",,""
1494845,1562224,,"New stock",27-AUG-14,""," ","",2.312,"",,""
1607988,1752958,,"New stock",27-MAR-17,""," ","",49,"",,""
1585910,1806396,,"Move",18-AUG-17,""," ","",-55,"",,""
1474336,1534734,3966,"Germinate",07-FEB-14,""," ","",3,"",,""
1493568,1560458,4136,"Germinate",09-OCT-12,""," ","",1,"",,""
1446621,1451764,3682,"Germinate",13-DEC-12,""," ","",3,"",,""
1382494,1751905,,"Move",21-MAR-17,""," ","",3.297,"",,""
1260783,1767440,,"Move",27-JUN-17,""," ","",-0.239,"",,""
1348267,1528921,,"Move",28-FEB-14,""," ","",-0.769,"",,""
1569844,1661041,4216,"Germinate",27-AUG-15,""," ","",1,"",,""
1151173,1826042,,"Move",21-APR-17,""," ","",0.0245,"",,""
1247576,1763494,,"Move",25-MAY-17,""," ","",0.021,"",,""
