genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f
Imperata,Imperata cylindrica," a handsome perennial grass, 30-100 cm high; ",perennial,perennial,,,graminoid,grass,,,,,,,,
Imperata,Imperata, perennials; ,perennial,perennials,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Indigofera,Indigofera," shrubs or herbs, ",,,,,herb shrub,herbs shrubs,,,,,,,woody herbaceous,
Indigofera,Indigofera australis," slender erect branching shrub to 2 m high, ",,,,,shrub,shrub,,,,,erect,erect,woody,
Indigofera,Indigofera basedowii, compact grey-downy shrub or subshrub to 1.3 m high; ,,,,,subshrub shrub,subshrub shrub,,,,,compact,compact,woody,
Indigofera,Indigofera colutea, erect or spreading herbaceous annual or shortlivedperennial; ,annual short_lived_perennial,annual shortlivedperennial,,,herb,inferred_from_life_history,,,,,erect spreading,erect spreading,herbaceous,
Indigofera,Indigofera leucotricha, a small intricate greyish erect or spreading shrub to 1 m high. ,,,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Indigofera,Indigofera georgei, green-grey tomentose undershrub; ,,,,,subshrub,undershrub,,,,,,,,
Indigofera,Indigofera brevidens, greyish somewhatwoody perennial sometimes procumbent slender subshrub. ,perennial,perennial,,,subshrub,subshrub,,,,,prostrate,procumbent,soft_wood,somewhatwoody
Indigofera,Indigofera uncinata," a slender attenuated shrub of almost treelike habit, 1-2.5 m high; ",,,,,shrub palmoid,shrub treelike,,,,,,,woody,
Indigofera,Indigofera linifolia," slender muchbranched prostrate or erect annual or bushy perennial, to 50 cm; ",annual perennial,annual perennial,,,herb,inferred_from_life_history,,,,,erect prostrate bushy,erect prostrate bushy,herbaceous,
Indigofera,Indigofera linnaei, many-branched prostrate perennial subshrub; ,perennial,perennial,,,subshrub,subshrub,,,,,prostrate,prostrate,,
Ipheion,Ipheion,  ,,,,,,,,,,,,,,
Ipheion,Ipheion uniflorum,  ,,,,,,,,,,,,,,
Ipomoea,Ipomoea," perennial herbs or shrubs witb trailing or twining stems, rarely erect; ",perennial,perennial,parasitic,inferred_from_family,herb shrub,herbs shrubs,,,,,erect prostrate,erect trailing,woody herbaceous,
Ipomoea,Ipomoea racemigera, pilose annual. ,annual,annual,parasitic,inferred_from_family,herb,inferred_from_life_history,,,,,,,herbaceous,
Ipomoea,Ipomoea polymorpha, pilose annual with ascending or trailing stems; ,annual,annual,parasitic,inferred_from_family,herb,inferred_from_life_history,,,,,decumbent prostrate,ascending trailing,herbaceous,
Ipomoea,Ipomoea diamantinensis, almost glabrous annual with thick hollow trailing stems; ,annual,annual,parasitic,inferred_from_family,herb,inferred_from_life_history,,,,,prostrate,trailing,herbaceous,
Ipomoea,Ipomoea muelleri, glabrous to sparsely hirsute perennial with trailing or twining stems; ,perennial,perennial,parasitic,inferred_from_family,herb,inferred_from_life_history,,,,,prostrate,trailing,herbaceous,
Ipomoea,Ipomoea indica, pilose perennial with twining stems; ,perennial,perennial,parasitic,inferred_from_family,herb,inferred_from_life_history,,,,,,,herbaceous,
Ipomoea,Ipomoea cairica," glabrous perennial with trailing and twining stems, ",perennial,perennial,parasitic,inferred_from_family,herb,inferred_from_life_history,,,,,prostrate,trailing,herbaceous,
Ipomoea,Ipomoea lonchophylla, glabrous to sparsely hairy annual with trailing stems; ,annual,annual,parasitic,inferred_from_family,herb,inferred_from_life_history,,,,,prostrate,trailing,herbaceous,
Irenepharsus,Irenepharsus, annual or biennial herbs. ,annual biennial,annual biennial,,,herb,herbs,,,,,,,herbaceous,
Irenepharsus,Irenepharsus phasmatodes," plant annual or biennial, sparingly branched, to 90 cm tall; ",annual biennial,annual biennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Iridaceae,Iridaceae, perennial herbs with rhizomes or corms; ,perennial,perennial,,,herb,herbs,,,,,rhizomatous,rhizomes,herbaceous,
Iris,Iris orientalis, perennial to 1.5 m high. ,perennial,perennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Iris,Iris unguicularis, perennial to 45 cm high. ,perennial,perennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Iris,Iris germanica, perennial to 120 cm high. ,perennial,perennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Iris,Iris, evergreen glabrous perennial herbs with rhizomes (sometimes deciduous outside s.aust.); ,perennial,perennial,,,herb,herbs,,,,,rhizomatous,rhizomes,herbaceous,
Isachne,Isachne, perennials or less often annuals. ,annual perennial,annuals perennials,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Isachne,Isachne globosa," slender graceful perennial grass, to 30 cm or more. ",perennial,perennial,,,graminoid,grass,,,,,,,,
Iseilema,Iseilema, tufted annuals; ,annual,annuals,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Iseilema,Iseilema membranaceum,  ,annual,inferred_from_genus,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Iseilema,Iseilema vaginiflorum,  ,annual,inferred_from_genus,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Iseilema,Iseilema eremaeum,  ,annual,inferred_from_genus,,,herb graminoid,inferred_from_genus_life_history,,,,,,,herbaceous,
Isoetaceae,Isoetaceae,  ,,,,,,,,,,,,,,
Isoetes,Isoetes,  ,,,,,,,,,,,,,,
Isoetes,Isoetes drummondii,  ,,,,,,,,,,,,,,
Isoetes,Isoetes muelleri,  ,,,,,,,,,,,,,,
Isoetopsis,Isoetopsis, tufted stemless annual herb; ,annual,annual,,,herb,herb,,,,,,,herbaceous,
Isoetopsis,Isoetopsis graminifolia, dwarf annual to 5 cm high; ,annual,annual,,,herb,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis congrua, very slender annual. mostly  than 5 cm; ,annual,annual,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis subtilissima, slender perennial herbs to 12 cm high; ,perennial,perennial,,,herb graminoid,herbs,,,,,,,herbaceous,
Isolepis,Isolepis marginata," small tufted Plant, usually less than 8 cm, sometimes 1.5-2 cm high; ",,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis nodosa,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis inundata, rather variable perennial; ,perennial,perennial,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis hookeriana," small tufted annual, to 12 cm high; ",annual,annual,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis hystrix, small tufted annuals usually less than 5 cm high; ,annual,annuals,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis producta,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis, annual or slender perennial herbs; ,annual perennial,annual perennial,,,herb graminoid,herbs,,,,,,,herbaceous,
Isolepis,Isolepis platycarpa," small tufted annual, usually less than 8 cm high; ",annual,annual,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis cernua," small tufted Plant, rarely more than 10 cm high and often much less, sometimes with a short slender rhizome; ",,,,,herb graminoid,inferred_from_genus,,,,,rhizomatous,rhizome,herbaceous,
Isolepis,Isolepis stellata," slender tufted annual, to 6 cm high; ",annual,annual,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis australiensis," a small slender annual, stems solitary or tufted, capillary; ",annual,annual,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isolepis,Isolepis fluitans,  ,,,,,herb graminoid,inferred_from_genus,,,,,,,herbaceous,
Isopogon,Isopogon, shrubs; ,perennial,inferred_from_family,,,shrub,shrubs,,,,,,,woody,
Isopogon,Isopogon ceratophyllus, prickly shrub 0.2-0.6 rarely to 1.2 m high; ,perennial,inferred_from_family,,,shrub,shrub,,,,,,,woody,
Isotoma,Isotoma, annual or perennial herbs with a distinct tap root but sometimes also with adventitious roots along the branches; ,annual perennial,annual perennial,,,herb,herbs,,,,,,,herbaceous,
Isotoma,Isotoma fluviatilis," prostrate herbs with branches up to 20 cm long and frequently rooting, ",,,,,herb,herbs,,,,,prostrate,prostrate,herbaceous,
Isotoma,Isotoma petraea, perennial herbs with glabrous branches up to 40 cm long; ,perennial,perennial,,,herb,herbs,,,,,,,herbaceous,
Isotoma,Isotoma scapigera," annual herbs with branches up to 3 cm long, ",annual,annual,,,herb,herbs,,,,,,,herbaceous,
Isotropis,Isotropis wheeleri, erect many-stemmed bushy subshrub; ,,,,,subshrub,subshrub,,,,,erect bushy,erect bushy,,
Isotropis,Isotropis, subshrubs or herbs with erect or spreading pubescent to woolly tomentose branches; ,,,,,herb subshrub,herbs subshrubs,,,,,erect spreading,erect spreading,herbaceous,
Isotropis,Isotropis centralis, erect many-stemmed subshrub to 0.5 m high but usually to 20 cm; ,,,,,subshrub,subshrub,,,,,erect,erect,,
Iva,Iva, annual or perennial herbs and shrubs; ,annual perennial,annual perennial,,,herb shrub,herbs shrubs,,,,,,,woody herbaceous,
Iva,Iva axillaris, aromatic perennial herb to 30 cm high. ,perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Ixia,Ixia," deciduous perennial herbs, dormant in summer; ",perennial,perennial,,,herb,herbs,,,,,,,herbaceous,
Ixia,Ixia maculata," perennial 20-60 cm high, ",perennial,perennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Ixia,Ixia viridiflora, perennial to 100 cm high; ,perennial,perennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Ixia,Ixia paniculata, perennial 30-90cm high; ,perennial,perennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Ixia,Ixia polystachya, perennial 30-100 cm high; ,perennial,perennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Ixiochlamys,Ixiochlamys," annual and perennial herbs and small undershrubs, ",annual perennial,annual perennial,,,herb subshrub,herbs undershrubs,,,,,,,herbaceous,
Ixiochlamys,Ixiochlamys cuneifolia, compact undershrub 10-30 cm high; ,,,,,subshrub,undershrub,,,,,compact,compact,,
Ixiochlamys,Ixiochlamys filicifolia, annual herb to 25 cm high; ,annual,annual,,,herb,herb,,,,,,,herbaceous,
Ixiochlamys,Ixiochlamys nana, annual herb 3-20 cm high; ,annual,annual,,,herb,herb,,,,,,,herbaceous,
Ixiolaena,Ixiolaena chloroleuca, erect muchbranched perennial herb 10-45 cm tall and diam.. ,perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Ixiolaena,Ixiolaena leptolepis, erect bushy perennial herb 10-40 cm tall and diam.. ,perennial,perennial,,,herb,herb,,,,,erect bushy,erect bushy,herbaceous,
Ixiolaena,Ixiolaena pluriseta, erect shrubby perennial herb 30-80 cm tall with woody lower branches; ,perennial,perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Ixiolaena,Ixiolaena tomentosa, erect to sprawling bushy perennial herb 30-70 cm tall and to 90 cm diam.. ,perennial,perennial,,,herb,herb,,,,,erect sprawling bushy,erect sprawling bushy,herbaceous,
Ixiolaena,Ixiolaena supina, sprawling or prostate perennial herb with successive seasons' growth from lower wiry branches; ,perennial,perennial,,,herb,herb,,,,,sprawling,sprawling,herbaceous,
Ixiolaena,Ixiolaena brevicompta," erect bushy usually annual or sometimes perennial herb to 60 cm tall and diam., branching from the base; ",annual perennial,annual perennial,,,herb,herb,,,,,erect bushy,erect bushy,herbaceous,
Ixodia,Ixodia," shrubs or undershrubs, glandular, aromatic, viscid; ",,,,,subshrub shrub,undershrubs shrubs,,,,,,,woody,
Ixodia,Ixodia achillaeoides, shrub or undershrub 10 cm-2 m high; ,,,,,subshrub shrub,undershrub shrub,,,,,,,woody,
Ixodia,Ixodia achillaeoides achillaeoides, compact shrub or undershrub 10-80 cm high; ,,,,,subshrub shrub,undershrub shrub,,,,,compact,compact,woody,
Ixodia,Ixodia achillaeoides alata, erect shrub or undershrub 0.8-2 m high; ,,,,,subshrub shrub,undershrub shrub,,,,,erect,erect,woody,
Ixodia,Ixodia achillaeoides arenicola, decumbent or ascending shrub 35-50 cm high; ,,,,,shrub,shrub,,,,,decumbent,decumbent ascending,woody,
Ixodia,Ixodia flindersica, shrub 15-40 cm high; ,,,,,shrub,shrub,,,,,,,woody,
Jasminum,Jasminum," evergreen shrubs, usually climbing or scrambling; ",,,,,shrub,shrubs,,,,,climbing,climbing,woody,
Jasminum,Jasminum didymum," shrub to 2 m and prostrate, or straggling to 10 m; ",,,,,shrub,shrub,,,,,prostrate,prostrate,woody,
Josephinia,Josephinia,  ,,,,,herb,inferred_from_family,,,,,,,herbaceous,
Josephinia,Josephinia eugeniae," unpleasantly aromatic , more or less erect to spreading, circa 20-60 cm high, ",,,,,herb,inferred_from_family,,,,,erect spreading,erect spreading,herbaceous,
Juncaceae,Juncaceae,  ,,,,,,,,,,,,,,
Juncaginaceae,Juncaginaceae, annual or perennial plants often in wet (fresh or salt) places; ,annual perennial,annual perennial,,,herb,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus homalocaulis, small slender perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus prismatocarpus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus acutus," perennial stems arising from a rhizome, to 130 cm high, circa 4 mm diam.. ",perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,rhizomatous,rhizome,herbaceous,
Juncus,Juncus subsecundus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus pauciflorus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus effusus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus holoschoenus, perennial; shortly rhizomatous; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,rhizomatous,rhizomatous,herbaceous,
Juncus,Juncus usitatus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus capitatus, annual. ,annual,annual,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus pallidus,  ,,,,,graminoid,,,,,,,,,
Juncus,Juncus kraussii,  ,,,,,graminoid,,,,,,,,,
Juncus,Juncus subnodulosus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus flavidus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus,  ,,,,,graminoid,,,,,,,,,
Juncus,Juncus articulatus, perennial. ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus australis,  ,,,,,graminoid,,,,,,,,,
Juncus,Juncus amabilis, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus bulbosus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus radula, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus planifolius, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus caespiticius, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus aridicola, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus sarophorus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus procerus, perennial; ,perennial,perennial,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Juncus,Juncus bufonius," a slender annual, 2-30 cm tall; ",annual,annual,,,herb graminoid,inferred_from_life_history,,,,,,,herbaceous,
Kennedia,Kennedia," perennials with prostrate trailing or twining stems, ",perennial,perennials,,,herb,inferred_from_life_history,,,,,prostrate,prostrate trailing,herbaceous,
Kennedia,Kennedia nigricans," large woodytwiners with stems lengthwise ribbed, ",perennial,inferred_from_genus,,,climber_woody,woodytwiners,,,,,,,,
Kennedia,Kennedia prorepens," many-stemmed, prostrate; axes semi-woody, somewhat pithy, to 0.5 m long, tomentose; ",perennial,inferred_from_genus,,,herb,inferred_from_genus_life_history,,,,,prostrate,prostrate,herbaceous,
Kennedia,Kennedia prostrata,  ,perennial,inferred_from_genus,,,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Kickxia,Kickxia, annual or perennial herbs; ,annual perennial,annual perennial,,,herb,herbs,,,,,,,herbaceous,
Kickxia,Kickxia spuria," prostrate to ascending, widely spreading, villous perennial with long eglandular and shorter glandular hairs; ",perennial,perennial,,,herb,inferred_from_genus,,,,,decumbent prostrate spreading,ascending prostrate spreading,herbaceous,
Kickxia,Kickxia elatine elatine,  ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Kickxia,Kickxia elatine, prostrate widely spreading villous perennial with long eglandular and shorter glandular hairs; ,perennial,perennial,,,herb,inferred_from_genus,,,,,prostrate spreading,prostrate spreading,herbaceous,
Kickxia,Kickxia elatine crinita,  ,,,,,herb,inferred_from_genus,,,,,,,herbaceous,
Kickxia,Kickxia commutata, eglandular-villous or -hispid procumbent perennial. ,perennial,perennial,,,herb,inferred_from_genus,,,,,prostrate,procumbent,herbaceous,
Kippistia,Kippistia, glabrous aromatic shrub; ,,,,,shrub,shrub,,,,,,,woody,
Kippistia,Kippistia suaedifolia, compact dwarf shrub 15-60 cm high; ,,,,,shrub,shrub,,,,,compact,compact,woody,
Korthalsella,Korthalsella," small perennials mostly less than 15 cm high, ",perennial,perennials,parasitic,inferred_from_family,herb,inferred_from_life_history,,,,,,,herbaceous,
Korthalsella,Korthalsella leucothrix," plants up to 9 cm high, muchbranched with 1-4 axes arising directly from the haustorium; ",perennial,inferred_from_genus,parasitic,inferred_from_family,herb,inferred_from_genus_life_history,,,,,,,herbaceous,
Kunzea,Kunzea, shrubs with alternate petiolate simple entire leaves. ,,,,,shrub,shrubs,,,,,,,woody,
Kunzea,Kunzea pomifera," muntries, pink buttons. spreading shrublets with prostrate main branches often rooting, ",,,,,shrub,shrublets,,,,,prostrate spreading,prostrate spreading,woody,
Labiatae,Labiatae," shrubs or usually herbs, often with a root stock or rhizome. ",,,,,herb shrub,herbs shrubs,,,,,rhizomatous,rhizome,woody herbaceous,
Lachenalia,Lachenalia,  ,,,,,,,,,,,,,,
Lachenalia,Lachenalia aloides,  ,,,,,,,,,,,,,,
Lachenalia,Lachenalia bulbifera,  ,,,,,,,,,,,,,,
Lactuca,Lactuca saligna, biennial to 1 m high; ,biennial,biennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Lactuca,Lactuca serriola, biennial 1-2 m high; ,biennial,biennial,,,herb,inferred_from_genus,,,,,,,herbaceous,
Lactuca,Lactuca, annual and biennial herbs; ,annual biennial,annual biennial,,,herb,herbs,,,,,,,herbaceous,
