region ,Family,Species,Dormancy,threatened
WA,Rutaceae,Phebalium canaliculatum,pd,no
WA,Rutaceae,Phebalium drummondii,pd,no
WA,Rutaceae,Phebalium filifolium,pd,no
WA,Rutaceae,Phebalium laevigatum,pd,no
WA,Rutaceae,Phebalium lepidotum,pd,no
WA,Rutaceae,Phebalium megaphyllum,pd,no
WA,Rutaceae,Phebalium microphyllum,pd,no
WA,Rutaceae,Phebalium tuberculosum,pd,no
SA,Rutaceae,Phebalium bullatum,pd,no
TAS,Rutaceae,Phebalium daviesii,pd,yes
NSW,Rutaceae,Phebalium squamulosum,pd,no
WA,Rutaceae,Philotheca apiculata,pd,no
WA,Rutaceae,Philotheca basistyla,pd,yes
WA,Rutaceae,Philotheca brucei,pd,no
WA,Rutaceae,Philotheca coccinea,pd,no
WA,Rutaceae,Philotheca deserti,pd,no
WA,Rutaceae,Philotheca falcata,pd,yes
WA,Rutaceae,Philotheca gardneri,pd,no
WA,Rutaceae,Philotheca glabra,pd,no
WA,Rutaceae,Philotheca langei,pd,no
WA,Rutaceae,Philotheca nodiflora,pd,no
WA,Rutaceae,Philotheca nutans,pd,no
WA,Rutaceae,Philotheca pinoides,pd,no
WA,Rutaceae,Philotheca rhomboidea,pd,no
WA,Rutaceae,Philotheca sericea,pd,no
WA,Rutaceae,Philotheca spicata,pd,no
WA,Rutaceae,Philotheca thryptomenoides,pd,no
WA,Rutaceae,Philotheca tomentella,pd,no
WA,Rutaceae,Philotheca wonganensis,pd,yes
SA,Rutaceae,Philotheca angustifolia,pd,no
SA,Rutaceae,Philotheca pungens,pd,no
TAS,Rutaceae,Philotheca freyciana,pd,yes
TAS,Rutaceae,Philotheca verrucosa,pd,no
TAS,Rutaceae,Philotheca virgata,pd,no
NSW,Rutaceae,Philotheca hispidula,pd,no
NSW,Rutaceae,Philotheca scabra,pd,no
NSW,Rutaceae,Philotheca trachyphylla,pd,no
NSW,Rutaceae,Philotheca buxifolia,pd,no
NSW,Rutaceae,Philotheca myoporoides,pd,no
NSW,Rutaceae,Philotheca obovalis,pd,no
NSW,Rutaceae,Philotheca reichenbachii,pd,no
NSW,Rutaceae,Philotheca salsolifolia,pd,no
NSW,Euphorbiaceae,Phyllanthus hirtellus,pd,no
NSW,Euphorbiaceae,Phyllanthus similis,pd,no
NSW,Phyllanthaceae,Phyllanthus gunnii,pd,no
WA,Phyllanthaceae,Phyllanthus calycinus,pd,no
WA,Phyllanthaceae,Phyllanthus scaber,pd,no
WA,Fabaceae,Phyllota barbata,py,no
WA,Fabaceae,Phyllota gracilis,py,no
WA,Fabaceae,Phyllota luehmannii,py,no
SA,Fabaceae,Phyllota remota,py,no
TAS,Fabaceae,Phyllota diffusa,py,no
NSW,Fabaceae,Phyllota phylicoides,py,no
NSW,Fabaceae,Phyllota squarrosa,py,no
NSW,Fabaceae,Phyllota grandiflora,py,no
WA,Myrtaceae,Phymatocarpus interioris,pd,no
WA,Myrtaceae,Phymatocarpus maxwellii,pd,no
WA,Lamiaceae,Physopsis lachnostachya,pd,no
WA,Lamiaceae,Physopsis spicata,pd,no
WA,Lamiaceae,Physopsis viscida,pd,no
WA,Myrtaceae,Pileanthus filifolius,nd,no
WA,Myrtaceae,Pileanthus limacis,nd,no
WA,Myrtaceae,Pileanthus peduncularis,nd,no
WA,Thymelaeaceae,Pimelea aeruginosa,pd,no
WA,Thymelaeaceae,Pimelea angustifolia,pd,no
WA,Thymelaeaceae,Pimelea argentea,pd,no
WA,Thymelaeaceae,Pimelea avonensis,pd,no
WA,Thymelaeaceae,Pimelea brachyphylla,pd,no
WA,Thymelaeaceae,Pimelea brevifolia,pd,no
WA,Thymelaeaceae,Pimelea brevistyla,pd,no
WA,Thymelaeaceae,Pimelea calcicola,pd,no
WA,Thymelaeaceae,Pimelea ciliata,pd,no
WA,Thymelaeaceae,Pimelea clavata,pd,no
WA,Thymelaeaceae,Pimelea cracens,pd,no
WA,Thymelaeaceae,Pimelea drummondii,pd,no
WA,Thymelaeaceae,Pimelea erecta,pd,no
WA,Thymelaeaceae,Pimelea floribunda,pd,no
WA,Thymelaeaceae,Pimelea forrestiana,pd,no
WA,Thymelaeaceae,Pimelea gilgiana,pd,no
WA,Thymelaeaceae,Pimelea graniticola,pd,no
WA,Thymelaeaceae,Pimelea hispida,pd,no
WA,Thymelaeaceae,Pimelea imbricata,pd,no
WA,Thymelaeaceae,Pimelea lanata,pd,no
WA,Thymelaeaceae,Pimelea lehmanniana,pd,no
WA,Thymelaeaceae,Pimelea leucantha,pd,no
WA,Thymelaeaceae,Pimelea longiflora,pd,no
WA,Thymelaeaceae,Pimelea microcephala,pd,no
WA,Thymelaeaceae,Pimelea neokyrea,pd,no
WA,Thymelaeaceae,Pimelea physodes,pd,no
WA,Thymelaeaceae,Pimelea preissii,pd,no
WA,Thymelaeaceae,Pimelea rara,pd,no
WA,Thymelaeaceae,Pimelea rosea,pd,no
WA,Thymelaeaceae,Pimelea sessilis,pd,no
WA,Thymelaeaceae,Pimelea spectabilis,pd,no
WA,Thymelaeaceae,Pimelea spiculigera,pd,no
WA,Thymelaeaceae,Pimelea suaveolens,pd,no
WA,Thymelaeaceae,Pimelea subvillifera,pd,no
WA,Thymelaeaceae,Pimelea sulphurea,pd,no
WA,Thymelaeaceae,Pimelea sylvestris,pd,no
WA,Thymelaeaceae,Pimelea tinctoria,pd,no
WA,Thymelaeaceae,Pimelea villifera,pd,no
SA,Thymelaeaceae,Pimelea ferruginea,pd,no
SA,Thymelaeaceae,Pimelea flava,pd,no
SA,Thymelaeaceae,Pimelea octophylla,pd,no
SA,Thymelaeaceae,Pimelea petrophila,pd,no
SA,Thymelaeaceae,Pimelea phylicoides,pd,no
SA,Thymelaeaceae,Pimelea serpyllifolia,pd,no
SA,Thymelaeaceae,Pimelea stricta,pd,no
TAS,Thymelaeaceae,Pimelea drupacea,pd,no
TAS,Thymelaeaceae,Pimelea humilis,pd,no
TAS,Thymelaeaceae,Pimelea nivea,pd,no
TAS,Thymelaeaceae,Pimelea pauciflora,pd,no
TAS,Thymelaeaceae,Pimelea sericea,pd,no
NSW,Thymelaeaceae,Pimelea glauca,pd,no
NSW,Thymelaeaceae,Pimelea latifolia,pd,no
NSW,Thymelaeaceae,Pimelea ligustrina,pd,no
NSW,Thymelaeaceae,Pimelea linifolia,pd,no
NSW,Thymelaeaceae,Pimelea curviflora,pd,yes
NSW,Thymelaeaceae,Pimelea spicata,pd,yes
NSW,Thymelaeaceae,Pimelea strigosa,pd,no
WA,Asteraceae,Pithocarpa cordata,pd,no
WA,Asteraceae,Pithocarpa corymbulosa,pd,no
WA,Asteraceae,Pithocarpa pulchella,pd,no
SA,Pittosporaceae,Pittosporum angustifolium,mpd,no
SA,Pittosporaceae,Pittosporum ligustrifolium,mpd,no
TAS,Pittosporaceae,Pittosporum bicolor,mpd,no
TAS,Pittosporaceae,Pittosporum crassifolium,mpd,no
WA,Pittosporaceae,Pittosporum phillyreoides,nd,no
WA,Pittosporaceae,Pittosporum tobira,nd,no
NSW,Pittosporaceae,Pittosporum revolutum,pd,no
NSW,Pittosporaceae,Pittosporum undulatum,pd,no
NSW,Pittosporaceae,Pittosporum multiflorum,pd,no
WA,Lamiaceae,Pityrodia hemigenioides,pd,no
WA,Lamiaceae,Pityrodia lepidota,pd,no
WA,Lamiaceae,Pityrodia obliqua,pd,no
WA,Lamiaceae,Pityrodia scabra,pd,yes
WA,Lamiaceae,Pityrodia viscida,pd,no
TAS,Fabaceae,Platylobium obtusangulum,py,no
TAS,Fabaceae,Platylobium parviflorum,py,no
TAS,Fabaceae,Platylobium triangulare,py,no
NSW,Fabaceae,Platylobium formosum,py,no
NSW,Lamiaceae,Plectranthus parviflorus,pd,no
WA,Podocarpaceae,Podocarpus drouynianus,pd,no
TAS,Podocarpaceae,Podocarpus lawrencei,pd,no
NSW,Fabaceae,Podolobium ilicifolium,py,no
NSW,Fabaceae,Podolobium scandens,py,no
NSW,Fabaceae,Podolobium aciculiferum,py,no
WA,Rhamnaceae,Polianthion biloculare,py,no
WA,Rhamnaceae,Polianthion wichurae,py,no
WA,Rhamnaceae,Pomaderris grandis,py,no
WA,Rhamnaceae,Pomaderris myrtilloides,py,no
SA,Rhamnaceae,Pomaderris flabellaris,py,no
SA,Rhamnaceae,Pomaderris obcordata,py,no
SA,Rhamnaceae,Pomaderris oraria,py,no
SA,Rhamnaceae,Pomaderris paniculosa,py,no
TAS,Rhamnaceae,Pomaderris apetala,py,no
TAS,Rhamnaceae,Pomaderris elachophylla,py,yes
TAS,Rhamnaceae,Pomaderris pilifera,py,no
TAS,Rhamnaceae,Pomaderris racemosa,py,no
NSW,Rhamnaceae,Pomaderris andromedifolia,py,no
NSW,Rhamnaceae,Pomaderris aspera,py,no
NSW,Rhamnaceae,Pomaderris discolor,py,no
NSW,Rhamnaceae,Pomaderris elliptica,py,no
NSW,Rhamnaceae,Pomaderris eriocephala,py,no
NSW,Rhamnaceae,Pomaderris ferruginea,py,no
NSW,Rhamnaceae,Pomaderris intermedia,py,yes
NSW,Rhamnaceae,Pomaderris lanigera,py,no
NSW,Rhamnaceae,Pomaderris vellea,py,no
NSW,Rhamnaceae,Pomaderris adnata,py,yes
NSW,Rhamnaceae,Pomaderris brunnea,py,yes
NSW,Rhamnaceae,Pomaderris cotoneaster,py,yes
NSW,Rhamnaceae,Pomaderris ledifolia,py,no
NSW,Rhamnaceae,Pomaderris mediora,py,no
NSW,Rhamnaceae,Pomaderris phylicifolia,py,no
NSW,Rhamnaceae,Pomaderris precaria,py,no
NSW,Rhamnaceae,Pomaderris prunifolia,py,no
NSW,Rhamnaceae,Pomaderris velutina,py,no
NSW,Rhamnaceae,Pomaderris walshii,py,yes
WA,Phyllanthaceae,Poranthera ericoides,pd,no
WA,Phyllanthaceae,Poranthera huegelii,pd,no
WA,Lamiaceae,Prostanthera althoferi,pd,no
WA,Lamiaceae,Prostanthera baxteri,pd,no
WA,Lamiaceae,Prostanthera campbellii,pd,no
WA,Lamiaceae,Prostanthera canaliculata,pd,no
WA,Lamiaceae,Prostanthera eckersleyana,pd,no
WA,Lamiaceae,Prostanthera grylloana,pd,no
WA,Lamiaceae,Prostanthera incurvata,pd,no
WA,Lamiaceae,Prostanthera magnifica,pd,no
WA,Lamiaceae,Prostanthera nanophylla,pd,no
WA,Lamiaceae,Prostanthera patens,pd,no
WA,Lamiaceae,Prostanthera pedicellata,pd,no
WA,Lamiaceae,Prostanthera prostantheroides,pd,no
WA,Lamiaceae,Prostanthera scutata,pd,no
WA,Lamiaceae,Prostanthera semiteres,pd,no
WA,Lamiaceae,Prostanthera sericea,pd,no
WA,Lamiaceae,Prostanthera striatiflora,pd,no
WA,Lamiaceae,Prostanthera walteri,pd,no
WA,Lamiaceae,Prostanthera wilkieana,pd,no
SA,Lamiaceae,Prostanthera calycina,pd,yes
SA,Lamiaceae,Prostanthera serpyllifolia,pd,no
SA,Lamiaceae,Prostanthera spinosa,pd,no
NSW,Lamiaceae,Prostanthera caerulea,pd,no
NSW,Lamiaceae,Prostanthera denticulata,pd,no
NSW,Lamiaceae,Prostanthera hirtula,pd,no
NSW,Lamiaceae,Prostanthera howelliae,pd,no
NSW,Lamiaceae,Prostanthera incana,pd,no
NSW,Lamiaceae,Prostanthera incisa,pd,no
NSW,Lamiaceae,Prostanthera lanceolata,pd,no
NSW,Lamiaceae,Prostanthera linearis,pd,no
NSW,Lamiaceae,Prostanthera nivea,pd,no
NSW,Lamiaceae,Prostanthera ovalifolia,pd,no
NSW,Lamiaceae,Prostanthera prunelloides,pd,no
NSW,Lamiaceae,Prostanthera rhombea,pd,no
NSW,Lamiaceae,Prostanthera rotundifolia,pd,no
NSW,Lamiaceae,Prostanthera rugosa,pd,no
NSW,Lamiaceae,Prostanthera saxicola,pd,no
NSW,Lamiaceae,Prostanthera scutellarioides,pd,no
NSW,Lamiaceae,Prostanthera violacea,pd,no
NSW,Lamiaceae,Prostanthera askiana,pd,yes
NSW,Lamiaceae,Prostanthera cineolifera,pd,yes
NSW,Lamiaceae,Prostanthera cryptandriodes,pd,yes
NSW,Lamiaceae,Prostanthera densa,pd,no
NSW,Lamiaceae,Prostanthera hindii,pd,no
NSW,Lamiaceae,Prostanthera junonis,pd,yes
NSW,Lamiaceae,Prostanthera lasianthos,pd,no
NSW,Lamiaceae,Prostanthera tallowa,pd,no
WA,Fabaceae,Ptychosema pusillum,py,yes
WA,Fabaceae,Pultenaea aspalathoides,py,no
WA,Fabaceae,Pultenaea barbata,py,no
WA,Fabaceae,Pultenaea brachytropis,py,no
WA,Fabaceae,Pultenaea empetrifolia,py,no
WA,Fabaceae,Pultenaea ericifolia,py,no
WA,Fabaceae,Pultenaea heterochila,py,no
WA,Fabaceae,Pultenaea indira,py,no
WA,Fabaceae,Pultenaea ochreata,py,no
WA,Fabaceae,Pultenaea pauciflora,py,yes
WA,Fabaceae,Pultenaea pinifolia,py,no
WA,Fabaceae,Pultenaea radiata,py,no
WA,Fabaceae,Pultenaea reticulata,py,no
WA,Fabaceae,Pultenaea rotundifolia,py,no
WA,Fabaceae,Pultenaea skinneri,py,no
WA,Fabaceae,Pultenaea strobilifera,py,no
WA,Fabaceae,Pultenaea verruculosa,py,no
SA,Fabaceae,Pultenaea acerosa,py,no
SA,Fabaceae,Pultenaea canaliculata,py,no
SA,Fabaceae,Pultenaea densifolia,py,no
SA,Fabaceae,Pultenaea involucrata,py,no
SA,Fabaceae,Pultenaea laxiflora,py,no
SA,Fabaceae,Pultenaea rigida,py,no
SA,Fabaceae,Pultenaea tenuifolia,py,no
SA,Fabaceae,Pultenaea trichophylla,py,yes
SA,Fabaceae,Pultenaea trinervis,py,no
SA,Fabaceae,Pultenaea vestita,py,no
TAS,Fabaceae,Pultenaea gunnii,py,no
TAS,Fabaceae,Pultenaea juniperina,py,no
TAS,Fabaceae,Pultenaea stricta,py,no
NSW,Fabaceae,Pultenaea blakelyi,py,no
NSW,Fabaceae,Pultenaea daphnoides,py,no
NSW,Fabaceae,Pultenaea dentata,py,no
NSW,Fabaceae,Pultenaea divaricata,py,no
NSW,Fabaceae,Pultenaea euchila,py,no
NSW,Fabaceae,Pultenaea ferruginea,py,no
NSW,Fabaceae,Pultenaea flexilis,py,no
NSW,Fabaceae,Pultenaea hispidula,py,no
NSW,Fabaceae,Pultenaea linophylla,py,no
NSW,Fabaceae,Pultenaea microphylla,py,no
NSW,Fabaceae,Pultenaea mollis,py,no
NSW,Fabaceae,Pultenaea paleacea,py,no
NSW,Fabaceae,Pultenaea pedunculata,py,yes
NSW,Fabaceae,Pultenaea polifolia,py,no
NSW,Fabaceae,Pultenaea retusa,py,no
NSW,Fabaceae,Pultenaea rosmarinifolia,py,no
NSW,Fabaceae,Pultenaea scabra,py,no
NSW,Fabaceae,Pultenaea stipularis,py,no
NSW,Fabaceae,Pultenaea tuberculata,py,no
NSW,Fabaceae,Pultenaea villifera,py,no
NSW,Fabaceae,Pultenaea villosa,py,no
NSW,Fabaceae,Pultenaea aristata,py,yes
NSW,Fabaceae,Pultenaea echinula,py,no
NSW,Fabaceae,Pultenaea glabra,py,yes
NSW,Fabaceae,Pultenaea maritima,py,yes
NSW,Fabaceae,Pultenaea parviflora,py,yes
NSW,Fabaceae,Pultenaea setulosa,py,yes
NSW,Fabaceae,Pultenaea viscosa,py,no
WA,Malvaceae,Radyera farragei,py,no
TAS,Ranunculaceae,Ranunculus glabrifolius,py,no
TAS,Ranunculaceae,Ranunculus lappaceus,py,no
WA,Myrtaceae,Regelia ciliata,nd,no
WA,Myrtaceae,Regelia cymbifolia,nd,no
WA,Myrtaceae,Regelia inops,nd,no
WA,Myrtaceae,Regelia megacephala,nd,no
WA,Myrtaceae,Regelia velutina,nd,no
WA,Rutaceae,Rhadinothamnus anceps,pd,no
WA,Rutaceae,Rhadinothamnus rudis,pd,no
WA,Amaranthaceae,Rhagodia acicularis,nd,yes
WA,Amaranthaceae,Rhagodia baccata,nd,no
WA,Amaranthaceae,Rhagodia drummondii,nd,no
WA,Amaranthaceae,Rhagodia eremaea,nd,no
WA,Amaranthaceae,Rhagodia latifolia,nd,no
WA,Amaranthaceae,Rhagodia preissii,nd,no
SA,Amaranthaceae,Rhagodia crassifolia,nd,no
SA,Amaranthaceae,Rhagodia parabolica,nd,no
SA,Amaranthaceae,Rhagodia ulicina,nd,no
SA,Amaranthaceae,Rhagodia candolleana,pd,no
TAS,Pittosporaceae,Rhytidosporum procumbens,mpd,no
NSW,Euphorbiaceae,Ricinocarpos bowmanii,pd,no
NSW,Euphorbiaceae,Ricinocarpos pinifolium,pd,no
WA,Myrtaceae,Rinzia affinis,nd,no
WA,Myrtaceae,Rinzia carnosa,nd,no
WA,Myrtaceae,Rinzia communis,nd,no
WA,Myrtaceae,Rinzia crassifolia,nd,no
WA,Myrtaceae,Rinzia fumana,nd,no
WA,Myrtaceae,Rinzia longifolia,nd,no
WA,Myrtaceae,Rinzia oxycoccoides,nd,no
WA,Myrtaceae,Rinzia schollerifolia,nd,no
WA,Amaranthaceae,Roycea divaricata,nd,no
WA,Amaranthaceae,Roycea pycnophylloides,nd,yes
WA,Amaranthaceae,Roycea spinescens,nd,no
TAS,Rosaceae,Rubus parvifolius,pd,no
NSW,Ericaceae,Rupicola ciliata,pd,no
NSW,Ericaceae,Rupicola decumbens,pd,no
NSW,Ericaceae,Rupicola sprengilioides,pd,no
WA,Amaranthaceae,Salsola australis,nd,no
WA,Santalaceae,Santalum lanceolatum,mpd,no
WA,Santalaceae,Santalum spicatum,mpd,no
SA,Santalaceae,Santalum acuminatum,mpd,no
SA,Santalaceae,Santalum murrayanum,mpd,no
NSW,Santalaceae,Santalum obtusifolium,mpd,no
SA,Amaranthaceae,Sarcocornia blackiana,nd,no
SA,Amaranthaceae,Sarcocornia quinqueflora,nd,no
WA,Myrtaceae,Scholtzia capitata,pd,no
WA,Myrtaceae,Scholtzia ciliata,pd,no
WA,Myrtaceae,Scholtzia drummondii,pd,no
WA,Myrtaceae,Scholtzia eatoniana,pd,no
WA,Myrtaceae,Scholtzia involucrata,pd,no
WA,Myrtaceae,Scholtzia laxiflora,pd,no
WA,Myrtaceae,Scholtzia leptantha,pd,no
WA,Myrtaceae,Scholtzia oligandra,pd,no
WA,Myrtaceae,Scholtzia parviflora,pd,no
WA,Myrtaceae,Scholtzia teretifolia,pd,no
WA,Myrtaceae,Scholtzia umbellifera,pd,no
WA,Amaranthaceae,Sclerolaena cuneata,nd,no
WA,Amaranthaceae,Sclerolaena densiflora,nd,no
WA,Amaranthaceae,Sclerolaena drummondii,nd,no
WA,Amaranthaceae,Sclerolaena eurotioides,nd,no
WA,Amaranthaceae,Sclerolaena fusiformis,nd,no
WA,Amaranthaceae,Sclerolaena gardneri,nd,no
WA,Amaranthaceae,Sclerolaena glabra,nd,no
WA,Amaranthaceae,Sclerolaena obliquicuspis,nd,no
WA,Amaranthaceae,Sclerolaena parviflora,nd,no
SA,Amaranthaceae,Sclerolaena diacantha,nd,no
SA,Amaranthaceae,Sclerolaena holtiana,nd,no
SA,Amaranthaceae,Sclerolaena uniflora,nd,no
WA,Fabaceae,Senna cardiosperma,py,no
WA,Fabaceae,Senna charlesiana,py,no
WA,Fabaceae,Senna flexuosa,py,no
WA,Fabaceae,Senna glutinosa,py,no
WA,Fabaceae,Senna pleurocarpa,py,no
WA,Fabaceae,Senna stowardii,py,no
WA,Fabaceae,Senna stricta,py,no
SA,Fabaceae,Senna artemisioides,py,no
NSW,Fabaceae,Senna aciphylla,py,no
NSW,Fabaceae,Senna acclinis,py,no
NSW,Fabaceae,Senna artemisiioidessubspzygophylla,py,no
NSW,Fabaceae,Senna barclayana,py,no
NSW,Fabaceae,Senna barronfieldii,py,no
NSW,Fabaceae,Senna clavigera,py,no
WA,Malvaceae,Sida calyxhymenia,py,no
WA,Malvaceae,Sida petrophila,py,no
WA,Solanaceae,Solanum diversiflorum,pd,no
WA,Solanaceae,Solanum gabrielae,pd,no
WA,Solanaceae,Solanum hesperium,pd,no
WA,Solanaceae,Solanum lasiophyllum,pd,no
WA,Solanaceae,Solanum nummularium,pd,no
WA,Solanaceae,Solanum oldfieldii,pd,no
WA,Solanaceae,Solanum orbiculatum,pd,no
WA,Solanaceae,Solanum plicatile,pd,no
WA,Solanaceae,Solanum rantonnei,pd,no
WA,Solanaceae,Solanum sturtianum,pd,no
SA,Solanaceae,Solanum capsiciforme,pd,no
SA,Solanaceae,Solanum coactiliferum,pd,no
SA,Solanaceae,Solanum laciniatum,pd,no
SA,Solanaceae,Solanum simile,pd,no
SA,Solanaceae,Solanum symonii,pd,no
TAS,Solanaceae,Solanum vescum,pd,no
NSW,Lamiaceae,Spartothamnella juncea,pd,no
WA,Fabaceae,Sphaerolobium alatum,py,no
WA,Fabaceae,Sphaerolobium benetectum,py,no
WA,Fabaceae,Sphaerolobium calcicola,py,no
WA,Fabaceae,Sphaerolobium daviesioides,py,no
WA,Fabaceae,Sphaerolobium drummondii,py,no
WA,Fabaceae,Sphaerolobium fornicatum,py,no
WA,Fabaceae,Sphaerolobium gracile,py,no
WA,Fabaceae,Sphaerolobium grandiflorum,py,no
WA,Fabaceae,Sphaerolobium hygrophilum,py,no
WA,Fabaceae,Sphaerolobium linophyllum,py,no
WA,Fabaceae,Sphaerolobium macranthum,py,no
WA,Fabaceae,Sphaerolobium medium,py,no
WA,Fabaceae,Sphaerolobium nudiflorum,py,no
WA,Fabaceae,Sphaerolobium pubescens,py,no
WA,Fabaceae,Sphaerolobium pulchellum,py,no
WA,Fabaceae,Sphaerolobium racemulosum,py,no
WA,Fabaceae,Sphaerolobium rostratum,py,no
WA,Fabaceae,Sphaerolobium scabriusculum,py,no
NSW,Fabaceae,Sphaerolobium vimineum,py,no
NSW,Fabaceae,Sphaerolobium minus,py,no
WA,Ericaceae,Sphenotoma capitata,mpd,no
WA,Ericaceae,Sphenotoma dracophylloides,mpd,no
WA,Ericaceae,Sphenotoma drummondii,mpd,yes
WA,Ericaceae,Sphenotoma gracilis,mpd,no
WA,Ericaceae,Sphenotoma parviflora,mpd,no
WA,Ericaceae,Sphenotoma squarrosa,mpd,no
WA,Santalaceae,Spirogardnera rubescens,mpd,yes
NSW,Ericaceae,Sprengelia incarnata,pd,no
NSW,Ericaceae,Sprengelia sprengelioides,pd,no
WA,Rhamnaceae,Spyridium globulosum,py,no
WA,Rhamnaceae,Spyridium majoranifolium,py,no
WA,Rhamnaceae,Spyridium microcephalum,py,no
WA,Rhamnaceae,Spyridium montanum,py,no
WA,Rhamnaceae,Spyridium oligocephalum,py,no
WA,Rhamnaceae,Spyridium polycephalum,py,no
WA,Rhamnaceae,Spyridium riparium,py,no
WA,Rhamnaceae,Spyridium spadiceum,py,no
WA,Rhamnaceae,Spyridium spathulatum,py,no
WA,Rhamnaceae,Spyridium villosum,py,no
SA,Rhamnaceae,Spyridium bifidum,py,no
SA,Rhamnaceae,Spyridium eriocephalum,py,no
SA,Rhamnaceae,Spyridium erymnocladum,py,yes
SA,Rhamnaceae,Spyridium leucopogon,py,yes
SA,Rhamnaceae,Spyridium nitidum,py,no
SA,Rhamnaceae,Spyridium phylicoides,py,no
SA,Rhamnaceae,Spyridium stenophyllum,py,no
SA,Rhamnaceae,Spyridium subochreatum,py,no
SA,Rhamnaceae,Spyridium vexilliferum,py,no
TAS,Rhamnaceae,Spyridium lawrencei,py,yes
TAS,Rhamnaceae,Spyridium obcordatum,py,yes
TAS,Rhamnaceae,Spyridium obovatum,py,no
TAS,Rhamnaceae,Spyridium parvifolium,py,no
WA,Picrodendraceae,Stachystemon axillaris,pd,no
WA,Picrodendraceae,Stachystemon brachyphyllus,pd,no
WA,Picrodendraceae,Stachystemon intricatus,pd,no
WA,Picrodendraceae,Stachystemon polyandrus,pd,no
WA,Picrodendraceae,Stachystemon vermicularis,pd,no
WA,Picrodendraceae,Stachystemon virgatus,pd,no
NSW,Celastraceae,Stackhousia viminea,pd,no
WA,Rhamnaceae,Stenanthemum coronatum,py,no
WA,Rhamnaceae,Stenanthemum divaricatum,py,no
WA,Rhamnaceae,Stenanthemum emarginatum,py,no
WA,Rhamnaceae,Stenanthemum humile,py,no
WA,Rhamnaceae,Stenanthemum intricatum,py,no
WA,Rhamnaceae,Stenanthemum limitatum,py,no
WA,Rhamnaceae,Stenanthemum nanum,py,no
WA,Rhamnaceae,Stenanthemum notiale,py,no
WA,Rhamnaceae,Stenanthemum poicilum,py,no
WA,Rhamnaceae,Stenanthemum pomaderroides,py,no
WA,Rhamnaceae,Stenanthemum pumilum,py,no
WA,Rhamnaceae,Stenanthemum stipulosum,py,no
WA,Rhamnaceae,Stenanthemum sublineare,py,no
WA,Rhamnaceae,Stenanthemum tridentatum,py,no
WA,Rhamnaceae,Stenanthemum yorkense,py,no
SA,Rhamnaceae,Stenanthemum leucophractum,py,no
TAS,Rhamnaceae,Stenanthemum pimeleoides,py,yes
NSW,Proteaceae,Stenocarpus salingus,nd,no
WA,Proteaceae,Stirlingia abrotanoides,pd,no
WA,Proteaceae,Stirlingia anethifolia,pd,no
WA,Proteaceae,Stirlingia divaricatissima,pd,no
WA,Proteaceae,Stirlingia latifolia,pd,no
WA,Proteaceae,Stirlingia seselifolia,pd,no
WA,Proteaceae,Stirlingia simplex,pd,no
WA,Proteaceae,Stirlingia tenuifolia,pd,no
TAS,Fabaceae,Stonesiella selaginoides,py,yes
WA,Proteaceae,Strangea cynanchicarpa,nd,no
WA,Proteaceae,Strangea stenocarpoides,nd,no
WA,Surianaceae,Stylobasium australe,py,no
WA,Surianaceae,Stylobasium spathulatum,py,no
WA,Ericaceae,Styphelia melaleucoides,mpd,no
WA,Ericaceae,Styphelia tenuiflora,mpd,no
TAS,Ericaceae,Styphelia adscendens,mpd,no
NSW,Ericaceae,Styphelia laeta,mpd,no
NSW,Ericaceae,Styphelia longifolia,mpd,no
NSW,Ericaceae,Styphelia triflora,mpd,no
NSW,Ericaceae,Styphelia tubiflora,mpd,no
NSW,Ericaceae,Styphelia viridis,mpd,no
NSW,Ericaceae,Styphelia angustifolia,mpd,no
SA,Amaranthaceae,Suaeda australis,pd,no
SA,Fabaceae,Swainsona microcalyx,py,yes
NSW,Fabaceae,Swainsona behriana,py,no
NSW,Fabaceae,Swainsona galegifolia,py,no
NSW,Fabaceae,Swainsona monticola,py,no
NSW,Fabaceae,Swainsona reticulata,py,no
WA,Solanaceae,Symonanthus bancroftii,pd,yes
NSW,Proteaceae,Symphionema montanum,pd,no
NSW,Proteaceae,Symphionema paludosum,pd,no
WA,Proteaceae,Synaphea acutiloba,pd,no
WA,Proteaceae,Synaphea aephynsa,pd,no
WA,Proteaceae,Synaphea boyaginensis,pd,no
WA,Proteaceae,Synaphea brachyceras,pd,no
WA,Proteaceae,Synaphea constricta,pd,no
WA,Proteaceae,Synaphea cuneata,pd,no
WA,Proteaceae,Synaphea damopsis,pd,no
WA,Proteaceae,Synaphea decorticans,pd,no
WA,Proteaceae,Synaphea decumbens,pd,no
WA,Proteaceae,Synaphea diabolica,pd,no
WA,Proteaceae,Synaphea divaricata,pd,no
WA,Proteaceae,Synaphea drummondii,pd,no
WA,Proteaceae,Synaphea favosa,pd,no
WA,Proteaceae,Synaphea flabelliformis,pd,no
WA,Proteaceae,Synaphea flexuosa,pd,no
WA,Proteaceae,Synaphea floribunda,pd,no
WA,Proteaceae,Synaphea gracillima,pd,no
WA,Proteaceae,Synaphea grandis,pd,no
WA,Proteaceae,Synaphea hians,pd,no
WA,Proteaceae,Synaphea incurva,pd,no
WA,Proteaceae,Synaphea interioris,pd,no
WA,Proteaceae,Synaphea intricata,pd,no
WA,Proteaceae,Synaphea lesueurensis,pd,no
WA,Proteaceae,Synaphea macrophylla,pd,no
