Site,Species,Latitude,Longitude,Reference.s.,Asat_area_micromol.m2.s,gsw_mmol.m2.s,CiCa,Vcmax25_micromol.m2.s,LMA_g.m2,LeafN_area_g.m2,LeafP_area_g.m2,PNUE,PPUE,MAP,MAT,MI,Radiation,AET,PET,GDD0,Isothermality,Max.Temp,Min.Temp,Temp.Seasonality,VPD,Soil.Phosphorus,Soil.Nitrogen,pH,X.Clay,X.Sand,X.Silt,ECE,BDW,SOC,source_id,collection_date
Mount Keira,Toona ciliata,-34.4,150.85,A. Westerband,5.108032,51.54608333,0.520417867,26.93079333,138.8304033,NA,0.265961,NA,19.20594373,1522.106922,16.73510533,1.250043448,16.50583938,1053.850079,1217.643214,184.0805619,48.76088045,20.45508668,11.17137863,58.97862281,0.573351127,610.77,3040.628235,4.95,0.633634925,47.55780538,18.01376979,14.53261439,1.069214642,5.973605474,Westerband_2023,2023
Mount Keira,Trochocarpa laurina,-34.4,150.85,A. Westerband,2.414524333,27.7426,0.618733367,11.697946,196.1892833,NA,0.09262603,NA,26.06744922,1522.106922,16.73510533,1.250043448,16.50583938,1053.850079,1217.643214,184.0805619,48.76088045,20.45508668,11.17137863,58.97862281,0.573351127,610.77,3040.628235,4.95,0.633634925,47.55780538,18.01376979,14.53261439,1.069214642,5.973605474,Westerband_2023,2023
Mount Keira,Zieria smithii,-34.4,150.85,A. Westerband,6.689404,53.30352333,0.5060759,52.975209,109.8387667,NA,0.094995547,NA,70.41807995,1522.106922,16.73510533,1.250043448,16.50583938,1053.850079,1217.643214,184.0805619,48.76088045,20.45508668,11.17137863,58.97862281,0.573351127,610.77,3040.628235,4.95,0.633634925,47.55780538,18.01376979,14.53261439,1.069214642,5.973605474,Westerband_2023,2023
MUforest,Acacia longifolia,-33.77,151.11,Niinemets et al. 2009 J of Experimental Botany,4.44748,60.7346,0.5827961,22.75964,115.5659,2.750469,0.0475248,1.616989684,93.58229808,1086.525373,17.70949653,0.826397194,16.84342046,929.7831596,1314.773792,212.3864241,47.05122543,22.82693831,12.56265665,64.55049207,0.616485494,285.5321579,1439.11687,4.328445911,0.307871401,51.81871668,14.74520969,10.19252872,1.332020084,2.321360826,Niinemets_2009,2009
MUforest,Pittosporum undulatum,-33.77,151.11,Niinemets et al. 2009 J of Experimental Botany,8.6619605,112.3993,0.64443665,42.36762,120.38275,1.9019845,0.10488063,4.554169868,82.58875352,1086.525373,17.70949653,0.826397194,16.84342046,929.7831596,1314.773792,212.3864241,47.05122543,22.82693831,12.56265665,64.55049207,0.616485494,285.5321579,1439.11687,4.328445911,0.307871401,51.81871668,14.74520969,10.19252872,1.332020084,2.321360826,Niinemets_2009,2009
MUforest,Polyscias sambucifolia,-33.77,151.11,Niinemets et al. 2009 J of Experimental Botany,6.752931,143.4552,0.60590405,37.592315,101.96318,1.2054835,0.0670818,5.601844405,100.6671109,1086.525373,17.70949653,0.826397194,16.84342046,929.7831596,1314.773792,212.3864241,47.05122543,22.82693831,12.56265665,64.55049207,0.616485494,285.5321579,1439.11687,4.328445911,0.307871401,51.81871668,14.74520969,10.19252872,1.332020084,2.321360826,Niinemets_2009,2009
Oliver Creek,Austromuellera trinerva,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,NA,NA,NA,102.515,1.069,0.0425,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Beilschmiedia bancroftii,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,113.6666667,0.623333333,45.84347667,106.4375,2.0685,0.095,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Doryphora aromatica,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,NA,NA,NA,79.02,1.511,0.078,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Dysoxylum alliaceum,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,NA,NA,NA,64.72,1.314,0.084,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Endiandra microneura,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,NA,NA,NA,112.14,1.678,0.091,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Idiospermum australiense,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,NA,NA,NA,100.62,1.67525,0.0775,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Lindsayomyrtus racemoides,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,30.5,0.595,13.102795,89.825,1.1415,0.056,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Pouteria myrsinodendron,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,99,0.73,25.12917,113.216,2.1926,0.0996,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Ryparosa kurrangi,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,NA,NA,NA,90.15333333,1.713333333,0.102333333,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Storckiella australiensis,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,75.5,0.81,11.768578,112.52,1.90075,0.09,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
Oliver Creek,Xanthophyllum octandrum,-16.14,145.44,L. Cernusak; Bauman et al. 2022 Global Change Biology,NA,116.6666667,0.716666667,28.20006667,95.4675,1.9105,0.06525,NA,NA,3340.461961,24.17957546,2.120754879,17.47182674,1334.746617,1575.12874,301.490995,48.72507426,29.17575057,21.29288026,38.87300114,0.529990035,520,1155.741215,4.8,0.839859545,46.36560186,14.79255263,4.149467389,1.296248794,4.732837995,Bauman_2022; Cernusak_unpub,2022
OpenForest,Brachychiton megaphyllus,-12.7,131,Prior et al. 2003 Functional Ecology,10.6,NA,NA,NA,98.03922,1.98,0.12,5.353535354,88.33333333,1693.095553,27.5837155,0.858257963,20.92312825,1155.03231,1972.711734,330.3644353,60.84226431,33.5636568,21.72257303,38.60501034,1.291956354,169.1649047,921.4455634,5.02850914,0.301325023,71.70046234,10.53355408,4.03365771,1.423183918,1.539458513,Prior_2003,2003
OpenForest,Buchanania obovata,-12.7,131,Prior et al. 2003 Functional Ecology,10.6,NA,NA,NA,163.9344,1.89,0.12,5.608465608,88.33333333,1693.095553,27.5837155,0.858257963,20.92312825,1155.03231,1972.711734,330.3644353,60.84226431,33.5636568,21.72257303,38.60501034,1.291956354,169.1649047,921.4455634,5.02850914,0.301325023,71.70046234,10.53355408,4.03365771,1.423183918,1.539458513,Prior_2003,2003
OpenForest,Erythrophleum chlorostachys,-12.7,131,Prior et al. 2003 Functional Ecology,10.9,480,0.9021563,37.07359,100,2.28,0.08,4.780701754,136.25,1693.095553,27.5837155,0.858257963,20.92312825,1155.03231,1972.711734,330.3644353,60.84226431,33.5636568,21.72257303,38.60501034,1.291956354,169.1649047,921.4455634,5.02850914,0.301325023,71.70046234,10.53355408,4.03365771,1.423183918,1.539458513,Prior_2003,2003
OpenForest,Eucalyptus clavigera,-12.7,131,Prior et al. 2003 Functional Ecology,12,NA,NA,NA,139.8601,1.45,NA,8.275862069,NA,1693.095553,27.5837155,0.858257963,20.92312825,1155.03231,1972.711734,330.3644353,60.84226431,33.5636568,21.72257303,38.60501034,1.291956354,169.1649047,921.4455634,5.02850914,0.301325023,71.70046234,10.53355408,4.03365771,1.423183918,1.539458513,Prior_2003,2003
OpenForest,Eucalyptus miniata,-12.7,131,Prior et al. 2003 Functional Ecology,16.6,NA,NA,NA,123.9157,2.11,NA,7.867298578,NA,1693.095553,27.5837155,0.858257963,20.92312825,1155.03231,1972.711734,330.3644353,60.84226431,33.5636568,21.72257303,38.60501034,1.291956354,169.1649047,921.4455634,5.02850914,0.301325023,71.70046234,10.53355408,4.03365771,1.423183918,1.539458513,Prior_2003,2003
OpenForest,Eucalyptus tetrodonta,-12.7,131,Prior et al. 2003 Functional Ecology,11.1,830,0.9423181,36.31999,181.8182,1.29,0.06,8.604651163,185,1693.095553,27.5837155,0.858257963,20.92312825,1155.03231,1972.711734,330.3644353,60.84226431,33.5636568,21.72257303,38.60501034,1.291956354,169.1649047,921.4455634,5.02850914,0.301325023,71.70046234,10.53355408,4.03365771,1.423183918,1.539458513,Prior_2003,2003
OpenForest,Planchonia careya,-12.7,131,Prior et al. 2003 Functional Ecology,10.6,NA,NA,NA,84.03361,1.53,0.09,6.928104575,117.7777778,1693.095553,27.5837155,0.858257963,20.92312825,1155.03231,1972.711734,330.3644353,60.84226431,33.5636568,21.72257303,38.60501034,1.291956354,169.1649047,921.4455634,5.02850914,0.301325023,71.70046234,10.53355408,4.03365771,1.423183918,1.539458513,Prior_2003,2003
OpenForest,Syzygium suborbiculare,-12.7,131,Prior et al. 2003 Functional Ecology,11.1,540,0.9113208,37.41366,138.8889,1.67,0.09,6.646706587,123.3333333,1693.095553,27.5837155,0.858257963,20.92312825,1155.03231,1972.711734,330.3644353,60.84226431,33.5636568,21.72257303,38.60501034,1.291956354,169.1649047,921.4455634,5.02850914,0.301325023,71.70046234,10.53355408,4.03365771,1.423183918,1.539458513,Prior_2003,2003
OpenForest,Terminalia ferdinandiana,-12.7,131,Prior et al. 2003 Functional Ecology,9.4,NA,NA,NA,101.0101,1.53,0.09,6.14379085,104.4444444,1693.095553,27.5837155,0.858257963,20.92312825,1155.03231,1972.711734,330.3644353,60.84226431,33.5636568,21.72257303,38.60501034,1.291956354,169.1649047,921.4455634,5.02850914,0.301325023,71.70046234,10.53355408,4.03365771,1.423183918,1.539458513,Prior_2003,2003
Princess Hills,Acacia flavescens,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,15.16,338.2,0.7437927,62.31902,182.7259,NA,0.071,NA,213.5211268,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Acacia leptostachya,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,9.738,121.709,0.620554,46.41492,179.9806,NA,0.051,NA,190.9411765,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Allocasuarina torulosa,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,5.628,51.867,0.516538,32.24789,264.4407,NA,0.079,NA,71.24050633,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Bursaria incana,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,5.063,129.276,0.7627986,19.34849,NA,NA,NA,NA,NA,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Coelospermum reticulatum,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,10.622,211.88,0.6841038,46.508,NA,NA,NA,NA,NA,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Corymbia citriodora,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,16.32,293,0.7041871,70.82753,116.4511,NA,0.089,NA,183.3707865,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Corymbia intermedia,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,8.896,144.22,0.672507,39.20472,135.3393,NA,0.076,NA,117.0526316,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Corymbia trachyphloia,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,13.554,187,0.645695,63.28618,145.2923,NA,0.078,NA,173.7692308,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Eucalyptus portuensis,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,13.12,210.8,0.6778367,58.22017,206.1675,NA,0.081,NA,161.9753086,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Gastrolobium grandiflorum,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,9.01,78.771,0.4838727,57.05972,148.3272,NA,0.049,NA,183.877551,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Grevillea glauca,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,9.576,172.44,0.6771782,42.09786,151.6304,NA,0.059,NA,162.3050847,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Grevillea parallela,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,14.092,344.429,0.7821835,53.85236,212.089,NA,0.092,NA,153.173913,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Lophostemon suaveolens,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,12.122,249.2,0.742117,49.80897,136.8726,NA,0.108,NA,112.2407407,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Persoonia falcata,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,14.144,265.211,0.6983747,60.54947,193.6028,NA,0.126,NA,112.2539683,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Petalostigma pubescens,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,9.994,209.215,0.7240137,40.31988,140.903,NA,0.056,NA,178.4642857,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Planchonia careya,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,11.128,194.8,0.7056151,47.25296,96.47488,NA,0.108,NA,103.037037,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Princess Hills,Xylomelum scottianum,-18.3,145.49,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,10.636,268.2,0.7788345,41.55264,135.6555,NA,0.058,NA,183.3793103,878.3828479,21.15029507,0.552014842,18.80376773,815.5706155,1591.230491,254.0281182,50.3442048,25.957828,16.01926141,51.84018923,0.58448997,156.72,844.1100766,4.76,0.262721658,59.40887705,13.74762185,4.150413831,1.423856815,1.788166086,Gleason_2012; Gleason_2013,2012/2013
Pymble,Acacia longifolia,-33.75,151.14,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",11.65,283.5,0.74226625,54.94584,NA,NA,NA,NA,NA,1142.892273,17.6084204,0.879016006,16.82303939,957.3163827,1300.195065,207.4203626,46.89595305,22.44227339,12.44194178,64.16330339,0.608282619,245.6497401,1507.351125,4.323518912,0.370865971,53.67347717,18.14635022,11.66270415,1.289267143,2.785390059,Leishman_2010,2010
Pymble,Acacia parramatensis,-33.75,151.14,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",9.756,184.8,0.69209898,48.53075,NA,NA,NA,NA,NA,1142.892273,17.6084204,0.879016006,16.82303939,957.3163827,1300.195065,207.4203626,46.89595305,22.44227339,12.44194178,64.16330339,0.608282619,245.6497401,1507.351125,4.323518912,0.370865971,53.67347717,18.14635022,11.66270415,1.289267143,2.785390059,Leishman_2010,2010
