genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f,authors
Helipterum,Helipterum hyalospermum,annual herb 3-16 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: F. Muell. ex Benth., Fl. Aust. 3:644 (1867)."
Helipterum,Helipterum jessenii,annual herb 3-15 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: F. Muell., Victorian Nat. 7:48 (1890)."
Helipterum,Helipterum stoveae,annual herb forming dense round clumps to 2 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,dense,dense,herbaceous,NA,"Citation: D. Cooke, sp. nov."
Helipterum,Helipterum molle,annual herb 6-30 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Paul G. Wilson, Trans. R. Soc. S. Aust. 83:175 (1960)."
Helipterum,Helipterum stipitatum,annual herb 25-55 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  F. Muell. ex Benth., Fl. Aust. 3:643 (1867)."
Helipterum,Helipterum anthemoides,perennial herb 20-40 cm high.,perennial,perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  DC., Prod. 6:216 (1838)."
Helipterum,Helipterum charsleyae,"annual or ephemeral herb, sometimes viscid, to 60 cm high;",ephemeral annual,ephemeral annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 8:168 (1874)."
Helipterum,Helipterum chlorocephalum,annual herb 2-18 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Benth., Fl. Aust. 3:641. (1867)."
Helipterum,Helipterum troedelii,annual herb 4-28 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: F. Muell., Victorian Nat. 7:77 (1890)."
Helipterum,Helipterum corymbiflorum,annual herb 8-30 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Schldl., Linnaea 21:448 (1848)."
Helipterum,Helipterum floribundum,"annual herb 4-40 cm high, rarely perennial;",annual perennial,annual perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: DC., Prod. 6:217 (1838)."
Helipterum,Helipterum humboldtianum,annual herb 10-50 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: DC., Prod. 6:216 (1838)."
Helipterum,Helipterum laeve,"annual herb 3-12 cm high, grey-green to purplish;",annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Benth., Fl. Aust. 3:649 (1867)."
Helipterum,Helipterum microglossum,annual herb 2-25 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Maiden & Betche, Proc. Linn. Soc. N.S.W. 22:151 (1897)."
Helipterum,Helipterum moschatum,annual herb 5-40 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Benth., Fl. Aust. 3:648 (1867)."
Helipterum,Helipterum oppositifolium,annual or ephemeral herb 7-12 cm high;,ephemeral annual,ephemeral annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: S. Moore, J. Bot., Lond. 35:165 (1897)."
Helipterum,Helipterum polygalifolium,annual herb 6-30 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: DC., Prod. 6:216 (1938)."
Helipterum,Helipterum pygmaeum,annual or ephemeral 2-10 cm high;,ephemeral annual,ephemeral annual,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Benth., Fl. Aust. 3:647 (1867)."
Helipterum,Helipterum strictum,annual herb 10-50 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Benth., Fl. Aust. 3:646 (1867)."
Helipterum,Helipterum stuartianum,annual herb 5-25 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Sonder & F. Muell. ex Sonder, Linnaea 25:518 (1853)."
Helipterum,Helipterum tietkensii,annual herb 8-50 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 8:227 (1874)."
Helipterum,Helipterum uniflorum,annual herb 2-30 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: J. Black, Trans. R. Soc. S. Aust. 41:651 (1917)."
Helipterum,Helipterum fitzgibbonii,annual herb 7-45 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: F. Muell., Victorian Nat. 7:38 (1890)."
Hemarthria,Hemarthria uncinata,"rather rigid ascending perennial, 20-80 cm high;",perennial,perennial,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,decumbent,ascending,herbaceous,NA,"Citation: R. Br., Prod. Fl. Nov. Holl. 207 (1810) var. uncinata."
Hemarthria,Hemarthria,perennials;,perennial,perennials,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,Citation: R. Br. Prod. Fl. Nov. Holl. 207 (1810).
Hemichroa,Hemichroa,muchbranched woody herb to circa 30 cm tall and circa 50 cm wide;,NA,NA,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: R.Br., R. Br., Prod. Fl. Nov. Holl. 409 (1810)."
Hemichroa,Hemichroa mesembryanthema,woody shrub to circa 1 m tall;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 8:38 (1873)."
Hemichroa,Hemichroa pentandra,"muchbranched woody herb, often less than 20 cm high;",NA,NA,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: R. Br., Prod. Fl. Nov. Holl. 409 (1810)."
Herniaria,Herniaria,small procumbent herbs;,NA,NA,NA,NA,herb,herbs,NA,NA,NA,NA,prostrate,procumbent,herbaceous,NA,"Citation: L., Sp. Pl. 218 (1753)."
Herniaria,Herniaria hirsuta,annual;,annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 218 (1753)."
Hesperantha,Hesperantha,small deciduous perennial herbs;,perennial,perennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Ker Gawler, Ann. Bot.(Koenig & Sims) 1:224 (1804)."
Hesperantha,Hesperantha falcata,perennial 15-40 cm high;,perennial,perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Ker Gawler, Ann. Bot.(Koentg & Sims) 1:225 (1804)."
Heterodendrum,Heterodendrum oleifolium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citation: Domin, Biblthca Bot. 89:902 (1927)."
Heterodendrum,Heterodendrum oleifolium microcalyx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citation: Domin, Biblthca Bot. 89:902 (1927)."
Hibbertia,Hibbertia,small shrubs;,perennial,inferred_from_family,NA,NA,shrub,shrubs,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: Andrews, Bot. Rep. 2:t. 126 (1800)."
Hibbertia,Hibbertia virgata,small slender glabrous or cobwebby-pubescent erect shrub often under 50 cm high;,perennial,inferred_from_family,NA,NA,shrub,shrub,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: R. Br. ex DC., Reg. Veg. Syst. Nat. 1:428 (1817)."
Hibbertia,Hibbertia prostrata,small procumbent or erect slender shrub.,perennial,inferred_from_family,NA,NA,shrub,shrub,NA,NA,NA,NA,erect prostrate,erect procumbent,woody,NA,"Citation: Hook., J. Bot.(Hooker) 1:246 (1834)."
Hibbertia,Hibbertia riparia,"low usually erect shrub or the longer branches drooping,",perennial,inferred_from_family,NA,NA,shrub,shrub,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: Hoogl., Kew Bull. 29:15 (1974)."
Hibbertia,Hibbertia paeninsularis,"dwarf shrub with villous branches,",perennial,inferred_from_family,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: J. Black, Trans. R. Soc. S. Aust. 49:275 (1925)."
Hibbertia,Hibbertia crispula,"small wiry shrub, glabrous except for a minute curly tomentum on the inner side of the leaf-base, to 50 cm high;",perennial,inferred_from_family,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: J. Black, Trans. R. Soc. S. Aust. 41:384 (1917)."
Hibbertia,Hibbertia sericea major,straight-branched virgate shrubs;,perennial,inferred_from_family,NA,NA,shrub,shrubs,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: J. Black, Trans. R. Soc. S. Aust. 36:21 (1912)."
Hibbertia,Hibbertia exutiacies,low almost glabrous branching procumbent shrub circa 30-50 cm high;,perennial,inferred_from_family,NA,NA,shrub,shrub,NA,NA,NA,NA,prostrate,procumbent,woody,NA,"Citation: Wakef., Victorian Nat. 72:118 (1955)."
Hibbertia,Hibbertia aspera,"erect, climbing or prostrate shrubs with rigid or wiry stellate-hairy stems and branches,",perennial,inferred_from_family,NA,NA,shrub,shrubs,NA,NA,NA,NA,erect prostrate climbing,erect prostrate climbing,woody,NA,"Citation: DC., Reg. Veg. Syst. Nat. 1:430 (1817)."
Hibbertia,Hibbertia sericea,small procumbent to erect shrubs often under 50 cm high;,perennial,inferred_from_family,NA,NA,shrub,shrubs,NA,NA,NA,NA,erect prostrate,erect procumbent,woody,NA,"Citation: Benth., Fl. Aust. 1:26 (1863)."
Hibbertia,Hibbertia acicularis,erect or sprawling glabrous shrub to 30 cm high;,perennial,inferred_from_family,NA,NA,shrub,shrub,NA,NA,NA,NA,erect sprawling,erect sprawling,woody,NA,"Citation: F. Muell., Pl. lndig. Col. Vic. 1:17 (1862)."
Hibbertia,Hibbertia glaberrima,glabrous spreading shrub to 50 cm high;,perennial,inferred_from_family,NA,NA,shrub,shrub,NA,NA,NA,NA,spreading,spreading,woody,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 3:1 (1862)."
Hibbertia,Hibbertia stricta,NA,perennial,inferred_from_family,NA,NA,shrub,inferred_from_genus,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: F. Muell., Pl. Indig. Col. Vic. 1:15 (1862)."
Hibiscus,Hibiscus,annual or perennial herbs or shrubs with few or many stellate hairs;,annual perennial,annual perennial,NA,NA,herb shrub,herbs shrubs,NA,NA,NA,NA,NA,NA,woody herbaceous,NA,Citation: L. Sp. Pl. 693 (1753).
Hibiscus,Hibiscus brachysiphonius,"low sometimes prostrate shrublet usually less than 30 cm high,",perennial,inferred_from_growth_form,NA,NA,shrub,shrublet,NA,NA,NA,NA,prostrate,prostrate,woody,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 1:67 (1859)."
Hibiscus,Hibiscus krichauffianus,"shrub usually 20-90 cm high, pale-grey from the dense velvety tomentum;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,dense,dense,woody,NA,"Citation: F. Muell., Rep. Babbage Exped. 1858 7 (1859)."
Hibiscus,Hibiscus solanifolius,"shrub 30-200 cm high, densely velvety-tomentose, the youngest parts ferruginous;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 2:116 (1861)."
Hibiscus,Hibiscus sturtii,"small shrub to 1 m but often less than 0.6 m high, pale-grey from the dense velvety tomentum and often rusty-coloured on the youngest parts;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,dense,dense,woody,NA,"Citation: Hook. in T.L. Mitchell, J. Trop. Austral. 363 (1848)."
Hibiscus,Hibiscus sturtii grandiflorus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citation: Benth., Fl. Aust. 1:216 (1863)."
Hibiscus,Hibiscus sturtii sturtii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citation: Ill. Cunningham et al. (1982) Plants of western New South Wales, p. 480."
Hibiscus,Hibiscus trionum,low erect annual to circa 60 cm high.,annual,annual,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Citation: L., Sp. Pl. 697 (1753)."
Hibiscus,Hibiscus trionum trionum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Citation:
Hibiscus,Hibiscus trionum vesicarius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Citation: Hochr., Ann. Conserv. Jard. Bot. Gen ve 4:145 (1900)."
Hirschfeldia,Hirschfeldia,"annual or biennial herbs, scabrous.",annual biennial,annual biennial,NA,NA,herb,herbs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Moench, Meth. 264 (1794)."
Hirschfeldia,Hirschfeldia incana,"herb, erect, to 1 m tall, hirsute or scabrous;",NA,NA,NA,NA,herb,herb,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Citation: Lagr.-Fossat, Fl. Tarn. Garonne 19 (1847)."
Histiopteris,Histiopteris,"terrestrial ferns with long-creeping rhizomes,",NA,NA,NA,NA,fern,ferns,terrestrial,terrestrial,NA,NA,creeping rhizomatous,creeping rhizomes,herbaceous,inferred_from_growth_form,"Citation: Agardh ex J. Smith, Hist. Fil. 294 (1875)."
Histiopteris,Histiopteris incisa,NA,NA,NA,NA,NA,fern,inferred_from_genus,terrestrial,inferred_from_genus,NA,NA,NA,NA,herbaceous,inferred_from_growth_form,"Citation: J. Smith, Hist. Fil. 295 (1875)."
Holcus,Holcus,pubescent perennials;,perennial,perennials,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 1047 (1753)."
Holcus,Holcus lanatus,"erect to 1 m, softly villous perennial;",perennial,perennial,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Citation: L., Sp. Pl. 1048 (1753)."
Homeria,Homeria flaccida,perennial 20-50 cm high;,perennial,perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Sweet, Hort. Brit. 395 (1827)."
Homeria,Homeria miniata,"perennial 30-60 cm high, producing numerous bulbils circa 2 mm long in the leaf axils after flowering;",perennial,perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation:  Sweet, Brit. Flower-gdn 2:t. 152 (1826)."
Homeria,Homeria ochroleuca,perennial 40-70 cm high;,perennial,perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Salisb., Trans. Hort. Soc. London 1:308 (1812)."
Homoglossum,Homoglossum watsonium,perennial 40-65 cm high;,perennial,perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: N.E. Br., Trans. R. Soc. S. Afr. 20:278 (1932)."
Hordeum,Hordeum,annual or perennial;,annual perennial,annual perennial,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 84 (1753)."
Hordeum,Hordeum vulgare,"annual, to 1 m high.",annual,annual,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: L., Sp. Pl. 84 (1753)."
Hordeum,Hordeum leporinum,"annual, to 30 cm high.",annual,annual,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Link, Linnaea 9:133 (1834-5)."
Hordeum,Hordeum glaucum,"description as for leporinum with which it had previously been confused, but separable by the characters indicated in the key.",NA,NA,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Steudel, Synops. Pl. glumac. 1:332 (1854)."
Hordeum,Hordeum vulgare vulgare,lateral spikelets fertile;,NA,NA,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,NA
Hordeum,Hordeum marinum,"annual, 15-20 cm high, uppermost leaf sheath glabrous, swollen, lower sheaths villous.",annual,annual,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Hudson, Fl. Angl. edn 2, 1:57 (1778)."
Hordeum,Hordeum hystrix,"annual, to 20 cm high.",annual,annual,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Roth, Catal. bot. 1:23 (1797)."
Hordeum,Hordeum vulgare distichon,lateral spikelets barren;,NA,NA,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Hook. f., Fl. Brit. India 7:371 (1896)."
Hovea,Hovea,"low Plants with few stems from a woodyrootstock,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,woody_root,woodyrootstock,"Citation: R. Br., in W.T. Aiton, Hort. Kew. edn 2, 4:275 (1812)."
Hovea,Hovea heterophylla,"low Plants with few stems from a woodyrootstock,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,woody_root,woodyrootstock,"Citation: Cunn. ex Hook. f., Fl. Tasm. 1:93 (1856)."
Hovea,Hovea longifolia,"erect shrubs 2-3 m high,",perennial,inferred_from_growth_form,NA,NA,shrub,shrubs,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: R. Br. in W.T. Aiton, Hort. Kew. edn 2, 4:275 (1812) var. longifolia."
Howittia,Howittia,perennial woody shrubs covered with a stellate tomentum;,perennial,perennial,NA,NA,shrub,shrubs,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: F. Muell., J. Trans. Vict.Inst. 1:116 (1855)."
Howittia,Howittia trilocularis,"an erect shrub usually 1.5-2.5 m high,",perennial,inferred_from_genus,NA,NA,shrub,shrub,NA,NA,NA,NA,erect,erect,woody,NA,"Citation: F. Muell., J. Trans. Vict. Inst. 1:116 (1855)."
Hybanthus,Hybanthus aurantiacus,compact shrub to 60 cm tall;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,compact,compact,woody,NA,"Citation: F. Muell., Pl. North-West. Aust. 5 (1881)."
Hybanthus,Hybanthus floribundus,perennial shrub to 1.5 m tall;,perennial,perennial,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Citation: F. Muell., Fragm. Phyt. Aust. 10:81 (1876) subsp. floribundus. Comm_name: Shrub violet."
Hybanthus,Hybanthus monopetalus,perennial herb to 60 cm tall;,perennial,perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Domin, Biblthca Bot. 89:984 (1928)."
Hydatellaceae,Hydatellaceae,"2 genera with 8 species in australia and new zealand. a family of uncertain affinities, formerly treated as part of the centrolepidaceae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Author:Prepared by D. A. Cooke
Hydrilla,Hydrilla,fresh water;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Author:Prepared by J.P. Jessop; Citation: Rich., M m. Cl. Sci. Math. Inst. Natl. France 12, 2:9, 61, 76 (1814)."
Hydrilla,Hydrilla verticillata,"submerged, muchbranched, usually dioecious;",NA,NA,NA,NA,NA,NA,aquatic,submerged,dioecious,dioecious,submerged,submerged,NA,NA,"Citation:  Royle, Ill. Bot. Himal. Mount. 1:376 (1839)."
Hydrocotyle,Hydrocotyle,"perennial herbs with prostrate or ascending stems, rooting at least at the lower nodes,",perennial,perennial,NA,NA,herb,herbs,NA,NA,NA,NA,decumbent prostrate,ascending prostrate,herbaceous,NA,"Citation: L., Sp. Pl. 234 (1753)."
Hydrocotyle,Hydrocotyle bonariensis,glabrous perennial herb;,perennial,perennial,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Lam., Encycl. 3:153 (1789)."
Hydrocotyle,Hydrocotyle hirta,"perennial herb with prostrate and ascending stems and branches,",perennial,perennial,NA,NA,herb,herb,NA,NA,NA,NA,decumbent prostrate,ascending prostrate,herbaceous,NA,"Citation: R. Br. ex A. Rich., Ann. G n. Sci. Phys. 4:204 (1820)."
Hydrocotyle,Hydrocotyle muscosa,"small procumbent perennial herb with long thin underground stolons,",perennial,perennial,NA,NA,herb,herb,NA,NA,NA,NA,prostrate,procumbent,herbaceous,NA,"Citation: R. Br. ex A. Rich., Ann. G n. Sci. Phys. 4:208, t. 61, fig. 27 (1820)."
Hydrocotyle,Hydrocotyle pilifera,"almost glabrous or glabrescent annual herb, 1.5-12 cm high;",annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Turcz., Bull. Soc. Nat. Mosc. 22, 2:26 (1849) var. glabrata Benth., Fl. Aust. 3:344 (1867)."
Hydrocotyle,Hydrocotyle trachycarpa,slender glabrous annual herb;,annual,annual,NA,NA,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: F. Muell., Linnaea 25:394 (1853). Wild parsley."
Hydrocotyle,Hydrocotyle crassiuscula,glabrescent annual;,annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Tate, Trans. R.Soc. S. Aust. 7:69 (1885)."
Hydrocotyle,Hydrocotyle rugulosa,"slender glabrous annual, 2-12 cm high, often tinged dark-purplish;",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Turcz., Bull. Soc. Nat. Mosc. 22, 2:27 (1849)."
Hydrocotyle,Hydrocotyle tripartita,small slender usually hairy perennial;,perennial,perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: R. Br. ex A. Rich., Ann. G n. Sci. Phys. 4:209, t. 61, fig. 25 (1820)."
Hydrocotyle,Hydrocotyle laxiflora,"dioecious perennial with creeping white or yellow underground rhizomes often more than 1 m long,",perennial,perennial,NA,NA,herb,inferred_from_genus,NA,NA,dioecious,dioecious,creeping rhizomatous,creeping rhizomes,herbaceous,NA,"Citation: DC., Prod. 4:61 (1830)."
Hydrocotyle,Hydrocotyle diantha,very slender glabrous procumbent annual;,annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,prostrate,procumbent,herbaceous,NA,"Citation: DC., Prod. 4:63 (1830)."
Hydrocotyle,Hydrocotyle plebeya,"almost glabrous perennial, 8-20 cm high;",perennial,perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: A. Rich., Ann. G n. Sci. Phys. 4:186, t. 60, fig. 23 (1820)."
Hydrocotyle,Hydrocotyle medicaginoides,"slender almost or quite glabrous annual, 3-15 cm high;",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Turcz., Bull. Soc. Nat. Mosc. 22, 2:27 (1849)."
Hydrocotyle,Hydrocotyle foveolata,"annual, 1-10 cm high, usually bright-green to yellowish-green;",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: H. Eichler, Suppl. 248 (1965)."
Hydrocotyle,Hydrocotyle callicarpa,"slender annual, 1 -8 cm high;",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: Bunge in Lehm., Pl. Preiss. 1:283 (1845)."
Hydrocotyle,Hydrocotyle verticillata,glabrous perennial with underground stolons and creeping stems rooting at the nodes;,perennial,perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,creeping,creeping,herbaceous,NA,"Citation: Thunb., Diss. Hydrocotyle 2, 5, t. [Fig. 2] (1798)."
Hydrocotyle,Hydrocotyle comocarpa,"procumbent or ascending annual, 3-15 cm high, almost glabrous;",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,decumbent prostrate,ascending procumbent,herbaceous,NA,"Citation: F. Muell., Victorian Nat. 3:127 (1887)."
Hydrocotyle,Hydrocotyle capillaris,"glabrous annual, 2-10cm high;",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Citation: F. Muell. ex Klatt, Linnaea 29:707 (1859)."
Hydrophyllaceae,Hydrophyllaceae,annuals with a more or less distinct basal rosette;,annual,annuals,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,rosette,rosette,herbaceous,NA,Author:Prepared by H. R. Toelken
