"genus_root","taxon_name","text","life_history_a","life_history_f","parasitic_a","parasitic_f","plant_growth_form_a","plant_growth_form_f","plant_growth_substrate_a","plant_growth_substrate_f","sex_type_a","sex_type_f","stem_growth_habit_a","stem_growth_habit_f","woodiness_a","woodiness_f"
"Oxalis","Oxalis depressa"," general biology. growth form. geophyte. life form. annually renewed bulb. fire response. generally survives fire. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Oxalis","Oxalis glabra"," general biology. growth form. geophyte. life form. annually renewed bulb. reproduction. bulbils. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Oxalis","Oxalis pes-caprae"," general biology. growth form. geophyte. life form. annually renewed bulb. reproduction. bulbils. dispersal. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Oxalis","Oxalis purpurea"," general biology. growth form. geophyte. life form. annually renewed bulb. reproduction. bulbils. dispersal. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Oxalis","Oxalis flava"," general biology. growth form. geophyte. life form. annually renewed bulb. reproduction. bulbils. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Oxalis","Oxalis incarnata"," general biology. growth form. geophyte. life form. annually renewed bulb. reproduction. bulbils. dispersal. ","perennial","inferred_from_growth_form","","","geophyte","geophyte","","","","","","","woody","inferred_from_growth_form"
"Pandorea","Pandorea pandorana"," general biology. growth form. vine. life form. perennial. reproduction. resprouter, seed,. dispersal. wind, water, garden waste. ","perennial","perennial","","","climber_herbaceous","vine","","","","","","","herbaceous",""
"Parapholis","Parapholis incurva"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. water. photosynthetic pathway. c3. notes. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Parentucellia","Parentucellia viscosa"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. wind, water machinery, clothing. seedbank persistence. at least one year. notes. remove isolated plants manually before flowering. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Parietaria","Parietaria judaica"," general biology. growth form. herb. life form. perennial. reproduction. primarily seed, occasionally root fragments. dispersal. seed is produced only when male and female plants are present. declared plant in the sydney region. resistance to glyphosate is reported from the mediterranean region, however glyphosate is an effective treatment in australia. additional information. origin. mediterranean, europe, western tropical asia. history of use/introduction. medicinal, introduced with building material. similar native species. parietaria debilis. suggested method of management and control. hand pull isolated plants. regularly spot spray seedlings with 1% glyphosate + pulse. protective clothing and mask are required if hand-pulling the plant. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","","","herbaceous",""
"Parthenocissus","Parthenocissus tricuspidata"," general biology. growth form. vine. ","","","","","climber_herbaceous","vine","","","","","","","herbaceous",""
"Paspalum","Paspalum dilatatum"," general biology. growth form. grass. life form. perennial, caespitose/shortly rhizomatous. reproduction. seed, short rhizomes. dispersal. seed spread by animals, clothing, shoes, water, wind, machinery. vegetative spread by earth-moving, cultivation, inappropriate planting. photosynthetic pathway. c4. toxicity. cut out small populations and isolated plants, ensure rhizome removal. at early head stage spray with glyphosate 10 ml/for established actively growing adult plants spray with fusilade® forte 16 ml /l + wetting agent or for generic fluazifop-p (212g/l active ingredient) 8ml/l+ wetting agent. a repeat application may be required for well established plants. follow-up control of seedlings with 2 ml/l fusilade® forte + wetting agent or for generic fluazifop-p (212g/l active ingredient) 1.2ml/l+ wetting agent. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","graminoid","grass","","","","","caespitose rhizomatous","caespitose rhizomatous rhizomes","herbaceous","inferred_from_growth_form"
"Paspalum","Paspalum urvillei"," general biology. growth form. grass. life form. perennial, caespitose/shortly rhizomatous. reproduction. seed, short rhizomes. dispersal. water, animals, machinery, vehicles, footwear, contaminated grain. photosynthetic pathway. c4. toxicity. ","perennial","perennial","","","graminoid","grass","","","","","caespitose rhizomatous","caespitose rhizomatous rhizomes","herbaceous","inferred_from_growth_form"
"Paspalum","Paspalum vaginatum"," general biology. growth form. grass. life form. perennial, stoloniferous. reproduction. stem fragments, rhizomes, seed. dispersal. water, inappropriate plantings, soil movement. photosynthetic pathway. c4. notes. avoid removing manually or mechanically as there is a risk of spreading plants from resprouting root fragments. spray with glyphosate 1% 2-3 times over single growing season. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","graminoid","grass","","","","","rhizomatous stoloniferous spreading","rhizomes stoloniferous spreading","herbaceous","inferred_from_growth_form"
"Paspalum","Paspalum distichum"," general biology. growth form. grass. life form. perennial, stoloniferous/rhizomatous. reproduction. stolon, rhizome, occasionally seed. dispersal. water. photosynthetic pathway. c4. toxicity. toxic to stock due to parasitic ergot fungus. seedbank persistence. possibly 2 years. fire response. resprouts from rhizomes. notes. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","parasitic","parasitic","graminoid","grass","","","","","rhizomatous stoloniferous","rhizomatous rhizome stoloniferous","herbaceous","inferred_from_growth_form"
