"","family","taxa","spauth","infraspecauth","species3author","thousandseedweight","materialweigheddesc","seedweightnotes","weightprecision","refdesc","refshort"
"6026","LEGUMINOSAE-PAPILIONOIDEAE","Galactia tenuiflora","(Willd.) Wight & Arn.",NA,NA,22.9784,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6027","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium acrocaroli","G.Chandler & Crisp",NA,NA,7.258,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6028","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium acutum","Benth.",NA,NA,4.6964,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6029","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium appressum","C.A.Gardner",NA,NA,3.5076923,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6030","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium axillare","Meisn.",NA,NA,3.1572,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6031","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium bilobum","R.Br.",NA,NA,7.8,"Seed","Seed mc not stated, but weight is likely to refer to air-dry seed.",2,"Touchell, D.H. and Dixon, K.W. 1993. Cryopreservation of seed of Western Australian native species. Biodiversity and Conservation, 2(6):594-602.","(Touchell & Dixon, 1993)"
"6032","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium bilobum","R.Br.",NA,NA,4.44,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6033","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium bilobum","R.Br.",NA,NA,4.5196,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6034","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium brownii","Meisn.",NA,NA,5.8604,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6035","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium callistachys","Meisn.",NA,NA,8.0532,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6036","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium calycinum","Benth.",NA,NA,18.3076,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6037","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium calycinum","Benth.",NA,NA,6.9096,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6038","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium capitatum","(Benth.) G.Chandler & Crisp",NA,NA,6.036,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6039","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium congestum","G.Chandler & Crisp",NA,NA,6.5792,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6040","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium coriaceum","(Sm.) G.C.Chandler & Crisp",NA,NA,3.40372,"Seed","*Seed weights reported may include minor covering structures",5,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6041","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium crenulatum","Turcz.",NA,NA,3.64612,"Seed","*Seed weights reported may include minor covering structures",5,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6042","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium cruciatum","G.Chandler & Crisp",NA,NA,3.2197674,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6043","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium densifolium","C.A.Gardner",NA,NA,3.2884,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6044","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium diabolophyllum","G.Chandler & Crisp",NA,NA,3.9214286,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6045","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium dilatatum","(Benth.) G.Chandler & Crisp",NA,NA,5.4796,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6046","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium ebracteolatum","G.Chandler & Crisp",NA,NA,3.122,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6047","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium elegans","G.Chandler & Crisp",NA,NA,2.6144,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6048","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium euryphyllum","G.Chandler & Crisp",NA,NA,11.685,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6049","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium ferrugineum","G.Chandler, Crisp & R.J.Bayer",NA,NA,14.91572,"Seed","*Seed weights reported may include minor covering structures",5,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6050","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium grandiflorum","F.Muell.",NA,NA,22.516,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6051","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium graniticum","(S.Moore) Crisp",NA,NA,13.58,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6052","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium graniticum","(S.Moore) Crisp",NA,NA,10.177381,"Seed","*Seed weights reported may include minor covering structures",6,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6053","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium hamulosum","Meisn.",NA,NA,3.4193548,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6054","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium hians","G.Chandler & Crisp",NA,NA,5.0028,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6055","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium involutum","G.Chandler & Crisp",NA,NA,3.5792,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6056","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium laytonii","Jean White",NA,NA,7.1656,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6057","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium leakeanum","J.Drumm.",NA,NA,6.815,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6058","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium lehmannii","Meisn.",NA,NA,5.0653846,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6059","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium luteifolium","(Domin) G.Chandler & Crisp",NA,NA,7.873,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6060","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium luteifolium","(Domin) G.Chandler & Crisp",NA,NA,8.213,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6061","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium luteifolium","(Domin) G.Chandler & Crisp",NA,NA,8.4609,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6062","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium modestum","(Crisp) G. Chandler & Crisp",NA,NA,4.5592,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6063","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium musaceum","G.Chandler & Crisp",NA,NA,4.2396,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6064","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium musaceum","G.Chandler & Crisp",NA,NA,3.6988,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6065","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium nudum","(Meisn.) G.Chandler & Crisp",NA,NA,3.5728,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6066","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium ovalifolium","Henfr.",NA,NA,7.342,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6067","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium papilio","(Crisp) G.Chandler & Crisp",NA,NA,2.6497,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6068","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium papilio","(Crisp) G.Chandler & Crisp",NA,NA,2.8146667,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6069","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium papilio","(Crisp) G.Chandler & Crisp",NA,NA,2.9049,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6070","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium parviflorum","(Benth.) Crisp",NA,NA,9.7876,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6071","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium parviflorum","(Benth.) Crisp",NA,NA,10.3388,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6072","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium parviflorum","(Benth.) Crisp",NA,NA,3.6288,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6073","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium propinquum","C.A.Gardner",NA,NA,5.1684,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6074","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium rigidum","(C.A.Gardner) Crisp",NA,NA,10.13828,"Seed","*Seed weights reported may include minor covering structures",5,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6075","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium rotundifolium","Meisn.",NA,NA,5.57928,"Seed","*Seed weights reported may include minor covering structures",5,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6076","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium spectabile","(Endl.) Crisp",NA,NA,10.4868,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6077","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium spinosum","Benth.",NA,NA,12.5224,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6078","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium stenophyllum","Turcz.",NA,NA,4.31512,"Seed","*Seed weights reported may include minor covering structures",5,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6079","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium subcordatum","(Benth.) G.Chandler & Crisp",NA,NA,5.9336,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6080","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium tenue","G.Chandler & Crisp",NA,NA,1.436,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6081","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium tergiversum","G.Chandler & Crisp",NA,NA,5.33,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6082","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium tomentosum","C.A.Gardner",NA,NA,6.2008,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6083","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium trilobum","Benth.",NA,NA,4.498,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6084","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium velutinum","Lindl.",NA,NA,4.4444,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6085","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium vestitum","(Domin) G.Chandler & Crisp",NA,NA,10.716,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6086","LEGUMINOSAE-PAPILIONOIDEAE","Gastrolobium whicherense","G.Chandler & Crisp",NA,NA,3.3324,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6087","LEGUMINOSAE-PAPILIONOIDEAE","Glycine canescens","F.J.Herm.",NA,NA,5.653,"Diaspore","SD=0.560; weight is based upon the average of 20 individual diaspore masses; diaspores were dried at 80<U+00B0>C for 24 hours prior to weighing.",3,"Jurado, E., Westoby, M. and Nelson, D. 1991. Diaspore weight, dispersal, growth form and perenniality of central Australian plants. Journal of Ecology, 79:811-830.","(Jurado et al., 1991)"
"6088","LEGUMINOSAE-PAPILIONOIDEAE","Glycine canescens","F.J.Herm.",NA,NA,9.235,"Seed","oven dry",3,"Moles, A.T, and Westoby, M. 2003. Do large seeds suffer higher levels of pre- or post-dispersal seed predation than small seeds? Ecology, 84:3148-3161.","(Moles & Westoby, 2003)"
"6089","LEGUMINOSAE-PAPILIONOIDEAE","Glycine canescens","F.J.Herm.",NA,NA,3.7476,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6090","LEGUMINOSAE-PAPILIONOIDEAE","Glycine clandestina","J.C.Wendl.",NA,NA,4.2,"Seed","SE=0.1; average weight of 30 air-dry seeds.",1,"Auld, T.D. and O<U+0092>Connell, M.A. 1991. Predicting patterns of post-fire germination in 35 eastern Australian Fabaceae. Australian Journal of Ecology, 16:53-70.","(Auld & O'Connell, 1991)"
"6091","LEGUMINOSAE-PAPILIONOIDEAE","Glycine clandestina","J.C.Wendl.",NA,NA,4.7112,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6092","LEGUMINOSAE-PAPILIONOIDEAE","Glycine latrobeana","(Meissn.) Benth.",NA,NA,7.57,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6093","LEGUMINOSAE-PAPILIONOIDEAE","Glycine rubiginosa","Tindale & B.E.Pfeil",NA,NA,4.2164,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6094","LEGUMINOSAE-PAPILIONOIDEAE","Glycine syndetika","B.E.Pfeil & Craven",NA,NA,4.2336,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6095","LEGUMINOSAE-PAPILIONOIDEAE","Glycine tabacina","(Labill.) Benth.",NA,NA,2.3974,"Seed","air dry",4,"Clifford, H.T. 2000. Dicotyledon seedling morphology as a correlate of seed size. Proceedings of the Royal Society of Queensland, 109:39-48.","(Clifford, 2000)"
"6096","LEGUMINOSAE-PAPILIONOIDEAE","Glycine tabacina","(Labill.) Benth.",NA,NA,6.3276,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6097","LEGUMINOSAE-PAPILIONOIDEAE","Glycine tabacina","(Labill.) Benth.",NA,NA,10.93,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6098","LEGUMINOSAE-PAPILIONOIDEAE","Glycyrrhiza acanthocarpa","(Lindl.) J.M.Black",NA,NA,6.7732,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6099","LEGUMINOSAE-PAPILIONOIDEAE","Glycyrrhiza acanthocarpa","(Lindl.) J.M.Black",NA,NA,7.1316,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6100","LEGUMINOSAE-PAPILIONOIDEAE","Glycyrrhiza acanthocarpa","(Lindl.) J.M.Black",NA,NA,8.2884,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6101","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium capitatum","A.Cunn.",NA,NA,1.82524,"Seed","*Seed weights reported may include minor covering structures",5,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6102","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium confertum","(DC.) Crisp",NA,NA,4.07,"Seed","*Seed weights reported may include minor covering structures",2,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6103","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium ecostatum","Kuchel",NA,NA,1.5852,"Seed","*Seed weights reported may include minor covering structures",4,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6104","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium glabratum","DC.",NA,NA,1.99,"Seed","air-dry seeds",2,"Moles, A.T, and Westoby, M. 2003. Do large seeds suffer higher levels of pre- or post-dispersal seed predation than small seeds? Ecology, 84:3148-3161.","(Moles & Westoby, 2003)"
"6105","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium glabratum","DC.",NA,NA,2.1,"Seed","SE=0.1; average weight of 30 air-dry seeds.",1,"Auld, T.D. and O<U+0092>Connell, M.A. 1991. Predicting patterns of post-fire germination in 35 eastern Australian Fabaceae. Australian Journal of Ecology, 16:53-70.","(Auld & O'Connell, 1991)"
"6106","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium gompholobioides","(F.Muell.) Crisp",NA,NA,1.3120408,"Seed","*Seed weights reported may include minor covering structures",7,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
"6107","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium grandiflorum","Andr.",NA,NA,2.47,"Seed","air-dry seeds",2,"Moles, A.T, and Westoby, M. 2003. Do large seeds suffer higher levels of pre- or post-dispersal seed predation than small seeds? Ecology, 84:3148-3161.","(Moles & Westoby, 2003)"
"6108","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium grandiflorum","Andr.",NA,NA,3.025,"Seed","oven dry",3,"Moles, A.T, and Westoby, M. 2003. Do large seeds suffer higher levels of pre- or post-dispersal seed predation than small seeds? Ecology, 84:3148-3161.","(Moles & Westoby, 2003)"
"6109","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium grandiflorum","Andr.",NA,NA,3.5,"Seed","SE=0.2; average weight of 30 air-dry seeds.",1,"Auld, T.D. and O<U+0092>Connell, M.A. 1991. Predicting patterns of post-fire germination in 35 eastern Australian Fabaceae. Australian Journal of Ecology, 16:53-70.","(Auld & O'Connell, 1991)"
"6110","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium grandiflorum","Andr.",NA,NA,3.671,"Seed excluding 'dispersal structures'","Dry weight.",3,"Henery, M.L. and Westoby, M. 2001. Seed mass and seed nutrient content as predictors of seed output variation between species. Oikos, 92:479-490.","(Henery & Westoby, 2001)"
"6111","LEGUMINOSAE-PAPILIONOIDEAE","Gompholobium grandiflorum","Sm.",NA,NA,3.524,"Seed","*Seed weights reported may include minor covering structures",3,"RBG Kew, Wakehurst Place.","(RBG Kew, Wakehurst Place)"
