Column heading,Extant/Extinct,Native/Exotic,Species,Family,FOREST,WOODLAND,SCRUBLAND,DWARF SCRUB,GRASSLAND,COASTAL DUNES,H2O FRESH,H2O SALINE,DESERT,RIPARIAN,ANTHROPOGNEIC,Growth form,Life form,Plant height,Clonality,Clonality_b,Dispersal mode,Nutrient uptake strategy,Spinescence,Seed Mass,Pollination System,Photosynthetic Pathway,SLA,Melbourne,Adelaide,context,SLA_duplicate,seed_mass_duplicate,plant_height_duplicate,SLA_filtered,Plant height_filtered,Seed Mass_filtered
3,1,0,Agrostis venusta,POACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,0.1,1,NA,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.1,NA
3,1,0,Amphibromus fluitans,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,3,0.7,2,a,4,NA,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.7,NA
3,1,0,Amphibromus macrorhinus,POACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.25,1,NA,4,NA,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.25,NA
3,1,0,Amphibromus nervosus,POACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.25,3,a,4,NA,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.25,NA
3,0,0,Amphibromus pithogastrus,POACEAE,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,6,3,0.2,1,NA,4,NA,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.2,NA
3,1,0,Austrodanthonia bipartita,POACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.7,1,NA,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Austrodanthonia fulva,POACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.7,1,NA,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Austrodanthonia induta,POACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.35,1,NA,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.35,NA
3,1,0,Austrodanthonia penicillata,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,3,0.2,3,a,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.2,NA
3,1,0,Austrofestuca hookeriana,POACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.35,3,a,2,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.35,NA
3,1,0,Austrostipa bigeniculata,POACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,1.2,1,NA,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Austrostipa oligostachya,POACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,1,1,NA,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Austrostipa rudis ssp australis,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.4,3,a,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.4,NA
3,1,0,Austrostipa rudis ssp nervosa,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.4,3,a,4,12,0,1.47,0,2,7.08,Melbourne,NA,grows in Melbourne,NA,NA,NA,7.08,0.4,1.47
3,1,0,Austrostipa rudis ssp rudis,POACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.4,3,a,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.4,NA
3,1,0,Chloris truncata,POACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,0.4,2,a,2,2,0,0.108,0,2,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,plant_height,NA,NA,NA
3,1,0,Cynodon dactylon,POACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,0.3,2,a,2,2,0,0.3,0,2,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,NA,NA,0.3,NA
3,1,0,Dichelachne rara,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.7,1,NA,4,12,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Dichelachne sieberiana,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1.3,1,NA,4,12,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Dryopoa dives,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1.5,1,NA,1,NA,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,1.5,NA
3,0,0,Entolasia marginata,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0.7,3,a,2,NA,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.7,NA
3,1,0,Homopholis proluta,POACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,1,3,a,1,NA,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Joycea lepidopoda,POACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.15,3,a,4,NA,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.15,NA
3,1,0,Joycea pallida,POACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.4,1,NA,4,NA,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Lachnagrostis aemula,POACEAE,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6,5,0.6,1,NA,2,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Lachnagrostis billardierei ssp billardierei,POACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0.8,1,NA,2,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.8,NA
3,1,0,Lachnagrostis filiformis,POACEAE,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,6,3,0.8,3,a,2,2,0,0.1,0,2,28.9,Melbourne,NA,grows in Melbourne,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
3,1,0,Lachnagrostis punicea ssp filifolia,POACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,5,0.8,1,NA,2,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.8,NA
3,1,0,Lachnagrostis punicea ssp punicea,POACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0.8,1,NA,2,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.8,NA
3,1,0,Notodanthonia semiannularis,POACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.6,1,NA,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.6,NA
3,1,0,Panicum decompositum,POACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0.8,1,NA,1,2,0,0.616,0,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,0.616
3,1,0,Poa ensiformis,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.75,3,a,1,2,0,0.313,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.75,0.313
3,1,0,Poa morrisii,POACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.3,3,a,1,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.3,NA
3,1,0,Poa rodwayi,POACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.3,1,NA,1,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.3,NA
3,1,0,Poa sieberiana,POACEAE,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,6,3,0.3,3,a,1,12,0,0.07,0,2,12.62,Melbourne,NA,grows in Melbourne,specific_leaf_area,seed_mass,NA,NA,0.3,NA
3,0,0,Tetrarrhena distichophylla,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.6,3,a,1,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.6,NA
3,1,0,Tetrarrhena juncea,POACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,8,3,a,1,2,0,3.8258,0,2,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,NA,NA,8,NA
3,0,0,Tripogon loliiformis,POACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,0.05,1,NA,1,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.05,NA
3,0,0,Zoysia macrantha ssp macrantha,POACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,3,0.25,3,a,1,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.25,NA
4,1,0,Comesperma ericinum,POLYGALACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,1,NA,2,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2,NA
4,1,0,Comesperma polygaloides,POLYGALACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,7,3,0.6,3,a,2,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.6,NA
4,1,0,Persicaria decipiens,POLYGONACEAE,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,3,5,0.8,2,a,3,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.8,NA
4,1,0,Persicaria hydropiper,POLYGONACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,5,1,1,NA,3,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Persicaria praetermissa,POLYGONACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.2,2,a,3,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.2,NA
4,1,0,Persicaria subsessilis,POLYGONACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,1,3,a,3,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Rumex tenax,POLYGONACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,0.5,1,NA,4,2,0,NA,0,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
2,1,0,Microsorum pustulatum,POLYPODIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,0.6,3,a,2,12,0,0.001,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.6,0.001
4,0,0,Montia fontana ssp chondrosperma,PORTULACACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,5,0.2,2,a,1,2,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.2,NA
4,1,0,Neopaxia australasica,PORTULACACEAE,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,3,0.03,2,a,1,NA,0,NA,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Portulaca oleracea,PORTULACACEAE,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,5,0.05,3,d,1,2,0,0.2,1,NA,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.05,0.2
3,1,0,Potamogeton sulcatus,POTAMOGETONACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,19,7,2.7,3,a,7,12,0,NA,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2.7,NA
4,1,0,Banksia integrifolia ssp integrifolia,PROTEACEAE,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,9,1,25,1,NA,2,5,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,25,NA
4,1,0,Banksia spinulosa var cunninghamii,PROTEACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,5,1,NA,2,5,0,11.345,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,5,11.345
4,1,0,Grevillea alpina,PROTEACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2.5,1,NA,1,5,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2.5,NA
4,1,0,Hakea decurrens ssp physocarpa,PROTEACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,5,1,NA,2,5,3,NA,1,1,2.288,Melbourne,NA,grows in Melbourne,NA,NA,NA,2.288,5,NA
4,1,0,Hakea nodosa,PROTEACEAE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,3,1,NA,2,5,2,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,3,NA
4,1,0,Hakea teretifolia ssp hirsuta,PROTEACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,4,1,NA,2,5,3,14.446,1,1,2.98,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,2.98,NA,14.446
4,1,0,Hakea ulicina,PROTEACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,5,1,NA,2,5,3,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Lomatia fraseri,PROTEACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,1,NA,2,5,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,0,0,Lomatia ilicifolia,PROTEACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,3,a,2,5,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2,NA
4,1,0,Lomatia myricoides,PROTEACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,8,1,5,1,NA,2,5,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
2,0,0,Pteris comans,PTERIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1.5,3,a,2,2,0,0.001,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,1.5,0.001
2,1,0,Pteris umbrosa,PTERIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2.5,3,a,2,2,0,0.001,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2.5,0.001
4,1,0,Clematis aristata,RANUNCULACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,15,1,NA,2,2,0,2.963,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,2.963
4,0,0,Clematis decipiens,RANUNCULACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,5,1,NA,2,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,5,NA
4,1,0,Ranunculus glabrifolius,RANUNCULACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.1,2,a,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.1,NA
4,1,0,Ranunculus papulentus,RANUNCULACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,19,3,0.25,3,a,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.25,NA
4,1,0,Ranunculus plebeius,RANUNCULACEAE,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,3,0.8,1,NA,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.8,NA
3,1,0,Apodasmia brownii,RESTIONACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,20,4,1,3,a,1,NA,0,NA,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
3,1,0,Baloskion tetraphyllum ssp tetraphyllum,RESTIONACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1.5,3,a,2,NA,0,NA,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,1.5,NA
3,1,0,Lepyrodia muelleri,RESTIONACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,20,4,0.7,3,a,1,NA,0,NA,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.7,NA
4,1,0,Pomaderris aspera,RHAMNACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,9,1,15,1,NA,6,2,0,NA,1,1,15.884,Melbourne,NA,grows in Melbourne,NA,NA,NA,15.884,15,NA
4,1,0,Pomaderris lanigera,RHAMNACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,3,1,NA,6,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,3,NA
4,1,0,Pomaderris paniculosa ssp paralia,RHAMNACEAE,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,2,1,NA,6,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2,NA
4,1,0,Pomaderris prunifolia,RHAMNACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,4,1,NA,6,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,4,NA
4,1,0,Pomaderris racemosa,RHAMNACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,8,1,8,1,NA,6,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,8,NA
4,0,0,Asperula euryphylla,RUBIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.3,1,NA,1,2,1,0.52,1,1,49.34,Melbourne,NA,grows in Melbourne,NA,NA,NA,49.34,0.3,0.52
4,1,0,Asperula scoparia,RUBIACEAE,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,0.15,1,NA,1,2,1,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Asperula subsimplex,RUBIACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,0.3,1,NA,1,2,1,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.3,NA
4,1,0,Coprosma quadrifida,RUBIACEAE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,5,1,NA,3,2,0,3.84,1,1,16.13,Melbourne,NA,grows in Melbourne,specific_leaf_area,seed_mass,NA,NA,5,NA
4,1,0,Galium australe,RUBIACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,15,3,0.6,1,NA,4,2,1,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.6,NA
4,1,0,Galium propinquum,RUBIACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.2,3,a,4,2,1,0.3907,1,1,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,NA,NA,0.2,NA
3,1,0,Ruppia maritima,RUPPIACEAE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19,7,0.15,3,a,3,2,0,NA,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.15,NA
4,1,0,Asterolasia asteriscophora ssp albiflora,RUTACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,1,NA,8,NA,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,2,NA
4,1,0,Boronia parviflora,RUTACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,7,2,0.5,1,NA,6,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Correa glabra var glabra,RUTACEAE,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,8,1,3,1,NA,8,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,3,NA
4,1,0,Philotheca myoporoides ssp myoporoides,RUTACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,4,1,NA,8,NA,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,4,NA
4,0,0,Zieria arborescens ssp arborescens,RUTACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,7,1,NA,8,NA,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,7,NA
4,1,0,Exocarpos strictus,SANTALACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,4,1,NA,3,7,0,NA,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,4,NA
4,0,0,Thesium australe,SANTALACEAE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,17,3,0.4,1,NA,1,7,0,NA,NA,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.4,NA
2,0,0,Schizaea bifida,SCHIZAEACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0.35,3,a,2,2,0,0.001,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.35,0.001
4,1,0,Derwentia derwentiana ssp derwentiana,SCROPHULARIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,1.4,1,NA,1,NA,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,1.4,NA
4,0,0,Euphrasia collina ssp collina,SCROPHULARIACEAE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,17,2,0.8,1,NA,1,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.8,NA
4,1,0,Euphrasia collina ssp muelleri,SCROPHULARIACEAE,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,17,2,0.4,1,NA,1,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.4,NA
4,1,0,Gratiola pubescens,SCROPHULARIACEAE,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,0.2,2,a,1,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Mazus pumilio,SCROPHULARIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,0.05,3,a,1,NA,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.05,NA
4,1,0,Veronica calycina,SCROPHULARIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,0.2,2,a,1,2,0,0.27,1,2,15.24,Melbourne,NA,grows in Melbourne,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,0,0,Veronica notabilis,SCROPHULARIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0.8,2,a,1,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.8,NA
4,1,0,Veronica plebeia,SCROPHULARIACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.1,2,a,1,2,0,0.059,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,0.059
4,1,0,Veronica serpyllifolia,SCROPHULARIACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,0.1,3,a,1,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.1,NA
4,0,0,Veronica subtilis,SCROPHULARIACEAE,1,NA,1,1,1,NA,NA,NA,NA,1,NA,3,2,0.25,3,a,1,2,0,NA,1,2,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.25,NA
2,1,0,Selaginella uliginosa,SELAGINELLACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,3,0.25,3,a,3,12,0,0.001,0,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.25,0.001
4,1,0,Nicotiana suaveolens,SOLANACEAE,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,3,5,1.5,1,NA,2,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Solanum aviculare,SOLANACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,4,1,NA,3,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Solanum prinophyllum,SOLANACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,0.5,1,NA,3,2,2,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,plant_height,NA,NA,NA
4,1,0,Stackhousia viminea,STACKHOUSIACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0.7,1,NA,1,2,0,2.5605,1,1,NA,Melbourne,NA,grows in Melbourne,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Levenhookia sonderi,STYLIDIACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,5,0.1,1,NA,2,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.1,NA
4,1,0,Stylidium armeria,STYLIDIACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,0.3,3,a,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.3,NA
4,0,0,Stylidium beaugleholei,STYLIDIACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,5,0.1,1,NA,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.1,NA
4,0,0,Stylidium perpusillum,STYLIDIACEAE,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,5,0.04,1,NA,1,2,0,NA,1,1,NA,Melbourne,NA,grows in Melbourne,NA,NA,NA,NA,0.04,NA
