genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f
Hibiscus,Hibiscus sp. A Kimberley Flora (E.A. Chesterfield 310)," erect shrub, ca 1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hibiscus,Hibiscus sp. B Kimberley Flora (P.G. Wilson 11143)," erect shrub, to 1.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hibiscus,Hibiscus arenicola," muchbranched shrub, 0.2-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus brachychlaenus," upright, spreading perennial, herb or shrub, 0.4-1.8 m high, to 1 m wide. ",perennial,perennial,,,herb shrub,herb shrub,,,,,spreading,spreading,woody herbaceous,
Hibiscus,Hibiscus brachysiphonius," procumbent perennial, herb or shrub, 0.1-0.3 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,prostrate,procumbent,woody herbaceous,
Hibiscus,Hibiscus burtonii," open shrub, 0.3-1.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,open,open,woody,
Hibiscus,Hibiscus coatesii," erect slender or straggly perennial, herb or shrub, (0.1-)0.3-1.6 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,erect,erect,woody herbaceous,
Hibiscus,Hibiscus diversifolius," erect, spiny shrub, to 2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hibiscus,Hibiscus drummondii," erect, open shrub, 0.3-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect open,erect open,woody,
Hibiscus,Hibiscus fryxellii," erect, prickly shrub, to 3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hibiscus,Hibiscus geranioides," prostrate, straggling or upright annual or perennial, herb or shrub, 0.05-1 m high. ",annual perennial,annual perennial,,,herb shrub,herb shrub,,,,,prostrate,prostrate,woody herbaceous,
Hibiscus,Hibiscus goldsworthii," upright perennial, herb or shrub, 0.5-2 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Hibiscus,Hibiscus haynaldii," slender, erect annual or biennial or perennial, herb, 0.8-2.7 m high. ",annual biennial perennial,annual biennial perennial,,,herb,herb,,,,,erect,erect,herbaceous,
Hibiscus,Hibiscus krichauffianus," low or ascending shrub, (0.03-)0.2-0.7 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,decumbent,ascending,woody,
Hibiscus,Hibiscus leptocladus," erect spindly or decumbent perennial, herb or shrub, 0.1-2 m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,erect decumbent spindly,erect decumbent spindly,woody herbaceous,
Hibiscus,Hibiscus meraukensis," erect annual or perennial, herb or shrub, 0.5-3 m high. ",annual perennial,annual perennial,,,herb shrub,herb shrub,,,,,erect,erect,woody herbaceous,
Hibiscus,Hibiscus minutibracteolus," spindly shrub, to 4 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,spindly,spindly,woody,
Hibiscus,Hibiscus pentaphyllus," erect shrub, (0.3-)1-2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hibiscus,Hibiscus peralbus," shrub, 0.5-2.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus sabdariffa," annual, herb, to 1.1 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hibiscus,Hibiscus setulosus," erect, prickly shrub, 0.5-2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hibiscus,Hibiscus solanifolius," shrub, 0.3-1.3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus sturtii," shrub, 0.15-3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus superbus," prickly shrub, 1.8-3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus trionum," short-lived annual or perennial, herb, to 1 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,,,herbaceous,
Hibiscus,Hibiscus sturtii var. forrestii," shrub, 1-3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus sturtii var. grandiflorus," shrub, 0.25-0.7 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus sturtii var. platychlamys," shrub, 0.5-1.2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus trionum var. trionum," short-lived annual or perennial, herb, to 1 m high. ",annual perennial,annual perennial,,,herb,herb,,,,,,,herbaceous,
Hibiscus,Hibiscus sturtii var. campylochlamys," shrub, 0.4-1.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus sturtii var. truncatus," erect or spreading shrub, 0.15-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Hibiscus,Hibiscus trionum var. vesicarius," erect annual, herb, 0.15-0.8 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Hibiscus,Hibiscus gardneri," upright, spreading shrub, 0.3-1(-1.8) m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,spreading,spreading,woody,
Hibiscus,Hibiscus tiliaceus," spreading tree, to 5 m high. ",perennial,inferred_from_growth_form,,,tree,tree,,,,,spreading,spreading,woody,
Hibiscus,Hibiscus aphelus," shrub, to 3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus marenitensis," shrub, to 2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus reflexus," shrub, to 2.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus squarrulosus," shrub, to 3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus fryxellii var. mollis," shrub, to 3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus kenneallyi," shrub, to 2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus stewartii," shrub, to 4 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus fryxellii var. fryxellii," shrub, to 2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hibiscus,Hibiscus austrinus," shrub (or subshrub), to 2 m high. ",,,,,subshrub shrub,subshrub shrub,,,,,,,woody,
Hibiscus,Hibiscus austrinus var. austrinus," shrub (or subshrub), 1-2 m high. ",,,,,subshrub shrub,subshrub shrub,,,,,,,woody,
Hibiscus,Hibiscus austrinus var. occidentalis," shrub (or subshrub), to 0.6 m high. ",,,,,subshrub shrub,subshrub shrub,,,,,,,woody,
Hibiscus,Hibiscus fluvialis," shrub (or subshrub), to 3 m high. ",,,,,subshrub shrub,subshrub shrub,,,,,,,woody,
Hirschfeldia,Hirschfeldia incana," annual or biennial or perennial (occasionally), herb, to 1 m high. ",annual biennial perennial,annual biennial perennial,,,herb,herb,,,,,,,herbaceous,
Histiopteris,Histiopteris incisa," rhizomatous, perennial, herb or (fern), 0.5-4 m high, fronds 2-3-pinnate-pinnatifid; ",perennial,perennial,,,herb fern,herb fern,,,,,rhizomatous,rhizomatous,herbaceous,
Hodgsoniola,Hodgsoniola junciformis," rhizomatous, tufted perennial, herb, 0.2-0.5(-1) m high. ",perennial,perennial,,,herb,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Holcus,Holcus lanatus," tufted perennial, g or herb, 0.3-0.7 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,,,herbaceous,
Holcus,Holcus setiger," erect slender annual, g or herb, 1 m high. ",annual,annual,,,herb graminoid,herb,,,,,erect,erect,herbaceous,
Homalanthus,Homalanthus novo-guineensis," shrub or tree, 2-12 m high. ",perennial,inferred_from_growth_form,,,shrub tree,shrub tree,,,,,,,woody,
Homalocalyx,Homalocalyx aureus," shrub, 0.4-2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Homalocalyx,Homalocalyx chapmanii," shrub, 0.2-0.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Homalocalyx,Homalocalyx coarctatus," spreading shrub, 0.3-0.7 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,spreading,spreading,woody,
Homalocalyx,Homalocalyx echinulatus," shrub, 0.45-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Homalocalyx,Homalocalyx ericaeus," shrub, 0.3-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Homalocalyx,Homalocalyx grandiflorus," spreading shrub, 0.2-0.5(-2) m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,spreading,spreading,woody,
Homalocalyx,Homalocalyx inerrabundus," shrub, to 0.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Homalocalyx,Homalocalyx pulcherrimus," spreading, sometimes semi-prostrate shrub, 0.1-0.6 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,prostrate spreading,prostrate spreading,woody,
Homalocalyx,Homalocalyx staminosus," shrub, 0.45-1.2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Homalocalyx,Homalocalyx thryptomenoides," shrub, 0.2-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Homalosciadium,Homalosciadium homalocarpum," erect or spreading annual, herb, 0.02-0.1(-0.16) m high. ",annual,annual,,,herb,herb,,,,,erect spreading,erect spreading,herbaceous,
Homalospermum,Homalospermum firmum," shrub or tree, (0.3-)1-4(-8) m high. ",perennial,inferred_from_growth_form,,,shrub tree,shrub tree,,,,,,,woody,
Homopholis,Homopholis proluta," perennial, g or herb, 0.3-1 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,,,herbaceous,
Hopkinsia,Hopkinsia adscendens," rhizomatous, perennial, herb, to 0.4 m high. ",perennial,perennial,,,herb graminoid,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Hopkinsia,Hopkinsia anoectocolea," rhizomatous, tufted perennial, herb, 0.5-1 m high, to 1 m in diameter. ",perennial,perennial,,,herb graminoid,herb,,,,,rhizomatous,rhizomatous,herbaceous,
Hordeum,Hordeum geniculatum," erect annual, g or herb, 0.3 m high. ",annual,annual,,,herb graminoid,herb,,,,,erect,erect,herbaceous,
Hordeum,Hordeum distichon," annual, g or herb, 0.15-0.2 m high. ",annual,annual,,,herb graminoid,herb,,,,,,,herbaceous,
Hordeum,Hordeum vulgare," tufted annual, g or herb, 1 m high. ",annual,annual,,,herb graminoid,herb,,,,,,,herbaceous,
Hordeum,Hordeum murinum," tufted annual, g or herb, 0.15-0.2 m high. ",annual,annual,,,herb graminoid,herb,,,,,,,herbaceous,
Hordeum,Hordeum marinum," annual, g or herb. ",annual,annual,,,herb graminoid,herb,,,,,,,herbaceous,
Hordeum,Hordeum glaucum," tufted annual, g or herb, 0.15-0.3 m high. ",annual,annual,,,herb graminoid,herb,,,,,,,herbaceous,
Hordeum,Hordeum leporinum," tufted annual, g or herb, 0.1-0.4 m high. ",annual,annual,,,herb graminoid,herb,,,,,,,herbaceous,
Hornungia,Hornungia procumbens," procumbent to erect annual, herb, 0.02-0.3 m high, leaves basal and cauline, ovules (3-)5-10 per locule. ",annual,annual,,,herb,herb,,,,,erect prostrate,erect procumbent,herbaceous,
Hovea,Hovea acanthoclada," erect, rigid, divaricate & prickly shrub, 0.6-2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hovea,Hovea chorizemifolia," erect, slender, prickly shrub, 0.1-0.6 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hovea,Hovea elliptica," slender, erect shrub or tree, (0.4-)0.6-3 m high. ",perennial,inferred_from_growth_form,,,shrub tree,shrub tree,,,,,erect,erect,woody,
Hovea,Hovea pungens," erect, pungent shrub, 0.2-1.8 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hovea,Hovea stricta," erect shrub, 0.2-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hovea,Hovea trisperma," straggling, weak to ascending shrub, 0.1-0.7 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,decumbent,ascending,woody,
Hovea,Hovea trisperma var. trisperma," straggling, weak to ascending shrub, 0.1-0.7 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,decumbent,ascending,woody,
Hovea,Hovea trisperma var. grandiflora," straggling, weak to ascending shrub, 0.1-0.7 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,decumbent,ascending,woody,
Hoya,Hoya australis subsp. rupicola," scrambling, succulent shrub. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hoya,Hoya australis," scrambling, succulent shrub. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hullsia,Hullsia argillicola," subsucculent perennial, herb (with a well-developed tap-root), to 1 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Humulus,Humulus lupulus," climber, 3 m high. ",,,,,climber,climber,,,,,,,,
Hyalochlamys,Hyalochlamys globifera," prostrate annual, herb, to 0.03 m high. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Hyalosperma,Hyalosperma glutinosum subsp. venustum," erect annual, herb, 0.1-0.2 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Hyalosperma,Hyalosperma pusillum," slender annual, herb, to 0.2 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hyalosperma,Hyalosperma stoveae," muchbranched, semi-prostrate annual, herb. ",annual,annual,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Hyalosperma,Hyalosperma simplex," slender annual, herb, 0.1-0.15 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hyalosperma,Hyalosperma cotula," slender, erect annual, herb, 0.05-0.25 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Hyalosperma,Hyalosperma demissum," muchbranched, rounded annual, herb, to 0.02 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hyalosperma,Hyalosperma glutinosum," erect annual, herb, 0.03-0.2(-0.27) m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Hyalosperma,Hyalosperma zacchaeus," decumbent to erect annual, herb, 0.01-0.05 m high. ",annual,annual,,,herb,herb,,,,,erect decumbent,erect decumbent,herbaceous,
Hyalosperma,Hyalosperma glutinosum subsp. glutinosum," erect annual, herb, 0.03-0.2(-0.27) m high, flowers to 1.5 cm wide. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Hyalosperma,Hyalosperma simplex subsp. simplex," slender annual, herb, 0.1-0.15 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hyalosperma,Hyalosperma simplex subsp. graniticola," slender annual, herb, 0.1-0.15 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hybanthus,Hybanthus floribundus subsp. Hill River," shrub, 0.3-0.7 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hybanthus,Hybanthus aurantiacus," erect to spreading shrub, 0.15-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect spreading,erect spreading,woody,
Hybanthus,Hybanthus calycinus," straggly perennial, herb, 0.1-0.6 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Hybanthus,Hybanthus floribundus subsp. chloroxanthus," multi-stemmed shrub, to 0.7 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hybanthus,Hybanthus cymulosus," perennial, herb, 0.15-0.9 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Hybanthus,Hybanthus debilissimus," perennial, herb, 0.1-0.3 m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Hybanthus,Hybanthus enneaspermus," perennial, herb or shrub, 0.15-0.5(-1) m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Hybanthus,Hybanthus epacroides," erect, spiny shrub, 0.1-0.5 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,erect,erect,woody,
Hybanthus,Hybanthus floribundus," shrub, 0.15-2 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hybanthus,Hybanthus volubilis," twining perennial, herb, 0.3-1(-4) m high. ",perennial,perennial,,,herb,herb,,,,,,,herbaceous,
Hybanthus,Hybanthus enneaspermus subsp. enneaspermus," perennial, herb or shrub, 0.15-0.5(-1) m high. ",perennial,perennial,,,herb shrub,herb shrub,,,,,,,woody herbaceous,
Hybanthus,Hybanthus floribundus subsp. curvifolius," spindly shrub, 0.3-1 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,spindly,spindly,woody,
Hybanthus,Hybanthus floribundus subsp. adpressus," shrub, 0.3-1(-2) m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hybanthus,Hybanthus floribundus subsp. floribundus," shrub, 0.15-1.3 m high. ",perennial,inferred_from_growth_form,,,shrub,shrub,,,,,,,woody,
Hydatella,Hydatella australis," monoecious, tufted, aquatic annual, herb. ",annual,annual,,,herb,herb,aquatic,aquatic,monoecious,monoecious,,,herbaceous,
Hydatella,Hydatella dioica," dioecious, tufted, sub-aquatic annual, herb, to 0.05 m high. ",annual,annual,,,herb,herb,aquatic,aquatic,dioecious,dioecious,,,herbaceous,
Hydatella,Hydatella leptogyne," monoecious, tufted, aquatic annual, herb. ",annual,annual,,,herb,herb,aquatic,aquatic,monoecious,monoecious,,,herbaceous,
Hydatella,Hydatella sp. Austin Bay (N. Gibson & M. Lyons 2387)," dioecious, caespitose annual, herb, ca 0.05 m high. ",annual,annual,,,herb,herb,,,dioecious,dioecious,caespitose,caespitose,herbaceous,
Hydrilla,Hydrilla verticillata," submerged, attached, much branched, aquatic perennial, herb, leaves in whorls, flowers emergent, male flower is a detached, air filled bud; air pollination. in stagnant or slow-flowing freshwater. ",perennial,perennial,,,herb,herb,aquatic,freshwater submerged aquatic,,,submerged,submerged,herbaceous,
Hydrocotyle,Hydrocotyle sp. Warriedar (P.G. Wilson 12267)," small annual, herb. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hydrocotyle,Hydrocotyle alata," slender erect or spreading annual, herb, 0.01-0.05(-0.1) m high. ",annual,annual,,,herb,herb,,,,,erect spreading,erect spreading,herbaceous,
Hydrocotyle,Hydrocotyle blepharocarpa," spreading, slender annual, herb, 0.02-0.1 m high. ",annual,annual,,,herb,herb,,,,,spreading,spreading,herbaceous,
Hydrocotyle,Hydrocotyle bonariensis," robust, creeping herb. ",,,,,herb,herb,,,,,creeping,creeping,herbaceous,
Hydrocotyle,Hydrocotyle callicarpa," slender annual, herb, 0.01-0.08 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hydrocotyle,Hydrocotyle corynophora," erect, glabrous annual, herb, to about 0.25 m high. ",annual,annual,,,herb,herb,,,,,erect,erect,herbaceous,
Hydrocotyle,Hydrocotyle diantha," slender, ascending or procumbent annual, herb, 0.01-0.1 m high. ",annual,annual,,,herb,herb,,,,,decumbent prostrate,ascending procumbent,herbaceous,
Hydrocotyle,Hydrocotyle grammatocarpa," glabrous annual, herb. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hydrocotyle,Hydrocotyle hirta," prostrate perennial, herb, 0.02-0.1 m high. ",perennial,perennial,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Hydrocotyle,Hydrocotyle hispidula," erect or procumbent annual, herb, 0.03-0.2 m high. ",annual,annual,,,herb,herb,,,,,erect prostrate,erect procumbent,herbaceous,
Hydrocotyle,Hydrocotyle lemnoides," aquatic, floating annual, herb. ",annual,annual,,,herb,herb,aquatic,aquatic,,,floating,floating,herbaceous,
Hydrocotyle,Hydrocotyle medicaginoides," slender, ascending or procumbent annual, herb, 0.01-0.15 m high. ",annual,annual,,,herb,herb,,,,,decumbent prostrate,ascending procumbent,herbaceous,
Hydrocotyle,Hydrocotyle muriculata," low spreading to prostrate annual, herb. ",annual,annual,,,herb,herb,,,,,prostrate spreading,prostrate spreading,herbaceous,
Hydrocotyle,Hydrocotyle pilifera," annual, herb, 0.01-0.2 m high. ",annual,annual,,,herb,herb,,,,,,,herbaceous,
Hydrocotyle,Hydrocotyle plebeya," prostrate perennial, herb. ",perennial,perennial,,,herb,herb,,,,,prostrate,prostrate,herbaceous,
Hydrocotyle,Hydrocotyle ranunculoides," aquatic, stoloniferous herb. ",,,,,herb,herb,aquatic,aquatic,,,stoloniferous,stoloniferous,herbaceous,
