genus_root,taxon_name,text,life_history_a,life_history_f,parasitic_a,parasitic_f,plant_growth_form_a,plant_growth_form_f,plant_growth_substrate_a,plant_growth_substrate_f,sex_type_a,sex_type_f,stem_growth_habit_a,stem_growth_habit_f,woodiness_a,woodiness_f,created_by
Euchiton,Euchiton involucratus,tufted or shortly stoloniferous perennial or biennial.,biennial perennial,biennial perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,stoloniferous,stoloniferous,herbaceous,NA,"Walsh, N.G. (1999). Euchiton. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 820 - 825. Inkata Press, Melbourne."
Euchiton,Euchiton japonicus,stoloniferous perennial or biennial.,biennial perennial,biennial perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,stoloniferous,stoloniferous,herbaceous,NA,"Walsh, N.G. (1999). Euchiton. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 820 - 825. Inkata Press, Melbourne."
Euchiton,Euchiton sphaericus,"erect (rarely ascending or procumbent), simple to many-branched annual, 2-100 cm high.",annual,annual,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,erect decumbent prostrate,erect ascending procumbent,herbaceous,NA,"Walsh, N.G. (1999). Euchiton. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 820 - 825. Inkata Press, Melbourne."
Euchiton,Euchiton limosus,tufted or stoloniferous perennial to circa 50 cm high.,perennial,perennial,NA,NA,herb,inferred_from_genus,NA,NA,NA,NA,stoloniferous,stoloniferous,herbaceous,NA,"Daniel Ohlsen, 13 Nov. 2015"
Eucryphia,Eucryphia,tall shrubs or trees.,perennial,inferred_from_growth_form,NA,NA,shrub tree,shrubs trees,NA,NA,NA,NA,NA,NA,woody,NA,"Jobson, P.C. (1996). Eucryphiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 522 - 523. Inkata Press, Melbourne."
Eucryphia,Eucryphia moorei,"tree or shrub to 12 m high,",perennial,inferred_from_growth_form,NA,NA,shrub tree,shrub tree,NA,NA,NA,NA,NA,NA,woody,NA,"Jobson, P.C. (1996). Eucryphiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 522 - 523. Inkata Press, Melbourne."
Eulalia,Eulalia,tufted or rhizomatous perennials.,perennial,perennials,NA,NA,herb graminoid,inferred_from_life_history,NA,NA,NA,NA,rhizomatous,rhizomatous,herbaceous,NA,"Walsh, N.G. (1994). Poaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 356 - 627. Inkata Press, Melbourne."
Eulalia,Eulalia aurea,perennial to circa 1 m high.,perennial,perennial,NA,NA,herb graminoid,inferred_from_genus_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Walsh, N.G. (1994). Poaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 356 - 627. Inkata Press, Melbourne."
Euonymus,Euonymus,"evergreen or deciduous shrubs to small trees, sometimes scandent. mostly glabrous.",perennial,inferred_from_growth_form,NA,NA,shrub tree,shrubs trees,NA,NA,NA,NA,climbing,scandent,woody,NA,"Neville Walsh, 3 Sep. 2014"
Euonymus,Euonymus europaeus,"deciduous (perhaps incompletely in victoria) shrub or small tree 2-6 m high, usually muchbranched.",perennial,inferred_from_growth_form,NA,NA,shrub tree,shrub tree,NA,NA,NA,NA,NA,NA,woody,NA,"Neville Walsh, 4 Sep. 2014"
Euphorbia,Euphorbia,"herbs, shrubs or trees. mostly monoecious;",NA,NA,NA,NA,herb shrub tree,herbs shrubs trees,NA,NA,monoecious,monoecious,NA,NA,woody herbaceous,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia davidii,erect or ascending annual herb to circa 50 cm high;,annual,annual,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,erect decumbent,erect ascending,herbaceous,NA,"Neville Walsh, 7 Dec. 2020"
Euphorbia,Euphorbia falcata,"erect annual herb to circa 20 cm high, glabrous and glaucous;",annual,annual,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,erect,erect,herbaceous,NA,"Neville Walsh, 29 Mar. 2019"
Euphorbia,Euphorbia maculata,"prostrate to ascending annual herb,",annual,annual,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,decumbent prostrate,ascending prostrate,herbaceous,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia oblongata,"erect perennial subshrub to circa 1 m high,",perennial,perennial,NA,NA,subshrub,subshrub,NA,NA,NA,inferred_from_genus,erect,erect,NA,NA,"Neville Walsh, 15 Aug. 2014"
Euphorbia,Euphorbia dallachyana,"prostrate, ascending or decumbent perennial herb, glabrous;",perennial,perennial,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,decumbent prostrate,decumbent ascending prostrate,herbaceous,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia tannensis subsp. eremophila,"erect annual or perennial subshrub. mostly 5-50 cm high, rarely more;",annual perennial,annual perennial,NA,NA,subshrub,subshrub,NA,NA,NA,inferred_from_genus,erect,erect,NA,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia helioscopia,erect or ascending annual herb to circa 50 cm high.,annual,annual,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,erect decumbent,erect ascending,herbaceous,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia planitiicola,erect annual or perennial subshrub mostly 30-50 cm high;,annual perennial,annual perennial,NA,NA,subshrub,subshrub,NA,NA,NA,inferred_from_genus,erect,erect,NA,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia multifaria,"prostrate annual or perennial herb with thickened rootstock, glabrous;",annual perennial,annual perennial,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,prostrate,prostrate,herbaceous,NA,"Neville Walsh, 14 Aug. 2014"
Euphorbia,Euphorbia dendroides,"erect perennial shrub to 1(-1.5) m high, usually dome-shaped, branched from near base, glabrous throughout.",perennial,perennial,NA,NA,shrub,shrub,NA,NA,NA,inferred_from_genus,erect,erect,woody,NA,"Neville Walsh, 15 Aug. 2014"
Euphorbia,Euphorbia terracina,"erect or ascending perennial 20-80 cm high, glabrous, woodybase;",perennial,perennial,NA,NA,herb,inferred_from_life_history,NA,NA,NA,inferred_from_genus,erect decumbent,erect ascending,woody_base herbaceous,woodybase,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia serpens,"prostrate annual or perennial herb, glabrous.",annual perennial,annual perennial,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,prostrate,prostrate,herbaceous,NA,"Val Stajsic, 13 May 2021"
Euphorbia,Euphorbia lathyris,"erect biennial herb 50-150 cm high, glabrous, more or less glaucous;",biennial,biennial,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,erect,erect,herbaceous,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia platyphyllos,"erect or ascending annual herb 15-110 cm high,",annual,annual,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,erect decumbent,erect ascending,herbaceous,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia paralias,"erect perennial herb to circa 70 cm high, fleshy, glabrous, more or less glaucous;",perennial,perennial,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,erect,erect,herbaceous,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia peplus,"erect or ascending annual herb 5-40 cm high, glabrous;",annual,annual,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,erect decumbent,erect ascending,herbaceous,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphorbia,Euphorbia exigua,"erect annual herb to circa 20 cm high (often much less), glabrous;",annual,annual,NA,NA,herb,herb,NA,NA,NA,inferred_from_genus,erect,erect,herbaceous,NA,"Neville Walsh, 15 Aug. 2014"
Euphorbiaceae,Euphorbiaceae,"trees, shrubs, herbs or rarely climbers, monoecious or dioecious, sometimes with a milky latex.",NA,NA,NA,NA,herb shrub tree climber,herbs shrubs trees climbers,NA,NA,dioecious monoecious,dioecious monoecious,NA,NA,woody herbaceous,NA,"Jeanes, J.A. (1999). Euphorbiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 55 - 82. Inkata Press, Melbourne."
Euphrasia,Euphrasia caudata,"erect annual herb, 7.5-40 cm high;",annual,annual,hemiparasitic,inferred_from_genus,herb,herb,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia crassiuscula subsp. crassiuscula,NA,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia collina subsp. speciosa,Plants 15-50 cm high;,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia collina,"perennial herb or subshrub, 5-60 cm high.",perennial,perennial,hemiparasitic,inferred_from_genus,herb subshrub,herb subshrub,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia,semi-parasitic annual or perennial herbs or subshrubs; rootlets often connected to those of other plants by no swellings (haustoria).,annual perennial,annual perennial,hemiparasitic,hemiparasitic,herb subshrub,herbs subshrubs,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia lasianthera,"perennial herb or subshrub, 10-35 cm high;",perennial,perennial,hemiparasitic,inferred_from_genus,herb subshrub,herb subshrub,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia collina subsp. paludosa,Plants 10-56 cm high;,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia scabra,erect annual herb 8.5-50 cm high;,annual,annual,hemiparasitic,inferred_from_genus,herb,herb,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia collina subsp. muelleri,Plants 9-41 cm high;,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia collina subsp. trichocalycina,Plants 15-62 cm high;,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia crassiuscula,"perennial herb or subshrub, 6-30 cm high;",perennial,perennial,hemiparasitic,inferred_from_genus,herb subshrub,herb subshrub,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia eichleri,"erect annual herb, 4-16 cm high;",annual,annual,hemiparasitic,inferred_from_genus,herb,herb,NA,NA,NA,NA,erect,erect,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia crassiuscula subsp. glandulifera,NA,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia collina subsp. 1,NA,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia collina subsp. tetragona,Plants 14-47 cm high;,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia crassiuscula subsp. eglandulosa,NA,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia gibbsiae subsp. subglabrifolia,perennial herb 4-18 cm high;,perennial,perennial,hemiparasitic,inferred_from_genus,herb,herb,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia collina subsp. diversicolor,Plants 10-45 cm high;,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Euphrasia,Euphrasia collina subsp. collina,Plants 19-80 cm high;,perennial,inferred_from_species,hemiparasitic,inferred_from_genus,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Barker, W.R. (1999). Scrophulariaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 483 - 528. Inkata Press, Melbourne."
Eupomatia,Eupomatia laurina,"tall, many-stemmed or small rather bushy tree to circa 6(-9) m high.",perennial,inferred_from_growth_form,NA,NA,tree,tree,NA,NA,NA,NA,bushy,bushy,woody,NA,"Foreman, D.B. (1996). Eupomatiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 23 - 24. Inkata Press, Melbourne."
Eupomatiaceae,Eupomatiaceae,"small glabrous, aromatic trees or shrubs sometimes with tuberous roots ();",perennial,inferred_from_growth_form,NA,NA,shrub tree,shrubs trees,NA,NA,NA,NA,NA,NA,woody,NA,"Foreman, D.B. (1996). Eupomatiaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 23 - 24. Inkata Press, Melbourne."
Eurychorda,Eurychorda,"perennial, dioecious herbs.",perennial,perennial,NA,NA,herb graminoid,herbs,NA,NA,dioecious,dioecious,NA,NA,herbaceous,NA,"Andre Messina, 26 Aug. 2014"
Eurychorda,Eurychorda complanata,NA,perennial,inferred_from_genus,NA,NA,herb graminoid,inferred_from_genus,NA,NA,dioecious,inferred_from_genus,NA,NA,herbaceous,NA,"Conn, B.J. (1994). Restionaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 179 - 190. Inkata Press, Melbourne."
Euryomyrtus,Euryomyrtus,"low, usually spreading shrubs or subshrubs, usually glabrous.",NA,NA,NA,NA,subshrub shrub,subshrubs shrubs,NA,NA,NA,NA,spreading,spreading,woody,NA,"Andre Messina, 20 Jun. 2016"
Euryomyrtus,Euryomyrtus ramosissima,"prostrate or procumbent shrub, to 60 cm high, much branched, spreading, diffuse;",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,prostrate spreading,prostrate procumbent spreading,woody,NA,"Frank Udovicic, 12 Dec. 2014"
Euryomyrtus,Euryomyrtus ramosissima subsp. prostrata,"prostrate or procumbent shrub, 8-20 cm high. sparsely branched.",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,prostrate,prostrate procumbent,woody,NA,"Jeanes, J.A. (1996). Myrtaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 942 - 1044. Inkata Press, Melbourne."
Euryomyrtus,Euryomyrtus ramosissima subsp. ramosissima,"shrub, prostrate to 60 cm high. sparsely branched to densely matted.",perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,prostrate,prostrate,woody,NA,"Jeanes, J.A. (1996). Myrtaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 942 - 1044. Inkata Press, Melbourne."
Euryops,Euryops,"shrubs or subshrubs, rarely annual or perennial herbs.",annual perennial,annual perennial,NA,NA,herb subshrub shrub,herbs subshrubs shrubs,NA,NA,NA,NA,NA,NA,woody herbaceous,NA,"Jeanes, J.A. (1999). Asteraceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 652 - 666. Inkata Press, Melbourne."
Euryops,Euryops abrotanifolius,more or less glabrous shrub to circa 1 m high;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Jeanes, J.A. (1999). Asteraceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 652 - 666. Inkata Press, Melbourne."
Euryops,Euryops chrysanthemoides,shrub 0.5-2 m high;,perennial,inferred_from_growth_form,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Daniel Ohlsen, 22 Jan. 2016"
Eustrephus,Eustrephus,NA,perennial,inferred_from_family,NA,NA,herb,inferred_from_life_history,NA,NA,NA,NA,NA,NA,herbaceous,NA,"Conran, J.G. (1994). Smilacaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 734 - 738. Inkata Press, Melbourne."
Eustrephus,Eustrephus latifolius,shortly rhizomatous vine or sub-shrub to 5 m high.,perennial,inferred_from_family,NA,NA,subshrub shrub climber_herbaceous,subshrub shrub vine,NA,NA,NA,NA,rhizomatous,rhizomatous,woody herbaceous,NA,"Conran, J.G. (1994). Smilacaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 2, Ferns and Allied Plants, Conifers and Monocotyledons‍, pp. 734 - 738. Inkata Press, Melbourne."
Eutaxia,Eutaxia,prostrate to erect perennial shrubs.,perennial,perennial,NA,NA,shrub,shrubs,NA,NA,NA,NA,erect prostrate,erect prostrate,woody,NA,"Jeanes, J.A. (1996). Fabaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 663 - 829. Inkata Press, Melbourne."
Eutaxia,Eutaxia microphylla,variable h shrub to 1.5 m tall;,perennial,inferred_from_genus,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Jeanes, J.A. (1996). Fabaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 663 - 829. Inkata Press, Melbourne."
Eutaxia,Eutaxia microphylla var. microphylla,variable h shrub from prostrate to 1 m tall;,perennial,inferred_from_genus,NA,NA,shrub,shrub,NA,NA,NA,NA,prostrate,prostrate,woody,NA,"Andre Messina, 26 Apr. 2016"
Eutaxia,Eutaxia microphylla var. diffusa,variable h shrub to 1.5 m tall;,perennial,inferred_from_genus,NA,NA,shrub,shrub,NA,NA,NA,NA,NA,NA,woody,NA,"Jeanes, J.A. (1996). Fabaceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 3, Dicotyledons Winteraceae to Myrtaceae‍, pp. 663 - 829. Inkata Press, Melbourne."
Ewartia,Ewartia,"mat-forming, functionally dioecious perennial herbs.",perennial,perennial,NA,NA,herb,herbs,NA,NA,dioecious,dioecious,mat-forming,matforming,herbaceous,NA,"Jeanes, J.A. (1999). Asteraceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 652 - 666. Inkata Press, Melbourne."
Ewartia,Ewartia nubigena,"silvery, mat-forming herb to circa 50 cm diam. or more.",perennial,inferred_from_genus,NA,NA,herb,herb,NA,NA,dioecious,inferred_from_genus,mat-forming,matforming,herbaceous,NA,"Jeanes, J.A. (1999). Asteraceae. In: Walsh, N.G.; Entwisle, T.J., ‍Flora of Victoria Vol. 4, Cornaceae to Asteraceae‍, pp. 652 - 666. Inkata Press, Melbourne."
