taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Dicrastylis lewellinii,shrub,NA,NA,NA,NA,NA,NA,NA
Dicrastylis verticillata,shrub,NA,NA,NA,NA,NA,NA,NA
Dracocephalum,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Dracocephalum moldavica,herb,NA,NA,annual,NA,NA,NA,NA
Glechoma,NA,NA,NA,NA,NA,NA,NA,NA
Glechoma hederacea,NA,NA,NA,NA,NA,NA,NA,NA
Gmelina,tree shrub,NA,NA,NA,NA,NA,NA,NA
Gmelina leichhardtii,tree,NA,NA,NA,NA,NA,NA,NA
Hemigenia,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Hemigenia cuneifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Hemigenia purpurea,shrub,NA,NA,NA,NA,NA,NA,NA
Lamium,herb,NA,NA,annual,NA,NA,NA,NA
Lamium amplexicaule,herb,NA,NA,NA,NA,NA,NA,NA
Lamium argentatum,NA,NA,NA,NA,NA,NA,NA,NA
Lamium galeobdolon,herb,trailing,NA,perennial,NA,NA,NA,NA
Lamium purpureum,herb,erect,NA,NA,NA,NA,NA,NA
Lavandula,shrub,NA,NA,perennial,NA,NA,NA,NA
Lavandula stoechas,shrub,NA,NA,NA,NA,NA,NA,NA
Leonotis,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Leonotis leonurus,shrub,NA,NA,perennial,NA,NA,NA,NA
Leonurus,herb,erect,NA,NA,NA,NA,NA,NA
Leonurus cardiaca,herb,NA,NA,perennial,NA,NA,NA,NA
Leonurus japonicus,herb,NA,NA,annual perennial,NA,NA,NA,NA
Lycopus,herb,NA,NA,perennial,NA,NA,NA,NA
Lycopus australis,herb,erect,NA,perennial,rhizome,NA,NA,NA
Marrubium,shrub,NA,NA,perennial,NA,NA,NA,NA
Marrubium vulgare,shrub,NA,NA,perennial,NA,NA,NA,NA
Melissa,herb,NA,NA,perennial,NA,NA,NA,NA
Melissa officinalis,herb,NA,NA,NA,NA,NA,NA,NA
Melissa officinalis subsp. officinalis,herb,NA,NA,NA,NA,NA,NA,NA
Mentha,herb,NA,NA,perennial,NA,NA,NA,NA
Mentha australis,herb,erect sprawling,NA,NA,NA,NA,NA,NA
Mentha diemenica,herb,prostrate mat_forming,NA,NA,rhizome,NA,NA,NA
Mentha laxiflora,herb,procumbent,NA,NA,NA,NA,NA,NA
Mentha pulegium,herb,stoloniferous,NA,NA,stolon,NA,NA,NA
Mentha satureioides,herb,prostrate mat_forming,NA,NA,rhizome,NA,NA,NA
Mentha spicata,herb,NA,NA,NA,rhizome,NA,NA,NA
Mentha x piperita,herb,stoloniferous,NA,NA,rhizome stolon,NA,NA,NA
Mentha x piperita var. citrata,herb,NA,NA,perennial,NA,NA,NA,NA
Mentha x piperita var. piperita,herb,NA,NA,NA,NA,NA,NA,NA
Mentha x rotundifolia,herb,stoloniferous,NA,NA,rhizome stolon,NA,NA,NA
Moluccella,herb,NA,NA,annual,NA,NA,NA,NA
Moluccella laevis,herb,NA,NA,NA,NA,NA,NA,NA
Nepeta,herb,NA,NA,perennial,NA,NA,NA,NA
Nepeta cataria,herb,NA,NA,NA,NA,NA,NA,NA
Origanum,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Origanum vulgare,herb,NA,NA,perennial,NA,NA,NA,NA
Orthosiphon,subshrub herb,NA,NA,NA,NA,NA,NA,NA
Orthosiphon aristatus,herb,NA,NA,NA,NA,NA,NA,NA
Physostegia,NA,NA,NA,NA,NA,NA,NA,NA
Physostegia virginiana,herb,erect,NA,NA,rhizome,NA,NA,NA
Plectranthus,subshrub shrub herb,NA,NA,NA,NA,NA,NA,NA
Plectranthus alloplectus,shrub,NA,NA,NA,NA,NA,NA,NA
Plectranthus amboinicus,herb,NA,NA,perennial,NA,NA,NA,NA
Plectranthus apreptus,shrub,NA,NA,NA,NA,NA,NA,NA
Plectranthus argentatus,shrub,spreading,NA,NA,NA,NA,NA,NA
Plectranthus caldericola,subshrub,NA,NA,NA,NA,NA,NA,NA
Plectranthus caninus,herb,procumbent,NA,annual,NA,NA,NA,NA
Plectranthus ciliatus,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Plectranthus cremnus,herb,prostrate decumbent,NA,NA,NA,NA,NA,NA
Plectranthus ecklonii,shrub,erect,NA,NA,NA,NA,NA,NA
Plectranthus graveolens,shrub,prostrate,NA,NA,NA,NA,NA,NA
Plectranthus neochilus,herb,erect decumbent,NA,perennial,NA,NA,NA,NA
Plectranthus nitidus,herb,NA,NA,NA,NA,NA,NA,NA
Plectranthus ornatus,herb,decumbent trailing,NA,perennial,NA,NA,NA,NA
Plectranthus parviflorus,shrub,NA,NA,NA,NA,NA,NA,NA
Plectranthus suaveolens,subshrub,NA,NA,NA,NA,NA,NA,NA
Plectranthus verticillatus,herb,NA,NA,perennial,NA,NA,NA,NA
Prostanthera,tree subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera askania,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera aspalathoides,shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera caerulea,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera cineolifera,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera conniana,shrub,erect open,NA,NA,NA,NA,NA,NA
Prostanthera cruciflora,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera cryptandroides,shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera cryptandroides subsp. cryptandroides,shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera cryptandroides subsp. euphrasioides,shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera cuneata,shrub,dense compact,NA,NA,NA,NA,NA,NA
Prostanthera decussata,shrub,dense compact,NA,NA,NA,NA,NA,NA
Prostanthera densa,shrub,erect compact,NA,NA,NA,NA,NA,NA
Prostanthera denticulata,shrub,prostrate,NA,NA,NA,NA,NA,NA
Prostanthera discolor,shrub,erect open,NA,NA,NA,NA,NA,NA
Prostanthera elisabethae,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Prostanthera gilesii,shrub,spreading compact,NA,NA,NA,NA,NA,NA
Prostanthera granitica,shrub,spreading,NA,NA,NA,NA,NA,NA
Prostanthera hindii,subshrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera hirtula,shrub,spreading,NA,NA,NA,NA,NA,NA
Prostanthera howelliae,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Prostanthera incana,shrub,erect dense,NA,NA,NA,NA,NA,NA
Prostanthera incisa,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera junonis,shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera lanceolata,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera lasianthos,tree shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera linearis,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera lithospermoides,NA,NA,NA,NA,NA,NA,NA,NA
Prostanthera makinsonii,shrub,spreading,NA,NA,NA,NA,NA,NA
Prostanthera marifolia,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera melissifolia,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera monticola,shrub,open sprawling,NA,NA,NA,NA,NA,NA
Prostanthera nivea,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Prostanthera nivea var. induta,shrub,erect dense,NA,NA,NA,NA,NA,NA
Prostanthera nivea var. nivea,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera ovalifolia,shrub,erect spreading dense,NA,NA,NA,NA,NA,NA
Prostanthera palustris,subshrub,spreading,NA,NA,NA,NA,NA,NA
Prostanthera petraea,shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera phylicifolia,shrub,erect spreading compact,NA,NA,NA,NA,NA,NA
Prostanthera porcata,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera prunelloides,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Prostanthera rhombea,shrub,open,NA,NA,NA,NA,NA,NA
Prostanthera ringens,shrub,bushy,NA,NA,NA,NA,NA,NA
Prostanthera rotundifolia,shrub,erect spreading compact,NA,NA,NA,NA,NA,NA
Prostanthera rugosa,shrub,open,NA,NA,NA,NA,NA,NA
Prostanthera saxicola,shrub,prostrate erect spreading compact,NA,NA,NA,NA,NA,NA
Prostanthera saxicola var. bracteolata,shrub,prostrate erect,NA,NA,NA,NA,NA,NA
Prostanthera saxicola var. major,NA,NA,NA,NA,NA,NA,NA,NA
Prostanthera saxicola var. montana,NA,NA,NA,NA,NA,NA,NA,NA
Prostanthera saxicola var. saxicola,shrub,prostrate erect,NA,NA,NA,NA,NA,NA
Prostanthera scutellarioides,shrub,erect decumbent,NA,NA,NA,NA,NA,NA
Prostanthera sejuncta,shrub,prostrate scrambling,NA,NA,NA,NA,NA,NA
Prostanthera serpyllifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera serpyllifolia subsp. microphylla,shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera sp. Evans Crown (G.M.Taseski NSW1055966),NA,NA,NA,NA,NA,NA,NA,NA
Prostanthera staurophylla,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Prostanthera stenophylla,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera striatiflora,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera stricta,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera tallowa,shrub,erect,NA,NA,NA,NA,NA,NA
Prostanthera teretifolia,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Prostanthera violacea,shrub,NA,NA,NA,NA,NA,NA,NA
Prostanthera walteri,shrub,sprawling,NA,NA,NA,NA,NA,NA
Prunella,herb,NA,NA,perennial,NA,NA,NA,NA
Prunella laciniata,herb,decumbent,NA,perennial,NA,NA,NA,NA
Prunella vulgaris,herb,decumbent,NA,perennial,NA,NA,NA,NA
Rotheca,subshrub shrub,NA,NA,NA,NA,NA,NA,NA
Rotheca myricoides,NA,NA,NA,NA,NA,NA,NA,NA
Rotheca myricoides subsp. myricoides,shrub,NA,NA,NA,NA,NA,NA,NA
Salvia,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Salvia aethiopis,herb,NA,NA,biennial perennial,NA,NA,NA,NA
Salvia coccinea,herb,NA,NA,perennial,NA,NA,NA,NA
Salvia leucantha,herb,NA,NA,perennial,NA,NA,NA,NA
Salvia microphylla,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Salvia plebeia,herb,NA,NA,perennial,NA,NA,NA,NA
Salvia reflexa,subshrub,NA,NA,annual,NA,NA,NA,NA
Salvia splendens,herb,NA,NA,annual perennial,NA,NA,NA,NA
Salvia verbenaca,herb,NA,NA,perennial,NA,NA,NA,NA
Scutellaria,herb,NA,NA,perennial,NA,NA,NA,NA
Scutellaria humilis,herb,NA,NA,perennial,NA,NA,NA,NA
Scutellaria mollis,herb,NA,NA,perennial,NA,NA,NA,NA
Scutellaria racemosa,herb,NA,NA,perennial,NA,NA,NA,NA
Sideritis,NA,NA,NA,NA,NA,NA,NA,NA
Sideritis lanata,herb,NA,NA,NA,NA,NA,NA,NA
Stachys,herb,NA,NA,annual perennial,NA,NA,NA,NA
Stachys arvensis,herb,NA,NA,annual,NA,NA,NA,NA
Teucrium,shrub herb,NA,NA,perennial,NA,NA,NA,NA
Teucrium albicaule,herb,NA,NA,perennial,NA,NA,NA,NA
Teucrium argutum,herb,scrambling,NA,perennial,NA,NA,NA,NA
Teucrium betchei,herb,NA,NA,perennial,NA,NA,NA,NA
Teucrium corymbosum,herb,NA,NA,perennial,NA,NA,NA,NA
Teucrium daucoides,shrub,erect,NA,NA,NA,NA,NA,NA
Teucrium junceum,shrub,scrambling,NA,NA,NA,NA,NA,NA
Teucrium puberulum,shrub,NA,NA,NA,NA,NA,NA,NA
Teucrium racemosum,herb,NA,NA,perennial,NA,NA,NA,NA
Teucrium sessiliflorum,herb,tufted,NA,perennial,NA,NA,NA,NA
Teucrium sp. D sensu Conn (1992),herb,NA,NA,perennial,NA,NA,NA,NA
Vitex,tree shrub,NA,NA,NA,NA,NA,NA,NA
Vitex lignum-vitae,tree,NA,NA,NA,NA,NA,NA,NA
Vitex trifolia,tree shrub,NA,NA,NA,NA,NA,NA,NA
Vitex trifolia var. trifolia,tree shrub,NA,NA,NA,NA,NA,NA,NA
Westringia,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia amabilis,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia blakeana,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia cheelii,shrub,spreading,NA,NA,NA,NA,NA,NA
Westringia davidii,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia eremicola,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia fruticosa,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia glabra,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia kydrensis,shrub,erect,NA,NA,NA,NA,NA,NA
Westringia longifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia lucida,shrub,dense,NA,NA,NA,NA,NA,NA
Westringia parvifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia rigida,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia saxatilis,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia sericea,shrub,NA,NA,NA,NA,NA,NA,NA
Westringia viminalis,shrub,NA,NA,NA,NA,NA,NA,NA
Lauraceae,tree shrub herb,twining,hemi-parasitic,NA,NA,NA,NA,NA
Beilschmiedia,tree,NA,NA,NA,NA,NA,NA,NA
Beilschmiedia elliptica,tree,NA,NA,NA,NA,NA,NA,NA
Beilschmiedia obtusifolia,tree,NA,NA,NA,NA,NA,NA,NA
Cassytha,tree shrub climber herb,twiner,hemi-parasitic,NA,NA,NA,NA,NA
Cassytha filiformis,NA,NA,NA,NA,NA,NA,NA,NA
Cassytha glabella,climber,twining,NA,NA,NA,NA,NA,NA
Cassytha glabella f. dispar,NA,NA,NA,NA,NA,NA,NA,NA
Cassytha glabella f. glabella,climber,twining,NA,NA,NA,NA,NA,NA
Cassytha melantha,NA,NA,NA,NA,NA,NA,NA,NA
Cassytha muelleri,climber,twining,NA,NA,NA,NA,NA,NA
Cassytha paniculata,NA,NA,NA,NA,NA,NA,NA,NA
Cassytha phaeolasia,NA,NA,NA,NA,NA,NA,NA,NA
Cassytha pubescens,climber,twining,NA,NA,NA,NA,NA,NA
Cinnamomum,tree,NA,NA,NA,NA,NA,NA,NA
Cinnamomum camphora,tree,NA,NA,NA,NA,NA,NA,NA
Cinnamomum oliveri,tree,NA,NA,NA,NA,NA,NA,NA
Cinnamomum virens,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya,tree shrub,NA,NA,NA,NA,NA,NA,NA
Cryptocarya bidwillii,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya dorrigoensis,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya erythroxylon,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya floydii,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya foetida,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya foveolata,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya glaucescens,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya gregsonii,NA,NA,NA,NA,NA,NA,NA,NA
Cryptocarya laevigata,tree shrub,NA,NA,NA,NA,NA,NA,NA
Cryptocarya meisneriana,tree shrub,NA,NA,NA,NA,NA,NA,NA
Cryptocarya microneura,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya nova-anglica,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya obovata,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya rigida,tree shrub,NA,NA,NA,NA,NA,NA,NA
Cryptocarya sclerophylla,NA,NA,NA,NA,NA,NA,NA,NA
Cryptocarya triplinervis,tree,NA,NA,NA,NA,NA,NA,NA
Cryptocarya triplinervis var. pubens,NA,NA,NA,NA,NA,NA,NA,NA
Cryptocarya triplinervis var. triplinervis,NA,NA,NA,NA,NA,NA,NA,NA
Cryptocarya williwilliana,tree shrub,NA,NA,NA,NA,NA,NA,NA
Endiandra,tree shrub,NA,NA,NA,NA,NA,NA,NA
Endiandra compressa,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra crassiflora,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra discolor,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra floydii,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra globosa,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra hayesii,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra introrsa,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra muelleri,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra muelleri subsp. bracteata,NA,NA,NA,NA,NA,NA,NA,NA
Endiandra muelleri subsp. muelleri,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra pubens,tree,bushy,NA,NA,NA,NA,NA,NA
Endiandra sieberi,tree,NA,NA,NA,NA,NA,NA,NA
Endiandra virens,tree shrub,NA,NA,NA,NA,NA,NA,NA
Litsea,tree shrub,NA,NA,NA,NA,NA,dioecious,NA
Litsea australis,tree,NA,NA,NA,NA,NA,NA,NA
Litsea reticulata,tree,NA,NA,NA,NA,NA,NA,NA
Neolitsea,tree shrub,NA,NA,NA,NA,NA,dioecious,NA
Neolitsea australiensis,tree,NA,NA,NA,NA,NA,NA,NA
Neolitsea dealbata,tree shrub,NA,NA,NA,NA,NA,NA,NA
Persea,tree shrub,NA,NA,NA,NA,NA,NA,NA
Persea americana,tree,NA,NA,NA,NA,NA,NA,NA
Lentibulariaceae,aquatic_submerged herb,NA,NA,NA,NA,epiphyte,NA,NA
Utricularia,herb,stoloniferous,NA,annual perennial,stolon,NA,NA,NA
Utricularia aurea,aquatic_herb,NA,NA,perennial,NA,aquatic,NA,NA
Utricularia australis,aquatic_herb,NA,NA,perennial,NA,aquatic,NA,NA
Utricularia beaugleholei,herb,NA,NA,perennial,NA,terrestrial,NA,NA
Utricularia biloba,aquatic_herb,NA,NA,perennial,NA,terrestrial,NA,NA
Utricularia caerulea,herb,NA,NA,annual perennial,NA,terrestrial,NA,NA
Utricularia dichotoma,herb,NA,NA,perennial,NA,terrestrial,NA,NA
Utricularia gibba,aquatic_herb,NA,NA,annual perennial,NA,aquatic,NA,NA
Utricularia lateriflora,herb,NA,NA,perennial,NA,terrestrial,NA,NA
Utricularia sandersonii,lithophyte herb,NA,NA,perennial,NA,lithophyte,NA,NA
Utricularia stellaris,aquatic_herb,NA,NA,perennial,NA,aquatic,NA,NA
Utricularia subulata,herb,NA,NA,annual,NA,terrestrial,NA,NA
Utricularia uliginosa,aquatic_herb,NA,NA,annual perennial,NA,terrestrial,NA,NA
Utricularia uniflora,herb,NA,NA,perennial,NA,terrestrial,NA,NA
Liliaceae,herb,erect,NA,perennial,NA,NA,NA,NA
Lilium,herb,NA,NA,NA,NA,NA,NA,NA
Lilium formosanum,herb,NA,NA,perennial,NA,NA,NA,NA
Lilium lancifolium,NA,NA,NA,NA,NA,NA,NA,NA
Linaceae,herb,erect,NA,annual perennial,NA,NA,NA,NA
Linum,herb,erect,NA,NA,NA,NA,NA,NA
Linum marginale,herb,NA,NA,perennial,NA,NA,NA,NA
Linum trigynum,herb,NA,NA,annual,NA,NA,NA,NA
Linum usitatissimum,herb,NA,NA,annual,NA,NA,NA,NA
Linderniaceae,NA,NA,NA,NA,NA,NA,NA,NA
Artanema,herb,erect,NA,NA,NA,NA,NA,NA
Artanema fimbriatum,herb,NA,NA,short_lived_perennial perennial,NA,NA,NA,NA
Lindernia,herb,NA,NA,annual perennial,NA,NA,NA,NA
Lindernia alsinoides,herb,erect,NA,annual,NA,NA,NA,NA
Lindernia procumbens,herb,erect,NA,annual,NA,NA,NA,NA
Torenia,herb,NA,NA,NA,NA,NA,NA,NA
Torenia fournieri,NA,bushy,NA,annual perennial,NA,NA,NA,NA
Lindsaeaceae,fern epiphyte,NA,NA,NA,NA,terrestrial epiphyte,NA,NA
Lindsaea,fern,NA,NA,NA,NA,terrestrial,NA,NA
Lindsaea brachypoda,NA,NA,NA,NA,rhizome,NA,NA,NA
Lindsaea dimorpha,NA,NA,NA,NA,rhizome,NA,NA,NA
Lindsaea fraseri,NA,NA,NA,NA,rhizome,NA,NA,NA
Lindsaea incisa,NA,NA,NA,NA,rhizome,NA,NA,NA
Lindsaea linearis,NA,NA,NA,NA,rhizome,NA,NA,NA
Lindsaea microphylla,NA,NA,NA,NA,rhizome,NA,NA,NA
Lindsaea obtusa,NA,NA,NA,NA,rhizome,NA,NA,NA
Lindsaea trichomanoides,NA,NA,NA,NA,rhizome,NA,NA,NA
Loganiaceae,tree climber_woody shrub herb,NA,NA,NA,NA,NA,NA,NA
Geniostoma huttonii,shrub,scrambling,NA,NA,NA,NA,NA,NA
Geniostoma petiolosum,tree,NA,NA,NA,NA,NA,NA,NA
Logania,shrub herb,NA,NA,NA,NA,NA,NA,NA
Logania albiflora,shrub,erect,NA,NA,NA,NA,dioecious,NA
Logania granitica,shrub,spreading,NA,NA,NA,NA,dioecious,NA
Mitrasacme,herb,NA,NA,annual perennial,NA,NA,NA,NA
Mitrasacme alsinoides,herb,NA,NA,annual,NA,NA,NA,NA
Mitrasacme paludosa,herb,prostrate erect procumbent,NA,perennial,NA,NA,NA,NA
Mitrasacme pilosa,herb,prostrate erect procumbent,NA,perennial,NA,NA,NA,NA
Mitrasacme pilosa var. pilosa,NA,NA,NA,NA,NA,NA,NA,NA
Mitrasacme pilosa var. stuartii,NA,NA,NA,NA,NA,NA,NA,NA
Mitrasacme polymorpha,herb,erect,NA,perennial,NA,NA,NA,NA
Mitrasacme pygmaea,herb,erect,NA,annual,NA,NA,NA,NA
Mitrasacme serpyllifolia,herb,prostrate procumbent mat_forming,NA,perennial,NA,NA,NA,NA
Orianthera,shrub herb,NA,NA,NA,NA,NA,NA,NA
Orianthera nuda,subshrub,erect,NA,NA,NA,NA,NA,NA
Orianthera pusilla,subshrub herb,procumbent,NA,NA,NA,NA,dioecious,NA
Phyllangium,aquatic_herb,NA,NA,annual,NA,terrestrial aquatic,NA,NA
Phyllangium sulcatum,herb,erect,NA,annual,NA,NA,NA,NA
Strychnos,tree climber_woody shrub,NA,NA,NA,NA,NA,NA,NA
Strychnos arborea,tree,NA,NA,NA,NA,NA,NA,NA
Lomariopsidaceae,lithophyte fern epiphyte,NA,NA,NA,NA,terrestrial epiphyte lithophyte,NA,NA
Nephrolepis,NA,erect,NA,NA,rhizome,NA,NA,NA
Nephrolepis cordifolia,NA,NA,NA,NA,rhizome,NA,NA,NA
Nephrolepis exaltata,NA,NA,NA,NA,NA,NA,NA,NA
Nephrolepis flexuosa,NA,NA,NA,NA,NA,NA,NA,NA
Loranthaceae,NA,NA,hemi-parasitic,NA,NA,terrestrial,NA,NA
Amyema,shrub,NA,stem_parasitic,NA,NA,NA,NA,NA
Amyema bifurcata,NA,NA,NA,NA,NA,NA,NA,NA
Amyema cambagei,NA,spreading,NA,NA,NA,NA,NA,NA
Amyema congener,NA,erect spreading,NA,NA,NA,NA,NA,NA
Amyema congener subsp. congener,NA,erect spreading,NA,NA,NA,NA,NA,NA
Amyema conspicua,NA,erect spreading,NA,NA,NA,NA,NA,NA
Amyema conspicua subsp. conspicua,NA,erect spreading,NA,NA,NA,NA,NA,NA
Amyema gaudichaudii,NA,erect compact,NA,NA,NA,NA,NA,NA
Amyema linophylla subsp. orientalis,NA,spreading,NA,NA,NA,NA,NA,NA
Amyema lucasii,NA,erect spreading,NA,NA,NA,NA,NA,NA
Amyema maidenii,NA,erect spreading,NA,NA,NA,NA,NA,NA
Amyema maidenii subsp. angustifolia,NA,NA,NA,NA,NA,NA,NA,NA
Amyema maidenii subsp. maidenii,NA,erect spreading,NA,NA,NA,NA,NA,NA
Amyema miquelii,NA,NA,NA,NA,NA,NA,NA,NA
Amyema miraculosa,NA,NA,NA,NA,NA,NA,NA,NA
Amyema miraculosa subsp. boormanii,NA,erect spreading,NA,NA,NA,NA,NA,NA
Amyema pendula,NA,NA,NA,NA,NA,NA,NA,NA
Amyema pendula subsp. longifolia,NA,NA,NA,NA,NA,NA,NA,NA
Amyema pendula subsp. pendula,NA,NA,NA,NA,NA,NA,NA,NA
Amyema plicatula,shrub,NA,parasitic,NA,NA,NA,NA,NA
Amyema preissii,NA,erect spreading,NA,NA,NA,NA,NA,NA
Amyema quandang,NA,NA,NA,NA,NA,NA,NA,NA
Amyema quandang var. bancroftii,NA,NA,NA,NA,NA,NA,NA,NA
Amyema quandang var. quandang,NA,NA,NA,NA,NA,NA,NA,NA
Amylotheca,shrub,erect,stem_parasitic,NA,NA,NA,NA,NA
Amylotheca dictyophleba,shrub,spreading,NA,NA,NA,NA,NA,NA
Atkinsonia,NA,NA,NA,NA,NA,terrestrial,NA,NA
Atkinsonia ligustrina,shrub,erect,parasitic,NA,NA,NA,NA,NA
Benthamina,shrub,erect spreading,stem_parasitic,NA,NA,NA,NA,NA
Benthamina alyxifolia,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Dendrophthoe,shrub,spreading,stem_parasitic,NA,NA,NA,NA,NA
Dendrophthoe glabrescens,NA,spreading,NA,NA,NA,NA,NA,NA
Dendrophthoe vitellina,NA,spreading,NA,NA,NA,NA,NA,NA
Diplatia,shrub,NA,stem_parasitic,NA,NA,NA,NA,NA
Diplatia grandibractea,shrub,NA,NA,NA,NA,NA,NA,NA
Lysiana,shrub,erect,stem_parasitic,NA,NA,NA,NA,NA
Lysiana exocarpi,shrub,spreading,NA,NA,NA,NA,NA,NA
Lysiana exocarpi subsp. exocarpi,shrub,spreading,NA,NA,NA,NA,NA,NA
Lysiana exocarpi subsp. tenuis,NA,NA,NA,NA,NA,NA,NA,NA
Lysiana linearifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Lysiana murrayi,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Lysiana subfalcata,shrub,spreading,NA,NA,NA,NA,NA,NA
Muellerina,shrub,NA,stem_parasitic,NA,NA,NA,NA,NA
Muellerina bidwillii,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Muellerina celastroides,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Muellerina eucalyptoides,shrub,spreading,NA,NA,NA,NA,NA,NA
Muellerina myrtifolia,shrub,erect spreading,NA,NA,NA,NA,NA,NA
Lycopodiaceae,epiphyte,NA,NA,NA,NA,terrestrial epiphyte,NA,NA
Huperzia,lithophyte epiphyte,NA,NA,NA,NA,terrestrial epiphyte lithophyte,NA,NA
Huperzia australiana,NA,erect decumbent,NA,NA,NA,NA,NA,NA
Lycopodiella,herb,NA,NA,NA,NA,terrestrial,NA,NA
Lycopodiella cernua,NA,NA,NA,NA,NA,NA,NA,NA
Lycopodiella lateralis,NA,NA,NA,NA,NA,NA,NA,NA
Lycopodiella serpentina,NA,NA,NA,NA,NA,NA,NA,NA
Lycopodium,NA,NA,NA,NA,NA,terrestrial,NA,NA
Lycopodium deuterodensum,NA,NA,NA,NA,NA,NA,NA,NA
Lycopodium fastigiatum,NA,NA,NA,NA,NA,NA,NA,NA
Phlegmariurus,lithophyte epiphyte herb,NA,NA,NA,rhizome,terrestrial epiphyte lithophyte,NA,NA
Phlegmariurus varius,epiphyte,tufted erect,NA,NA,NA,epiphyte,NA,NA
Phylloglossum,NA,NA,NA,NA,NA,terrestrial,NA,NA
Phylloglossum drummondii,NA,NA,NA,NA,NA,NA,NA,NA
Lygodiaceae,NA,NA,NA,NA,NA,NA,NA,NA
