item_ID,ITEM_ACTION_ID,TRIALID,trait,STARTDATE,DURATION,detailed_description,trait_2,value_numeric,units,value_2,units_2,treatment_3,value_3,unts_3,unts_2,value_categorical,value,species_name,gathering_date,site_name,site_name_shorter,locality,collector,latitude (deg),longitude (deg)
1310476,1795682,NA,Width,17-JUN-23,NA,"Calculated width of seed (average, standard deviation)",Width,1880,microns,,microns,,,,,NA,1880,Stackhousia pulvinaris  ,3/26/2008,site_at_-36.4789_degS_and_148.2733_degE,site_at_-36.4789_degS_and_148.2733_degE,"Kosciuszko National Park, IBRA region AA; at the headwaters of the Snowy River, 296 m (straight line GPS measurement) SW from the junction of the Snowy River and the Thredbo-Kosciuszko walking track.","McAuliffe, J.",-36.4789,148.2733
1324482,1795699,NA,Width,17-JUN-20,NA,"Calculated width of seed (average, standard deviation)",Width,2770,microns,,microns,,,,,NA,2770,Ranunculus clivicola  ,3/25/2009,site_at_-36.4133_degS_and_148.2839_degE,site_at_-36.4133_degS_and_148.2839_degE,"Kosciuszko National Park, IBRA region AA; 636 m NW of Mt Lee (straight line GPS).","McAuliffe, J.",-36.4133,148.2839
1338344,1778160,NA,Width,25-OCT-16,NA,"Calculated width of seed (average, standard deviation)",Width,2760,microns,,microns,,,,,NA,2760,Swainsona plagiotropis  ,11/16/1989,site_at_-36.4333_degS_and_144.5_degE,site_at_-36.4333_degS_and_144.5_degE,"Hunter, 11 km NW of Elmore, SE of grain silo.","Davies, F.E.",-36.4333,144.5
1380695,1778207,NA,Width,22-DEC-16,NA,"Calculated width of seed (average, standard deviation)",Width,2630,microns,,microns,,,,,NA,2630,Acacia barattensis  ,11/11/2001,site_at_-35.2667_degS_and_149.1_degE,site_at_-35.2667_degS_and_149.1_degE,"CULTIVATED Glasshouse, CSIRO Black Mountain, ACT.","Miller, J.",-35.2667,149.1
1167628,1778171,NA,WidthSample,25-OCT-16,NA,Number of seed used in width calculation,WidthSample,17,ea,,NA,,,,,NA,17,Trachymene glaucifolia  ,11/10/1989,site_at_-30.3917_degS_and_136.8833_degE,site_at_-30.3917_degS_and_136.8833_degE,"8km NE of Roxby Downs township, 7km NE of intersection of Olympic Way on Borefield Road.","Donaldson, S.",-30.3917,136.8833
1183841,1778203,NA,WidthSample,15-DEC-16,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Acacia aphylla  ,3/1/1994,site_at_-31.95_degS_and_116.15_degE,site_at_-31.95_degS_and_116.15_degE,Mundaring Weir.,ANBG,-31.95,116.15
1184342,1778122,NA,WidthSample,06-OCT-16,NA,Number of seed used in width calculation,WidthSample,29,ea,,NA,,,,,NA,29,Pycnosorus chrysanthus  ,12/7/1993,site_at_-35.35_degS_and_145.6667_degE,site_at_-35.35_degS_and_145.6667_degE,1 km S of Jerilderie along road to Finley.,"Donaldson, S.",-35.35,145.6667
1186248,1778152,NA,WidthSample,24-OCT-16,NA,Number of seed used in width calculation,WidthSample,9,ea,,NA,,,,,NA,9,Stackhousia spathulata  ,7/5/1993,site_at_-35.1667_degS_and_150.6167_degE,site_at_-35.1667_degS_and_150.6167_degE,"Jervis Bay National Park, Bherwerre Beach.","Donaldson, S.",-35.1667,150.6167
1189256,1778146,NA,WidthSample,20-OCT-16,NA,Number of seed used in width calculation,WidthSample,10,ea,,NA,,,,,NA,10,Thyridolepis mitchelliana  ,11/9/1992,site_at_-34.3_degS_and_146.7167_degE,site_at_-34.3_degS_and_146.7167_degE,"Moombooldool, 1.5 km from Moombooldool towards Temora.","Butler, G.",-34.3,146.7167
1205591,1778127,NA,WidthSample,07-OCT-16,NA,Number of seed used in width calculation,WidthSample,31,ea,,NA,,,,,NA,31,Rhytidosporum alpinum  ,7/1/1988,site_at_-35.5333_degS_and_148.7833_degE,site_at_-35.5333_degS_and_148.7833_degE,"Brindabella Range, Mt Ginini, 1 km NE of summit.","Crisp, M.D.",-35.5333,148.7833
1216849,1778162,NA,WidthSample,25-OCT-16,NA,Number of seed used in width calculation,WidthSample,8,ea,,NA,,,,,NA,8,Syzygium oleosum  ,5/1/1983,site_at_-28.3333_degS_and_153.5667_degE,site_at_-28.3333_degS_and_153.5667_degE,Beside road at entrance to Wollumbin Cudgen Nature Reserve between Hastings Point and Kingscliff.,"Bird, L.",-28.3333,153.5667
1231065,1778189,NA,WidthSample,02-NOV-16,NA,Number of seed used in width calculation,WidthSample,21,ea,,NA,,,,,NA,21,Acacia doratoxylon  ,12/11/1973,site_at_-30.8167_degS_and_149.4667_degE,site_at_-30.8167_degS_and_149.4667_degE,56 km from Coonabarabran on Narrabri Rd.,"Streimann, H.",-30.8167,149.4667
1232094,1778151,NA,WidthSample,21-OCT-16,NA,Number of seed used in width calculation,WidthSample,31,ea,,NA,,,,,NA,31,Spartothamnella juncea  ,4/17/1991,site_at_-26.5333_degS_and_151.7833_degE,site_at_-26.5333_degS_and_151.7833_degE,"Mt Wooroolin, 4 km WNW of Kingaroy.","Telford, I.R.",-26.5333,151.7833
1245177,1778147,NA,WidthSample,21-OCT-16,NA,Number of seed used in width calculation,WidthSample,9,ea,,NA,,,,,NA,9,Smilax australis  ,2/20/1987,site_at_-31.5167_degS_and_159.0667_degE,site_at_-31.5167_degS_and_159.0667_degE,Anderson Road.,"Telford, I.R.",-31.5167,159.0667
1268841,1778185,NA,WidthSample,02-NOV-16,NA,Number of seed used in width calculation,WidthSample,9,ea,,NA,,,,,NA,9,Acacia hakeoides  ,12/5/1980,site_at_-26.5833_degS_and_113.9167_degE,site_at_-26.5833_degS_and_113.9167_degE,25 km N of Tamala Station.,ANBG,-26.5833,113.9167
1282029,1778155,NA,WidthSample,24-OCT-16,NA,Number of seed used in width calculation,WidthSample,32,ea,,NA,,,,,NA,32,Stylidium graminifolium  ,2/13/1990,site_at_-32.75_degS_and_151.9833_degE,site_at_-32.75_degS_and_151.9833_degE,Corner of Lemon Tree Passage Road and Oyster Cove Road.,"Mallinson, D.",-32.75,151.9833
1311894,1778197,NA,WidthSample,17-NOV-16,NA,Number of seed used in width calculation,WidthSample,11,ea,,NA,,,,,NA,11,Acacia adsurgens  ,9/18/1982,site_at_-20.3333_degS_and_130.1_degE,site_at_-20.3333_degS_and_130.1_degE,37 km NW of the The Granites of Tanami-Alice Springs road.,"Hadlow, R.B.",-20.3333,130.1
1315570,1778199,NA,WidthSample,17-NOV-16,NA,Number of seed used in width calculation,WidthSample,6,ea,,NA,,,,,NA,6,Acacia anceps  ,12/7/1982,site_at_-35.2833_degS_and_136.9333_degE,site_at_-35.2833_degS_and_136.9333_degE,Innes National Park 1.4 km from Stenhouse Bay toward Inneston.,"Canning, E.M.",-35.2833,136.9333
1341584,1778192,NA,WidthSample,02-NOV-16,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Acacia saligna  ,9/15/1974,"Hout Bay road, opposite Spes Bona, S. of Capetown, Cape Peninsula.","Hout Bay road, opposite Spes Bona, S. of Capetown, Cape Peninsula.","Hout Bay road, opposite Spes Bona, S. of Capetown, Cape Peninsula.","Shaughnessy, G.",NA,NA
1341687,1778145,NA,WidthSample,21-OCT-16,NA,Number of seed used in width calculation,WidthSample,17,ea,,NA,,,,,NA,17,Senna notabilis  ,9/18/1981,site_at_-20.6333_degS_and_134.2167_degE,site_at_-20.6333_degS_and_134.2167_degE,c. 2 km SW of Devils Marbles.,"Purdie, R.W.",-20.6333,134.2167
1342620,1778186,NA,WidthSample,02-NOV-16,NA,Number of seed used in width calculation,WidthSample,13,ea,,NA,,,,,NA,13,Acacia linifolia  ,11/20/1984,site_at_-33.6667_degS_and_151.25_degE,site_at_-33.6667_degS_and_151.25_degE,"Kuring-gai Chase National Park, bridge at McCarrs Creek, 5 km along McCarrs Creek Road from Mona Vale Road.","Beesley, P.",-33.6667,151.25
1374878,1778176,NA,WidthSample,27-OCT-16,NA,Number of seed used in width calculation,WidthSample,4,ea,,NA,,,,,NA,4,Velleia connata  ,10/19/1983,site_at_-26.5_degS_and_146.2167_degE,site_at_-26.5_degS_and_146.2167_degE,"12.7 km from Charleville toward Cunnamulla, by railway line.","Canning, E.M.",-26.5,146.2167
1610463,1764546,NA,Propagation,13-JUL-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610471,1764623,NA,Propagation,13-JUL-16,NA,Soak the seed for a time period.,Imbibation,,NA,NA,hours,,,,NA,imbibed,imbibed,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610473,1764639,NA,Propagation,13-JUL-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610473,1764640,NA,Propagation,13-JUL-16,NA,Soak the seed for a time period.,Imbibation,,NA,NA,hours,,,,NA,imbibed,imbibed,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610477,1764664,NA,Propagation,13-JUL-16,NA,Soak the seed for a time period.,Imbibation,,NA,NA,hours,,,,NA,imbibed,imbibed,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610482,1764703,NA,Propagation,13-JUL-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610502,1764835,NA,Propagation,13-JUL-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610504,1764869,NA,Propagation,16-AUG-16,NA,Soak the seed for a time period.,Imbibation,,NA,NA,hours,,,,NA,imbibed,imbibed,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1389606,1795643,NA,Width,17-MAY-25,NA,"Calculated width of seed (average, standard deviation)",Width,1550,microns,,microns,,,,,NA,1550,Pimelea octophylla  ,4/19/2002,site_at_-36.6161_degS_and_141.1497_degE,site_at_-36.6161_degS_and_141.1497_degE,At the crossroads of the east-west track and Jacobs track. 11 km along the east-west track heading west towards the SA-Vic. border.,"McAuliffe, J.",-36.6161,141.1497
1137337,1795651,NA,WidthSample,17-JUN-01,NA,Number of seed used in width calculation,WidthSample,21,ea,,NA,,,,,NA,21,Pittosporum revolutum  ,8/28/1994,site_at_-35.1333_degS_and_150.6667_degE,site_at_-35.1333_degS_and_150.6667_degE,"Australian National Botanic Gardens Annexe, Lake McKenzie, N side just past lookout.","Cayzer, L.W.",-35.1333,150.6667
1137347,1795646,NA,WidthSample,17-MAY-25,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Pittosporum eugenioides  ,11/4/1994,site_at_-37.8_degS_and_144.95_degE,site_at_-37.8_degS_and_144.95_degE,"CULTIVATED  Melbourne Botanic Gardens, near herb garden. Horticultural provenance unknown.","Cayzer, L.W.",-37.8,144.95
1138102,1795677,NA,WidthSample,17-JUN-23,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Solanum oligacanthum  ,10/5/1999,site_at_-30.15_degS_and_142.1_degE,site_at_-30.15_degS_and_142.1_degE,"62.3 km S of Milparinka turnoff, on Silver City Highway.","Bell, B.A.",-30.15,142.1
1175724,1795672,NA,WidthSample,17-JUN-22,NA,Number of seed used in width calculation,WidthSample,12,ea,,NA,,,,,NA,12,Scaevola aemula  ,10/20/1995,site_at_-34.3333_degS_and_146.75_degE,site_at_-34.3333_degS_and_146.75_degE,3 km E of Moombooldool on road to Ardlethan.,"Donaldson, S.",-34.3333,146.75
1283698,1795656,NA,WidthSample,17-JUN-01,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Platylobium formosum  ,11/15/2006,site_at_-35.0003_degS_and_150.6047_degE,site_at_-35.0003_degS_and_150.6047_degE,"Falls Creek, Jervis Bay Road, c. 2 km from intersection with Princes Highway.","Fethers, S.",-35.0003,150.6047
1288062,1795704,NA,WidthSample,17-JUN-20,NA,Number of seed used in width calculation,WidthSample,20,ea,,NA,,,,,NA,20,Ranunculus muelleri  ,2/15/2007,site_at_-36.4239_degS_and_148.3181_degE,site_at_-36.4239_degS_and_148.3181_degE,"Kosciuszko National Park, on walking track from Charlottes Pass to Blue Lake, about 600m NW of stream crossing at base of hill below Charlottes Pass.","Hadobas, H.",-36.4239,148.3181
1323834,1795702,NA,WidthSample,17-JUN-20,NA,Number of seed used in width calculation,WidthSample,18,ea,,NA,,,,,NA,18,Ranunculus lappaceus  ,3/26/2009,site_at_-36.3703_degS_and_148.4761_degE,site_at_-36.3703_degS_and_148.4761_degE,"Kosciuszko National Park, IBRA region AA; along the Rainbow Lake walking track from Kosciuszko Road, c. 150 m from the carpark.","McAuliffe, J.",-36.3703,148.4761
1336728,1795701,NA,WidthSample,17-JUN-20,NA,Number of seed used in width calculation,WidthSample,15,ea,,NA,,,,,NA,15,Ranunculus gunnianus  ,1/5/2010,site_at_-36.4581_degS_and_148.2967_degE,site_at_-36.4581_degS_and_148.2967_degE,Kosciuszko National Park; Merritts Creek.,"Nicotra, A.; McIntosh, E.; Norrish, D.; Hoyle, G.",-36.4581,148.2967
1137322,1795653,NA,Length,17-JUN-01,NA,"Calculated length of seed (average, standard deviation)",Length,3780,microns,,microns,,,,,NA,3780,Pittosporum viscidum  ,10/5/1994,site_at_-28_degS_and_152.6_degE,site_at_-28_degS_and_152.6_degE,"Mt French, 0.8 km towards town from intersection on Kent Pocket Road, Boonah.","Cayzer, L.W.",-28,152.6
1137944,1795662,NA,Length,17-JUN-21,NA,"Calculated length of seed (average, standard deviation)",Length,2680,microns,,microns,,,,,NA,2680,Rhodanthe stuartiana  ,10/6/1999,site_at_-32.7_degS_and_141.9906_degE,site_at_-32.7_degS_and_141.9906_degE,"36.5 km along Menindee road, off Silvercity Highway.","Bell, B.A.",-32.7,141.9906
1143606,1795658,NA,Length,17-JUN-01,NA,"Calculated length of seed (average, standard deviation)",Length,2420,microns,,microns,,,,,NA,2420,Podolobium ilicifolium  ,3/22/1999,site_at_-32.0989_degS_and_151.6003_degE,site_at_-32.0989_degS_and_151.6003_degE,"Beside Gloucester Falls walking track, Barrington Tops National Park.","Mallinson, D.J.",-32.0989,151.6003
1169799,1795689,NA,Length,17-JUN-08,NA,"Calculated length of seed (average, standard deviation)",Length,2690,microns,,microns,,,,,NA,2690,Pultenaea borea  ,8/14/1996,site_at_-24.1833_degS_and_151.25_degE,site_at_-24.1833_degS_and_151.25_degE,"Many Peaks Range, 4 km W of Mt Castletower.","Telford, I.R.",-24.1833,151.25
1173694,1795696,NA,Length,17-JUN-15,NA,"Calculated length of seed (average, standard deviation)",Length,3870,microns,,microns,,,,,NA,3870,Pycnosorus globosus  ,12/12/1995,site_at_-35.3_degS_and_145.8_degE,site_at_-35.3_degS_and_145.8_degE,"c. 25 km direct NE of Jerilderie, 500 m along the road towards Urana from its intersection with the Newell Highway.","Lyne, A.M.",-35.3,145.8
1206893,1795707,NA,Length,17-JUN-21,NA,"Calculated length of seed (average, standard deviation)",Length,3500,microns,,microns,,,,,NA,3500,Ranunculus scapiger  ,1/9/1979,site_at_-35.55_degS_and_148.8_degE,site_at_-35.55_degS_and_148.8_degE,Brindabella Range Warks Road.,"Woollcott, T.E.",-35.55,148.8
1283137,1795694,NA,Length,17-JUN-15,NA,"Calculated length of seed (average, standard deviation)",Length,2270,microns,,microns,,,,,NA,2270,Pultenaea retusa  ,11/15/2006,site_at_-35.0003_degS_and_150.6047_degE,site_at_-35.0003_degS_and_150.6047_degE,"Falls Creek, Jervis Bay Road, c. 2 km from intersection with Princes Highway.","Fethers, S.",-35.0003,150.6047
1610490,1764763,NA,Propagation,16-AUG-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
1610493,1764781,NA,Propagation,13-JUL-16,NA,Nick seed.,Scarify,NA,NA,,NA,,,,,scarify_nick_seed_coat,scarify_nick_seed_coat,Swainsona recta  ,9/14/2016,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between ,Wild seed donated by CSIRO ex Dr Andrew Youngs research; collected in the ACT between 1994 and 1997 by CSIRO and New South Wales National Parks. Seed packet numbers/codes refer to different collection sites but no guide/interpretation has been provided.,ANBG Nursery,NA,NA
