item_ID,gathering_date,latitude (deg),longitude (deg),locality,collector,species_name,site_name,site_name_shorter
1175648,10/20/1995,-35.3833,146.3333,41.3 km towards Urana on Rand-Urana road.,"Donaldson, S.",Ptilotus spathulatus  ,site_at_-35.3833_degS_and_146.3333_degE,site_at_-35.3833_degS_and_146.3333_degE
1438045,9/6/1997,-27.4464,114.6769,100 km N of Northampton on North West Coastal Highway.,"Flowers, G.",Commersonia densiflora  ,site_at_-27.4464_degS_and_114.6769_degE,site_at_-27.4464_degS_and_114.6769_degE
1160362,9/6/1997,-27.4464,114.6769,100 km N of Northampton on North West Coastal Highway.,"Flowers, G.",Calothamnus blepharospermus  ,site_at_-27.4464_degS_and_114.6769_degE,site_at_-27.4464_degS_and_114.6769_degE
1337682,11/18/1989,-35.5833,143.6667,"26 km NW of Kerang (direct), 5 km SW of Mystic Park (direct) and c. 2 km N of Yassom Swamp, in fenced reserve.","Davies, F.E.",Maireana turbinata  ,site_at_-35.5833_degS_and_143.6667_degE,site_at_-35.5833_degS_and_143.6667_degE
1328405,12/2/1989,-35.9333,137.25,c. 9 km NE of Vivonne Bay on South Coast Road.,"Davies, F.E.",Ptilotus beckerianus  ,site_at_-35.9333_degS_and_137.25_degE,site_at_-35.9333_degS_and_137.25_degE
1328417,12/2/1989,-35.9333,137.25,c. 9 km NE of Vivonne Bay on South Coast Road.,"Davies, F.E.",Ptilotus beckerianus  ,site_at_-35.9333_degS_and_137.25_degE,site_at_-35.9333_degS_and_137.25_degE
1147992,10/23/1998,-30.1497,115.3944,"2.8 km along Tootbardie Rd Road from Brand Highway, N of Badgingarra.","Donaldson, S.",Eremaea violacea  ,site_at_-30.1497_degS_and_115.3944_degE,site_at_-30.1497_degS_and_115.3944_degE
1147898,10/25/1998,-29.5772,117.1589,Mt Gibson area on NW side of Mt Gibson Range.,"Donaldson, S.",Melaleuca fabri  ,site_at_-29.5772_degS_and_117.1589_degE,site_at_-29.5772_degS_and_117.1589_degE
1436764,10/25/1998,-29.62,117.125,"77 km NE of Wubin on Great Northern Highway, towards Paynes Find.","Donaldson, S.",Dicrastylis soliparma  ,site_at_-29.62_degS_and_117.125_degE,site_at_-29.62_degS_and_117.125_degE
1437573,10/25/1998,-29.62,117.125,"77 km NE of Wubin on Great Northern Highway, towards Paynes Find.","Donaldson, S.",Halgania gustafsenii var. compactus,site_at_-29.62_degS_and_117.125_degE,site_at_-29.62_degS_and_117.125_degE
1148452,10/25/1998,-30.5881,116.4858,"14 km from Bindi Bindi toward Ballidu, on Ballidu - Bindi Bindi Road.","Donaldson, S.",Dasymalla terminalis  ,site_at_-30.5881_degS_and_116.4858_degE,site_at_-30.5881_degS_and_116.4858_degE
1361002,5/19/1972,-31.4667,139.1,"Martins Well Station, E of Blinman.","Fagg, M.",Solanum sturtianum  ,site_at_-31.4667_degS_and_139.1_degE,site_at_-31.4667_degS_and_139.1_degE
1192352,2/20/1992,-36.4333,148.3167,"Kosciuszko National Park, 1.2 km S of Hedley Tarn.","Donaldson, S.",Argyrotegium nitidulum  ,site_at_-36.4333_degS_and_148.3167_degE,site_at_-36.4333_degS_and_148.3167_degE
1147412,10/28/1998,-33.2306,119.7247,17 km S of Lake King toward Ravensthorpe.,"Donaldson, S.",Banksia blechnifolia  ,site_at_-33.2306_degS_and_119.7247_degE,site_at_-33.2306_degS_and_119.7247_degE
1465534,4/17/1981,-33.05,136.55,"5.5 km N of the Eyre Highway at Barna Tank, then c. 4 km W on property of A. & T. Eatts.","Eatts, A.; Eatts, T.",Swainsona pyrophila  ,site_at_-33.05_degS_and_136.55_degE,site_at_-33.05_degS_and_136.55_degE
1436408,11/2/1998,-33.7842,118.5511,"Gravel pit, 8.2 km E along Rabbit Proof Fence Road, from Ongerup - Pingrup Road.","Donaldson, S.",Goodenia tripartita  ,site_at_-33.7842_degS_and_118.5511_degE,site_at_-33.7842_degS_and_118.5511_degE
1146102,11/3/1998,-32.9636,117.1003,8 km E of Williams towards Narrogin on Williams - Kondinin Road.,"Donaldson, S.",Olearia rudis  ,site_at_-32.9636_degS_and_117.1003_degE,site_at_-32.9636_degS_and_117.1003_degE
1146249,11/3/1998,-32.86,117.6531,700 m E of second railway crossing between Toolibin & Hammersmith on Line Rd (S side of railway line).,"Donaldson, S.",Scaevola lanceolata  ,site_at_-32.86_degS_and_117.6531_degE,site_at_-32.86_degS_and_117.6531_degE
1146196,11/5/1998,-33.8994,119.9461,"SW slope of East Mount Barren, Hammersley Drive, Fitzgerald River National Park.","Donaldson, S.",Daviesia striata  ,site_at_-33.8994_degS_and_119.9461_degE,site_at_-33.8994_degS_and_119.9461_degE
1146359,11/10/1998,-32.8831,121.1706,Peak Charles car park.,"Donaldson, S.",Waitzia acuminata var. acuminata,site_at_-32.8831_degS_and_121.1706_degE,site_at_-32.8831_degS_and_121.1706_degE
1467012,11/10/1998,-32.8831,121.1706,Peak Charles car park.,"Donaldson, S.",Waitzia acuminata var. acuminata,site_at_-32.8831_degS_and_121.1706_degE,site_at_-32.8831_degS_and_121.1706_degE
1436184,4/13/1997,-36.4172,148.3097,"600 m SW of Hedley Tarn, Kosciuszko National Park.","Donaldson, S.",Euphrasia collina  ,site_at_-36.4172_degS_and_148.3097_degE,site_at_-36.4172_degS_and_148.3097_degE
1437591,8/26/1997,-32.1189,123.1697,Newmans Rock 50 km W of Balladonia on Eyre Highway.,"Donaldson, S.",Leptosema daviesioides  ,site_at_-32.1189_degS_and_123.1697_degE,site_at_-32.1189_degS_and_123.1697_degE
1162847,8/27/1997,-31.2719,120.0025,66 km E of Southern Cross on Great Eastern Highway.,"Donaldson, S.",Petrophile arcuata  ,site_at_-31.2719_degS_and_120.0025_degE,site_at_-31.2719_degS_and_120.0025_degE
1147214,10/30/1998,-33.5389,118.4969,1.5 km S of Pingrup towards Ongerup.,"Donaldson, S.",Lechenaultia formosa  ,site_at_-33.5389_degS_and_118.4969_degE,site_at_-33.5389_degS_and_118.4969_degE
1147206,10/30/1998,-34.6469,117.7764,Intersection of Waterman Road & Mt Barker - Ponorgorup Road.,"Donaldson, S.",Velleia trinervis  ,site_at_-34.6469_degS_and_117.7764_degE,site_at_-34.6469_degS_and_117.7764_degE
1145918,11/10/1998,-33.0042,120.9428,"11.5 km WSW of Dog Rock, Peak Charles National Park.","Donaldson, S.",Petrophile ericifolia subsp. ericifolia,site_at_-33.0042_degS_and_120.9428_degE,site_at_-33.0042_degS_and_120.9428_degE
1146342,11/11/1998,-33.0822,121.6836,11.9km S of Salmon Gums. North shore of salt lake.,"Donaldson, S.",Cotula cotuloides  ,site_at_-33.0822_degS_and_121.6836_degE,site_at_-33.0822_degS_and_121.6836_degE
1145895,11/12/1998,-33.4458,123.4656,Car park at Mt Ragged.,"Donaldson, S.",Beaufortia   ,site_at_-33.4458_degS_and_123.4656_degE,site_at_-33.4458_degS_and_123.4656_degE
1146009,11/13/1998,-33.7078,123.5733,"30 km W of Israelite Bay Cemetary, towards Esperance, on Fisheries Road.","Donaldson, S.",Stylidium turleyae  ,site_at_-33.7078_degS_and_123.5733_degE,site_at_-33.7078_degS_and_123.5733_degE
1437268,11/13/1998,-33.7078,123.5733,"30 km W of Israelite Bay Cemetary, towards Esperance, on Fisheries Road.","Donaldson, S.",Stylidium turleyae  ,site_at_-33.7078_degS_and_123.5733_degE,site_at_-33.7078_degS_and_123.5733_degE
1146461,11/15/1998,-31.9881,118.3944,0.3 km S of Roach Rd along Merredin - Narembeen Rd.,"Donaldson, S.",Dasymalla terminalis  ,site_at_-31.9881_degS_and_118.3944_degE,site_at_-31.9881_degS_and_118.3944_degE
1180499,11/17/1994,-35.0833,150.1333,"Morton National Park, 22.2 km W of Tianjara Falls along Turpentine Road, Bulee Lookout.","Donaldson, S.",Eucalyptus triflora  ,site_at_-35.0833_degS_and_150.1333_degE,site_at_-35.0833_degS_and_150.1333_degE
1178558,3/11/1995,-16.9833,149.8833,Coringa Islet.,"Donaldson, S.",Tribulus cistoides  ,site_at_-16.9833_degS_and_149.8833_degE,site_at_-16.9833_degS_and_149.8833_degE
1438143,12/7/1993,-35.35,145.6667,1 km S of Jerilderie along road to Finley.,"Donaldson, S.",Pycnosorus chrysanthus  ,site_at_-35.35_degS_and_145.6667_degE,site_at_-35.35_degS_and_145.6667_degE
1437300,12/7/1993,-35.35,145.6667,1 km S of Jerilderie along road to Finley.,"Donaldson, S.",Pycnosorus chrysanthus  ,site_at_-35.35_degS_and_145.6667_degE,site_at_-35.35_degS_and_145.6667_degE
1184350,12/9/1993,-34.05,144.1333,12 km N of Oxley along Oxley-Clare road.,"Donaldson, S.",Maireana sedifolia  ,site_at_-34.05_degS_and_144.1333_degE,site_at_-34.05_degS_and_144.1333_degE
1184365,12/9/1993,-32.8333,144.3,1 km N of Ivanhoe on Wilcannia road.,"Donaldson, S.",Maireana georgei  ,site_at_-32.8333_degS_and_144.3_degE,site_at_-32.8333_degS_and_144.3_degE
1163258,9/1/1997,-29.2736,117.6708,1.3 km SW of Paynes Find toward Wubin on Great Northern Highway.,"Donaldson, S.",Velleia rosea  ,site_at_-29.2736_degS_and_117.6708_degE,site_at_-29.2736_degS_and_117.6708_degE
1162249,9/5/1997,-26.4131,114.4611,Opposite the Overlander Ampol petrol station on North West Coastal Highway.,"Donaldson, S.",Eremophila crenulata  ,site_at_-26.4131_degS_and_114.4611_degE,site_at_-26.4131_degS_and_114.4611_degE
1437868,9/5/1997,-26.7286,114.5806,38 km S of the Overlander Ampol petrol station on North West Coastal Highway.,"Donaldson, S.",Podolepis aristata subsp. affinis,site_at_-26.7286_degS_and_114.5806_degE,site_at_-26.7286_degS_and_114.5806_degE
1172681,10/18/1980,-27.6,117.7667,Lake Austin.,"Donaldson, S.",Calocephalus platycephalus  ,site_at_-27.6_degS_and_117.7667_degE,site_at_-27.6_degS_and_117.7667_degE
1162349,9/7/1997,-28.0075,114.2114,20 km S of Kalbarri National Park boundary on Grey Road.,"Donaldson, S.",Burchardia rosea  ,site_at_-28.0075_degS_and_114.2114_degE,site_at_-28.0075_degS_and_114.2114_degE
1436737,9/7/1997,-28.0186,114.2308,1 km E along South Binnu Road from Grey Road intersection to Binnu.,"Donaldson, S.",Calandrinia polyandra  ,site_at_-28.0186_degS_and_114.2308_degE,site_at_-28.0186_degS_and_114.2308_degE
1491809,9/8/1997,-28.0072,114.6744,3.3 km N of Binnu on North West Coastal Highway.,"Donaldson, S.",Callitris arenaria  ,site_at_-28.0072_degS_and_114.6744_degE,site_at_-28.0072_degS_and_114.6744_degE
1160778,9/8/1997,-28.4775,114.6331,35 km N of Geraldton on North West Coastal Highway.,"Donaldson, S.",Hemigenia diplanthera  ,site_at_-28.4775_degS_and_114.6331_degE,site_at_-28.4775_degS_and_114.6331_degE
1160164,9/9/1997,-29.21,115.1989,28.6 km W along the Midlands Road from Dongara.,"Donaldson, S.",Banksia sphaerocarpa var. sphaerocarpa,site_at_-29.21_degS_and_115.1989_degE,site_at_-29.21_degS_and_115.1989_degE
1161274,9/11/1997,-29.9494,116.2861,Koolbabbie Farm. East block NE corner. NE of Marchagee.,"Donaldson, S.",Astroloma serratifolium  ,site_at_-29.9494_degS_and_116.2861_degE,site_at_-29.9494_degS_and_116.2861_degE
1160553,9/12/1997,-29.8306,115.2564,"200 m S of Lake Indoon turnoff, Brand Highway, 2.8 km S of Eneabba.","Donaldson, S.",Banksia dallanneyi subsp. media,site_at_-29.8306_degS_and_115.2564_degE,site_at_-29.8306_degS_and_115.2564_degE
1160509,9/12/1997,-29.8306,115.2564,"200 m S of Lake Indoon turnoff, Brand Highway, 2.8 km S of Eneabba.","Donaldson, S.",Banksia carlinoides  ,site_at_-29.8306_degS_and_115.2564_degE,site_at_-29.8306_degS_and_115.2564_degE
1149286,9/12/1997,-29.8306,115.2564,"200 m S of Lake Indoon turnoff, Brand Highway, 2.8 km S of Eneabba.","Donaldson, S.",Banksia shuttleworthiana  ,site_at_-29.8306_degS_and_115.2564_degE,site_at_-29.8306_degS_and_115.2564_degE
1149591,9/12/1997,-29.8306,115.2564,"200 m S of Lake Indoon turnoff, Brand Highway, 2.8 km S of Eneabba.","Donaldson, S.",Calothamnus torulosus  ,site_at_-29.8306_degS_and_115.2564_degE,site_at_-29.8306_degS_and_115.2564_degE
1212119,1/20/1988,-36.0333,147.8167,"Burrowa - Pine Mountain National Park, Pine Mountain, c. 200 m W of summit.","Davies, F.E.",Melaleuca pallida  ,site_at_-36.0333_degS_and_147.8167_degE,site_at_-36.0333_degS_and_147.8167_degE
1156473,9/20/1997,-33.7783,118.5408,"7.2 km SE along 2nd Rabbit Fence Road towards Jerramungup, from Ongarup - Pingrup Road.","Donaldson, S.",Hakea brachyptera  ,site_at_-33.7783_degS_and_118.5408_degE,site_at_-33.7783_degS_and_118.5408_degE
1474402,9/26/1997,-33.0581,137.4758,10 km W of Whyalla on Lincoln Highway.,"Donaldson, S.",Erodiophyllum elderi  ,site_at_-33.0581_degS_and_137.4758_degE,site_at_-33.0581_degS_and_137.4758_degE
1195472,12/7/1988,-25.9833,151.3333,5.5 km W of Toondahra.,"Forster, P.",Newcastelia velutina  ,site_at_-25.9833_degS_and_151.3333_degE,site_at_-25.9833_degS_and_151.3333_degE
1306776,9/28/1989,-13.9667,143.1833,"Mt White, near Coen.","Forster, P.",Aristolochia sp. (undescribed)  ,site_at_-13.9667_degS_and_143.1833_degE,site_at_-13.9667_degS_and_143.1833_degE
1491810,9/11/1997,-29.9481,116.2783,E block of Koobabbie Farm.,"Flowers, G.",Callitris pyramidalis  ,site_at_-29.9481_degS_and_116.2783_degE,site_at_-29.9481_degS_and_116.2783_degE
1491812,9/11/1997,-29.9481,116.2783,E block of Koobabbie Farm.,"Flowers, G.",Callitris pyramidalis  ,site_at_-29.9481_degS_and_116.2783_degE,site_at_-29.9481_degS_and_116.2783_degE
1149344,9/19/1997,-33.9494,118.9178,300 m E along powerline track off the road to Jerramungup Sporting Complex.,"Flowers, G.",Banksia tenuis var. reptans,site_at_-33.9494_degS_and_118.9178_degE,site_at_-33.9494_degS_and_118.9178_degE
1156816,9/19/1997,-33.9494,118.9178,300 m E along powerline track off the road to Jerramungup Sporting Complex.,"Flowers, G.",Hakea laurina  ,site_at_-33.9494_degS_and_118.9178_degE,site_at_-33.9494_degS_and_118.9178_degE
1157372,9/19/1997,-34.155,118.9364,25.4 km S of Jerramungup on Hassell Road.,"Flowers, G.",Banksia falcata  ,site_at_-34.155_degS_and_118.9364_degE,site_at_-34.155_degS_and_118.9364_degE
1156801,9/13/1997,-30.1481,115.3858,"2.1 km along Tootbardie Road, where gas pipeline and high voltage lines cross road (off Brand Highway).","Flowers, G.",Petrophile serruriae  ,site_at_-30.1481_degS_and_115.3858_degE,site_at_-30.1481_degS_and_115.3858_degE
1157062,9/17/1997,-32.5806,116.5078,"300 m along dirt track on N side of Wandering Road, 6 km E of North Bannister.","Flowers, G.",Banksia dallanneyi var. mellicula,site_at_-32.5806_degS_and_116.5078_degE,site_at_-32.5806_degS_and_116.5078_degE
1157412,9/17/1997,-32.5806,116.5078,"300 m along dirt track on N side of Wandering Road, 6 km E of North Bannister.","Flowers, G.",Banksia armata  ,site_at_-32.5806_degS_and_116.5078_degE,site_at_-32.5806_degS_and_116.5078_degE
1156886,9/19/1997,-34.9083,117.8033,"1 km along Hazzard Road, 2.6 km N of Albany airport, along Albany Highway.","Flowers, G.",Isopogon longifolius  ,site_at_-34.9083_degS_and_117.8033_degE,site_at_-34.9083_degS_and_117.8033_degE
1157322,9/19/1997,-33.8153,119.3072,"On South Coast Highway, 4.8 km E of Fitzgerald River crossing.","Flowers, G.",Petrophile prostrata  ,site_at_-33.8153_degS_and_119.3072_degE,site_at_-33.8153_degS_and_119.3072_degE
1165475,5/4/1997,-36.4375,148.2711,"S side of main ridge, 50m N of Main Ridge track, Kosciuszko National Park.","Flowers, G.H.",Colobanthus affinis  ,site_at_-36.4375_degS_and_148.2711_degE,site_at_-36.4375_degS_and_148.2711_degE
1436193,5/4/1997,-36.4214,148.2825,"SE side of Mt Lee. 50 m from peak, Kosciuszko National Park.","Flowers, G.H.",Ranunculus anemoneus  ,site_at_-36.4214_degS_and_148.2825_degE,site_at_-36.4214_degS_and_148.2825_degE
1436195,5/4/1997,-36.4214,148.2825,"SE side of Mt Lee. 50 m from peak, Kosciuszko National Park.","Flowers, G.H.",Ranunculus anemoneus  ,site_at_-36.4214_degS_and_148.2825_degE,site_at_-36.4214_degS_and_148.2825_degE
1187969,2/10/1993,-35.35,148.7833,"Brindabella Range, 1.3 km N of Picadilly Circus along Two Sticks Road","Hadlow, B.",Gynatrix pulchella  ,site_at_-35.35_degS_and_148.7833_degE,site_at_-35.35_degS_and_148.7833_degE
1454948,10/5/1981,-29.3,142.0333,c. 17.4 km N of Tibooburra on road to Warri Gate.,"Hadlow, R.B.",Abutilon halophilum  ,site_at_-29.3_degS_and_142.0333_degE,site_at_-29.3_degS_and_142.0333_degE
1343247,10/6/1981,-28.8,141.9167,"c. 22.7 km N of Warri Gate, Tibooburra-Innamincka road.","Hadlow, R.B.",Sclerolaena lanicuspis  ,site_at_-28.8_degS_and_141.9167_degE,site_at_-28.8_degS_and_141.9167_degE
1328891,10/6/1981,-29.0167,141.9667,"4 km E of Tibooburra-Naryilco road, beside Queensland-New South Wales border fence.","Hadlow, R.B.",Maireana georgei  ,site_at_-29.0167_degS_and_141.9667_degE,site_at_-29.0167_degS_and_141.9667_degE
1341517,10/7/1981,-30.45,142.2667,"Ca 17 km SE of Cobham and c. 32 km NE of Packsaddle, N extremity of Koonenberry Range.","Hadlow, R.B.",Pimelea trichostachya  ,site_at_-30.45_degS_and_142.2667_degE,site_at_-30.45_degS_and_142.2667_degE
1357487,3/9/1981,-35.35,145.6,11 km W of Jerilderie at Wangamong Creek crossing on the Jerilderie-Deniliquin Road.,"Hadlow, R.B.",Solanum esuriale  ,site_at_-35.35_degS_and_145.6_degE,site_at_-35.35_degS_and_145.6_degE
1438945,3/2/1981,-36.4667,148.2833,"Kosciusko National Park; Merritts Creek, 2 km ESE of Mt Kosciusko.","Jackson, R.",Epilobium gunnianum  ,site_at_-36.4667_degS_and_148.2833_degE,site_at_-36.4667_degS_and_148.2833_degE
1437937,3/2/1981,-36.4667,148.2833,"Kosciusko National Park; Merritts Creek, 2 km ESE of Mt Kosciusko.","Jackson, R.",Wahlenbergia ceracea  ,site_at_-36.4667_degS_and_148.2833_degE,site_at_-36.4667_degS_and_148.2833_degE
1174470,11/7/1995,-35.7833,136.7333,"Flinders Chase National Park, Playford Highway, 2.7 km W of Shackle Road.","Jackson, I.",Eucalyptus remota  ,site_at_-35.7833_degS_and_136.7333_degE,site_at_-35.7833_degS_and_136.7333_degE
1436403,8/2/1992,-29.8167,153.2667,1.5 km W of Bare Point (Diggers Headland).,"Hadlow, B.",Blandfordia grandiflora  ,site_at_-29.8167_degS_and_153.2667_degE,site_at_-29.8167_degS_and_153.2667_degE
1358914,3/3/1981,-36.45,148.2833,"Kosciusko National Park, below Seamans Hut. 2 km ENE of Mt Kosciusko.","Jackson, R.",Deyeuxia monticola  ,site_at_-36.45_degS_and_148.2833_degE,site_at_-36.45_degS_and_148.2833_degE
1309095,9/18/1982,-22.0333,131.3333,Near Mt Doreen H.S. on Tanami-Alice Springs Road.,"Hadlow, R.B.",Senna artemisioides subsp. helmsii,site_at_-22.0333_degS_and_131.3333_degE,site_at_-22.0333_degS_and_131.3333_degE
1340286,10/12/1981,-32.9167,144.7167,40 km E of Ivanhoe on road to Trida.,"Hadlow, R.B.",Pycnosorus pleiocephalus  ,site_at_-32.9167_degS_and_144.7167_degE,site_at_-32.9167_degS_and_144.7167_degE
1340408,10/13/1981,-33.4,146.4833,"14.3 km from Lake Cargelligo on road to West Wyalong, roadside.","Hadlow, R.B.",Rhodanthe diffusa subsp. diffusa,site_at_-33.4_degS_and_146.4833_degE,site_at_-33.4_degS_and_146.4833_degE
1470149,9/11/1982,-28.3333,134.2,c. 13 km N of Pootnoura on Stuart Highway.,"Hadlow, R.B.",Solanum lasiophyllum  ,site_at_-28.3333_degS_and_134.2_degE,site_at_-28.3333_degS_and_134.2_degE
1470150,9/11/1982,-28.3333,134.2,c. 13 km N of Pootnoura on Stuart Highway.,"Hadlow, R.B.",Solanum lasiophyllum  ,site_at_-28.3333_degS_and_134.2_degE,site_at_-28.3333_degS_and_134.2_degE
1404497,1/25/1979,-35.3667,148.8333,Warks Road; 350 m S of Blundells Creek Road.,"Jackson, R.",Eucalyptus fastigata  ,site_at_-35.3667_degS_and_148.8333_degE,site_at_-35.3667_degS_and_148.8333_degE
1436510,1/25/1979,-35.4,148.8167,"Brindabella Range, 1 km SE of Bulls Head Chalet on Bendora Road. Junction Old Mill Rd & Bendora Rd.","Jackson, R.",Eucalyptus delegatensis subsp. delegatensis,site_at_-35.4_degS_and_148.8167_degE,site_at_-35.4_degS_and_148.8167_degE
1436512,1/25/1979,-35.4,148.8167,"Brindabella Range, 1 km SE of Bulls Head Chalet on Bendora Road. Junction Old Mill Rd & Bendora Rd.","Jackson, R.",Eucalyptus delegatensis subsp. delegatensis,site_at_-35.4_degS_and_148.8167_degE,site_at_-35.4_degS_and_148.8167_degE
1438807,5/8/1979,-36.6,149.45,22.8 km E of Nimmitabel Post Office towards Bemboka; 50 m N of road.,"Jackson, R.",Acacia melanoxylon  ,site_at_-36.6_degS_and_149.45_degE,site_at_-36.6_degS_and_149.45_degE
1437706,5/8/1979,-36.6,149.45,22.8 km E of Nimmitabel PO towards Bemboka; 50 m N of road.,"Jackson, R.",Lomatia myricoides  ,site_at_-36.6_degS_and_149.45_degE,site_at_-36.6_degS_and_149.45_degE
1436524,1/19/1981,-35.75,149.3,"Tinderry Mountains, 12.5 km NE of Michelago towards Jingera.","Jackson, R.",Acacia costiniana  ,site_at_-35.75_degS_and_149.3_degE,site_at_-35.75_degS_and_149.3_degE
1437658,12/10/1980,-35.3333,149.25,Molonglo Gorge; 200 m upstream from picnic ground.,"Jackson, R.",Dodonaea viscosa subsp. angustissima,site_at_-35.3333_degS_and_149.25_degE,site_at_-35.3333_degS_and_149.25_degE
1438406,2/1/1979,-35.5833,148.9667,Honeysuckle Creek; junction of track and creek north of tracking station.,"Jackson, R.",Cullen microcephalum  ,site_at_-35.5833_degS_and_148.9667_degE,site_at_-35.5833_degS_and_148.9667_degE
1438407,2/1/1979,-35.5833,148.9667,Honeysuckle Creek; junction of track and creek north of tracking station.,"Jackson, R.",Cullen microcephalum  ,site_at_-35.5833_degS_and_148.9667_degE,site_at_-35.5833_degS_and_148.9667_degE
1438741,2/20/1979,-35.6167,148.9833,Between Honeysuckle Creek Tracking Station and Booroomba Rocks ca 25 km N of tracking station.,"Jackson, R.",Banksia marginata  ,site_at_-35.6167_degS_and_148.9833_degE,site_at_-35.6167_degS_and_148.9833_degE
